timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2099,avaConv,0.46525425352313626
h0002,AT,wind,scr2099,avaConv,0.3405435837116116
h0003,AT,wind,scr2099,avaConv,0.23387035097733674
h0004,AT,wind,scr2099,avaConv,0.13900662744618694
h0005,AT,wind,scr2099,avaConv,0.37772889319865044
h0006,AT,wind,scr2099,avaConv,0.5997748844073431
h0007,AT,wind,scr2099,avaConv,0.6581987056465226
h0008,AT,wind,scr2099,avaConv,0.3341086810969057
h0009,AT,wind,scr2099,avaConv,0.4031942964884712
h0010,AT,wind,scr2099,avaConv,0.46919521777323564
h0011,AT,wind,scr2099,avaConv,0.5039662830378268
h0012,AT,wind,scr2099,avaConv,0.33940393282589704
h0013,AT,wind,scr2099,avaConv,0.5018340912822844
h0014,AT,wind,scr2099,avaConv,0.7943138614199806
h0015,AT,wind,scr2099,avaConv,0.9342167805956857
h0016,AT,wind,scr2099,avaConv,0.8966189766862619
h0017,AT,wind,scr2099,avaConv,0.7607021559902404
h0018,AT,wind,scr2099,avaConv,0.5522215525537791
h0019,AT,wind,scr2099,avaConv,0.28165562770256003
h0020,AT,wind,scr2099,avaConv,0.17933779271933195
h0021,AT,wind,scr2099,avaConv,0.3353127023091961
h0022,AT,wind,scr2099,avaConv,0.5785181727566674
h0023,AT,wind,scr2099,avaConv,0.4487338635724528
h0024,AT,wind,scr2099,avaConv,0.35658785776738744
h0025,AT,wind,scr2099,avaConv,0.1051127621214939
h0026,AT,wind,scr2099,avaConv,0.1345322449767792
h0027,AT,wind,scr2099,avaConv,0.19081985820515945
h0028,AT,wind,scr2099,avaConv,0.4656647675996216
h0029,AT,wind,scr2099,avaConv,0.6817057588517843
h0030,AT,wind,scr2099,avaConv,0.5820560657867743
h0031,AT,wind,scr2099,avaConv,0.5644238778760458
h0032,AT,wind,scr2099,avaConv,0.36765412628325145
h0033,AT,wind,scr2099,avaConv,0.36991184530612914
h0034,AT,wind,scr2099,avaConv,0.29182819196462695
h0035,AT,wind,scr2099,avaConv,0.28023774344037694
h0036,AT,wind,scr2099,avaConv,0.17465826276375807
h0037,AT,wind,scr2099,avaConv,0.0433092639156829
h0038,AT,wind,scr2099,avaConv,0.11413528467405018
h0039,AT,wind,scr2099,avaConv,0.20046583600252516
h0040,AT,wind,scr2099,avaConv,0.2137546015838728
h0041,AT,wind,scr2099,avaConv,0.16469912484731317
h0042,AT,wind,scr2099,avaConv,0.1095707796246568
h0043,AT,wind,scr2099,avaConv,0.13631434005442103
h0044,AT,wind,scr2099,avaConv,0.14228005266925184
h0045,AT,wind,scr2099,avaConv,0.19230424802378535
h0046,AT,wind,scr2099,avaConv,0.18316118538954385
h0047,AT,wind,scr2099,avaConv,0.10529576657303613
h0048,AT,wind,scr2099,avaConv,0.031179833480360672
h0049,AT,wind,scr2099,avaConv,0.020694912757601144
h0050,AT,wind,scr2099,avaConv,0.028303399252357815
h0051,AT,wind,scr2099,avaConv,0.02055761028237895
h0052,AT,wind,scr2099,avaConv,0.007606844889687348
h0053,AT,wind,scr2099,avaConv,0.007231928245105516
h0054,AT,wind,scr2099,avaConv,0.011512758510884288
h0055,AT,wind,scr2099,avaConv,0.01255874209789401
h0056,AT,wind,scr2099,avaConv,0.004072424663447096
h0057,AT,wind,scr2099,avaConv,0.0
h0058,AT,wind,scr2099,avaConv,0.0013958797453303914
h0059,AT,wind,scr2099,avaConv,0.00870544966931102
h0060,AT,wind,scr2099,avaConv,0.039395496948387745
h0061,AT,wind,scr2099,avaConv,0.07046522768192078
h0062,AT,wind,scr2099,avaConv,0.057027344366150215
h0063,AT,wind,scr2099,avaConv,0.022334692857645104
h0064,AT,wind,scr2099,avaConv,0.05675036110449501
h0065,AT,wind,scr2099,avaConv,0.14216500508452062
h0066,AT,wind,scr2099,avaConv,0.15448034473958505
h0067,AT,wind,scr2099,avaConv,0.06998594275891896
h0068,AT,wind,scr2099,avaConv,0.03341896158066053
h0069,AT,wind,scr2099,avaConv,0.0335449581592194
h0070,AT,wind,scr2099,avaConv,0.11021607393095699
h0071,AT,wind,scr2099,avaConv,0.07906464772878564
h0072,AT,wind,scr2099,avaConv,0.07265456370508232
h0073,AT,wind,scr2099,avaConv,0.006656849091067403
h0074,AT,wind,scr2099,avaConv,0.021340124160514208
h0075,AT,wind,scr2099,avaConv,0.07169118907044891
h0076,AT,wind,scr2099,avaConv,0.1679652208168424
h0077,AT,wind,scr2099,avaConv,0.13045367104215075
h0078,AT,wind,scr2099,avaConv,0.11924825331618791
h0079,AT,wind,scr2099,avaConv,0.10024209141861005
h0080,AT,wind,scr2099,avaConv,0.19014750166209352
h0081,AT,wind,scr2099,avaConv,0.18513592457612202
h0082,AT,wind,scr2099,avaConv,0.11782861359029914
h0083,AT,wind,scr2099,avaConv,0.04407790583581854
h0084,AT,wind,scr2099,avaConv,0.013078865366235325
h0085,AT,wind,scr2099,avaConv,0.012797434681411932
h0086,AT,wind,scr2099,avaConv,0.015435425916010881
h0087,AT,wind,scr2099,avaConv,0.16361758867054207
h0088,AT,wind,scr2099,avaConv,0.23041686279910165
h0089,AT,wind,scr2099,avaConv,0.24949126954776354
h0090,AT,wind,scr2099,avaConv,0.06692204060560376
h0091,AT,wind,scr2099,avaConv,0.059826882987004934
h0092,AT,wind,scr2099,avaConv,0.13167605344713398
h0093,AT,wind,scr2099,avaConv,0.16088859871482492
h0094,AT,wind,scr2099,avaConv,0.1328855478734697
h0095,AT,wind,scr2099,avaConv,0.12361463183206953
h0096,AT,wind,scr2099,avaConv,0.13110178200013656
h0001,CH,wind,scr2099,avaConv,0.12498505010800948
h0002,CH,wind,scr2099,avaConv,0.1522252324806439
h0003,CH,wind,scr2099,avaConv,0.14124870811882906
h0004,CH,wind,scr2099,avaConv,0.2335211333960342
h0005,CH,wind,scr2099,avaConv,0.40070081481701597
h0006,CH,wind,scr2099,avaConv,0.41066566722592457
h0007,CH,wind,scr2099,avaConv,0.2628323535758196
h0008,CH,wind,scr2099,avaConv,0.2719443674270424
h0009,CH,wind,scr2099,avaConv,0.43426584173548366
h0010,CH,wind,scr2099,avaConv,0.4224250648222651
h0011,CH,wind,scr2099,avaConv,0.44180540624533104
h0012,CH,wind,scr2099,avaConv,0.27552567521767957
h0013,CH,wind,scr2099,avaConv,0.8607047105680592
h0014,CH,wind,scr2099,avaConv,0.6521292448580398
h0015,CH,wind,scr2099,avaConv,0.5626170643383138
h0016,CH,wind,scr2099,avaConv,0.20944601426868303
h0017,CH,wind,scr2099,avaConv,0.19484710764978663
h0018,CH,wind,scr2099,avaConv,0.2162196056454666
h0019,CH,wind,scr2099,avaConv,0.35068654019671486
h0020,CH,wind,scr2099,avaConv,0.47249683153875655
h0021,CH,wind,scr2099,avaConv,0.5392207367493744
h0022,CH,wind,scr2099,avaConv,0.4439920297048607
h0023,CH,wind,scr2099,avaConv,0.23575259869346915
h0024,CH,wind,scr2099,avaConv,0.2500845035935825
h0025,CH,wind,scr2099,avaConv,0.055757680618673755
h0026,CH,wind,scr2099,avaConv,0.04485491422023449
h0027,CH,wind,scr2099,avaConv,0.044158139219477435
h0028,CH,wind,scr2099,avaConv,0.2710629657706232
h0029,CH,wind,scr2099,avaConv,0.29129602874586996
h0030,CH,wind,scr2099,avaConv,0.27722254164770793
h0031,CH,wind,scr2099,avaConv,0.05237029241052463
h0032,CH,wind,scr2099,avaConv,0.09603777615608868
h0033,CH,wind,scr2099,avaConv,0.04203900344723778
h0034,CH,wind,scr2099,avaConv,0.08339834332531636
h0035,CH,wind,scr2099,avaConv,0.029008166067819842
h0036,CH,wind,scr2099,avaConv,0.032159591492028905
h0037,CH,wind,scr2099,avaConv,0.013553055907567389
h0038,CH,wind,scr2099,avaConv,0.040509623609545964
h0039,CH,wind,scr2099,avaConv,0.2772568586833172
h0040,CH,wind,scr2099,avaConv,0.37186272327497477
h0041,CH,wind,scr2099,avaConv,0.3466330883277684
h0042,CH,wind,scr2099,avaConv,0.07794923181360541
h0043,CH,wind,scr2099,avaConv,0.01845549023006009
h0044,CH,wind,scr2099,avaConv,0.021397017757211097
h0045,CH,wind,scr2099,avaConv,0.10151744344415686
h0046,CH,wind,scr2099,avaConv,0.09942580528959906
h0047,CH,wind,scr2099,avaConv,0.09733767926392907
h0048,CH,wind,scr2099,avaConv,0.03893383171385423
h0049,CH,wind,scr2099,avaConv,0.05296630904970124
h0050,CH,wind,scr2099,avaConv,0.03750310424634727
h0051,CH,wind,scr2099,avaConv,0.023182589252318458
h0052,CH,wind,scr2099,avaConv,0.004108035153826214
h0053,CH,wind,scr2099,avaConv,0.00343695284335141
h0054,CH,wind,scr2099,avaConv,0.015805986390798835
h0055,CH,wind,scr2099,avaConv,0.016344756949984968
h0056,CH,wind,scr2099,avaConv,0.01436715915866042
h0057,CH,wind,scr2099,avaConv,0.00011347774768931851
h0058,CH,wind,scr2099,avaConv,0.0005353380257521249
h0059,CH,wind,scr2099,avaConv,0.004419859591636939
h0060,CH,wind,scr2099,avaConv,0.017714559948906465
h0061,CH,wind,scr2099,avaConv,0.01585269279711572
h0062,CH,wind,scr2099,avaConv,0.009397707377423759
h0063,CH,wind,scr2099,avaConv,0.0
h0064,CH,wind,scr2099,avaConv,0.020746530607817372
h0065,CH,wind,scr2099,avaConv,0.027885633413590613
h0066,CH,wind,scr2099,avaConv,0.057734963008394084
h0067,CH,wind,scr2099,avaConv,0.023442526465037642
h0068,CH,wind,scr2099,avaConv,0.018103901619560017
h0069,CH,wind,scr2099,avaConv,0.0013879282255525427
h0070,CH,wind,scr2099,avaConv,0.010362787188509762
h0071,CH,wind,scr2099,avaConv,0.010027174451542168
h0072,CH,wind,scr2099,avaConv,0.010084074224024573
h0073,CH,wind,scr2099,avaConv,0.0012458593682545067
h0074,CH,wind,scr2099,avaConv,0.003015917468975163
h0075,CH,wind,scr2099,avaConv,0.009184527164642785
h0076,CH,wind,scr2099,avaConv,0.1311224459153872
h0077,CH,wind,scr2099,avaConv,0.1238564139594909
h0078,CH,wind,scr2099,avaConv,0.10722436326448055
h0079,CH,wind,scr2099,avaConv,0.057688828209081534
h0080,CH,wind,scr2099,avaConv,0.05754594739885158
h0081,CH,wind,scr2099,avaConv,0.05614058758501733
h0082,CH,wind,scr2099,avaConv,0.004311901041797165
h0083,CH,wind,scr2099,avaConv,0.019677401622794837
h0084,CH,wind,scr2099,avaConv,0.022477290953820755
h0085,CH,wind,scr2099,avaConv,0.038033033177672315
h0086,CH,wind,scr2099,avaConv,0.01892754977195541
h0087,CH,wind,scr2099,avaConv,0.07451558960567323
h0088,CH,wind,scr2099,avaConv,0.05638321567918745
h0089,CH,wind,scr2099,avaConv,0.08818220191283094
h0090,CH,wind,scr2099,avaConv,0.025549878826070866
h0091,CH,wind,scr2099,avaConv,0.04892885172432844
h0092,CH,wind,scr2099,avaConv,0.07113581830014316
h0093,CH,wind,scr2099,avaConv,0.08940481072459258
h0094,CH,wind,scr2099,avaConv,0.04764267639517404
h0095,CH,wind,scr2099,avaConv,0.007603514768726212
h0096,CH,wind,scr2099,avaConv,0.014719679691446063
h0001,DE,wind,scr2099,avaConv,0.9817330545753726
h0002,DE,wind,scr2099,avaConv,0.583236732069412
h0003,DE,wind,scr2099,avaConv,0.6051052805979538
h0004,DE,wind,scr2099,avaConv,0.3996233683880574
h0005,DE,wind,scr2099,avaConv,0.6238950515722314
h0006,DE,wind,scr2099,avaConv,0.6360492602651068
h0007,DE,wind,scr2099,avaConv,0.6515746245223623
h0008,DE,wind,scr2099,avaConv,0.6346937527030968
h0009,DE,wind,scr2099,avaConv,0.6806582767454284
h0010,DE,wind,scr2099,avaConv,0.6984435822704834
h0011,DE,wind,scr2099,avaConv,0.6621879064849251
h0012,DE,wind,scr2099,avaConv,0.4575729031159756
h0013,DE,wind,scr2099,avaConv,0.422047972063915
h0014,DE,wind,scr2099,avaConv,0.48376629746627425
h0015,DE,wind,scr2099,avaConv,0.6505760028612554
h0016,DE,wind,scr2099,avaConv,0.773839654439178
h0017,DE,wind,scr2099,avaConv,0.5337454608880992
h0018,DE,wind,scr2099,avaConv,0.6033697538687405
h0019,DE,wind,scr2099,avaConv,0.5807128150863726
h0020,DE,wind,scr2099,avaConv,0.629894119686862
h0021,DE,wind,scr2099,avaConv,0.5077690570592386
h0022,DE,wind,scr2099,avaConv,0.6105390700975496
h0023,DE,wind,scr2099,avaConv,0.5523813956318884
h0024,DE,wind,scr2099,avaConv,0.5839865742586063
h0025,DE,wind,scr2099,avaConv,0.38534109799595884
h0026,DE,wind,scr2099,avaConv,0.509063606291207
h0027,DE,wind,scr2099,avaConv,0.45665684873809276
h0028,DE,wind,scr2099,avaConv,0.688788086296124
h0029,DE,wind,scr2099,avaConv,0.7726399607005292
h0030,DE,wind,scr2099,avaConv,0.7810808768394697
h0031,DE,wind,scr2099,avaConv,0.6965983946444607
h0032,DE,wind,scr2099,avaConv,0.6703680065240178
h0033,DE,wind,scr2099,avaConv,0.6173222508320103
h0034,DE,wind,scr2099,avaConv,0.5395069055181411
h0035,DE,wind,scr2099,avaConv,0.31470597636721537
h0036,DE,wind,scr2099,avaConv,0.24997769041283666
h0037,DE,wind,scr2099,avaConv,0.25569863343329885
h0038,DE,wind,scr2099,avaConv,0.47109155335810565
h0039,DE,wind,scr2099,avaConv,0.6207980016385406
h0040,DE,wind,scr2099,avaConv,0.44881790197937277
h0041,DE,wind,scr2099,avaConv,0.29484093312644477
h0042,DE,wind,scr2099,avaConv,0.17832404748077146
h0043,DE,wind,scr2099,avaConv,0.3117378894642229
h0044,DE,wind,scr2099,avaConv,0.31644767767479715
h0045,DE,wind,scr2099,avaConv,0.3076948945141113
h0046,DE,wind,scr2099,avaConv,0.20974999519163784
h0047,DE,wind,scr2099,avaConv,0.20771903513340806
h0048,DE,wind,scr2099,avaConv,0.16900267395857546
h0049,DE,wind,scr2099,avaConv,0.28448453762273174
h0050,DE,wind,scr2099,avaConv,0.33214340100816336
h0051,DE,wind,scr2099,avaConv,0.36061924905230885
h0052,DE,wind,scr2099,avaConv,0.188443649874633
h0053,DE,wind,scr2099,avaConv,0.14481826192829997
h0054,DE,wind,scr2099,avaConv,0.18279087333933774
h0055,DE,wind,scr2099,avaConv,0.18388756125566955
h0056,DE,wind,scr2099,avaConv,0.11696498657452441
h0057,DE,wind,scr2099,avaConv,0.000543557822724295
h0058,DE,wind,scr2099,avaConv,0.08627131324438227
h0059,DE,wind,scr2099,avaConv,0.10026162811717242
h0060,DE,wind,scr2099,avaConv,0.12608965178369683
h0061,DE,wind,scr2099,avaConv,0.09379526697960103
h0062,DE,wind,scr2099,avaConv,0.07766059895504357
h0063,DE,wind,scr2099,avaConv,0.11251375387808289
h0064,DE,wind,scr2099,avaConv,0.1623373389601036
h0065,DE,wind,scr2099,avaConv,0.23180320902867488
