timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2001,wind,avaConv,0.999074237953812
h0002,NL,s2001,wind,avaConv,0.999626134481974
h0003,NL,s2001,wind,avaConv,0.999882552944553
h0004,NL,s2001,wind,avaConv,0.9999288411635
h0005,NL,s2001,wind,avaConv,0.999993509402728
h0006,NL,s2001,wind,avaConv,0.999984918612668
h0007,NL,s2001,wind,avaConv,0.99991441243284
h0008,NL,s2001,wind,avaConv,0.999903602752324
h0009,NL,s2001,wind,avaConv,0.999712884843099
h0010,NL,s2001,wind,avaConv,0.999758686568365
h0011,NL,s2001,wind,avaConv,0.999872929835174
h0012,NL,s2001,wind,avaConv,0.999973420719346
h0013,NL,s2001,wind,avaConv,0.999717040823368
h0014,NL,s2001,wind,avaConv,0.999648370859179
h0015,NL,s2001,wind,avaConv,0.998516737816636
h0016,NL,s2001,wind,avaConv,0.995638384883298
h0017,NL,s2001,wind,avaConv,0.989206761041464
h0018,NL,s2001,wind,avaConv,0.96372495166145
h0019,NL,s2001,wind,avaConv,0.936285016250136
h0020,NL,s2001,wind,avaConv,0.967086582635177
h0021,NL,s2001,wind,avaConv,0.963011515944445
h0022,NL,s2001,wind,avaConv,0.929831946147487
h0023,NL,s2001,wind,avaConv,0.95168210006947
h0024,NL,s2001,wind,avaConv,0.942094108869958
h0025,NL,s2001,wind,avaConv,0.948728780755551
h0026,NL,s2001,wind,avaConv,0.948559774394603
h0027,NL,s2001,wind,avaConv,0.947588145960908
h0028,NL,s2001,wind,avaConv,0.94811868256218
h0029,NL,s2001,wind,avaConv,0.955140482291857
h0030,NL,s2001,wind,avaConv,0.946938213358845
h0031,NL,s2001,wind,avaConv,0.930029119645499
h0032,NL,s2001,wind,avaConv,0.950917287765349
h0033,NL,s2001,wind,avaConv,0.969860384730307
h0034,NL,s2001,wind,avaConv,0.981339115718197
h0035,NL,s2001,wind,avaConv,0.984037729349425
h0036,NL,s2001,wind,avaConv,0.99132220340209
h0037,NL,s2001,wind,avaConv,0.990540978425966
h0038,NL,s2001,wind,avaConv,0.989541485047375
h0039,NL,s2001,wind,avaConv,0.994154229780212
h0040,NL,s2001,wind,avaConv,0.998442940438667
h0041,NL,s2001,wind,avaConv,0.999795178459764
h0042,NL,s2001,wind,avaConv,0.999997211511305
h0043,NL,s2001,wind,avaConv,0.999999952495272
h0044,NL,s2001,wind,avaConv,0.999999952495272
h0045,NL,s2001,wind,avaConv,0.999999952495272
h0046,NL,s2001,wind,avaConv,0.999999952495272
h0047,NL,s2001,wind,avaConv,0.999999952495272
h0048,NL,s2001,wind,avaConv,0.999983340470625
h0049,NL,s2001,wind,avaConv,0.999983340470625
h0050,NL,s2001,wind,avaConv,0.999935719138001
h0051,NL,s2001,wind,avaConv,0.99920448206571
h0052,NL,s2001,wind,avaConv,0.995376375975853
h0053,NL,s2001,wind,avaConv,0.983846504073455
h0054,NL,s2001,wind,avaConv,0.971494245917183
h0055,NL,s2001,wind,avaConv,0.964897233041681
h0056,NL,s2001,wind,avaConv,0.946006069339609
h0057,NL,s2001,wind,avaConv,0.892568806026495
h0058,NL,s2001,wind,avaConv,0.902934397270871
h0059,NL,s2001,wind,avaConv,0.897629620068563
h0060,NL,s2001,wind,avaConv,0.897219589125552
h0061,NL,s2001,wind,avaConv,0.884637313058481
h0062,NL,s2001,wind,avaConv,0.849923225300535
h0063,NL,s2001,wind,avaConv,0.712286217316147
h0064,NL,s2001,wind,avaConv,0.540550387982608
