timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s2001,electricity,dem,50.5119242963051
h0002,DE,s2001,electricity,dem,49.561148197404
h0003,DE,s2001,electricity,dem,49.6061852853162
h0004,DE,s2001,electricity,dem,50.4484586369645
h0005,DE,s2001,electricity,dem,52.3949105600414
h0006,DE,s2001,electricity,dem,57.3819682523491
h0007,DE,s2001,electricity,dem,62.5764682523491
h0008,DE,s2001,electricity,dem,65.3186413292722
h0009,DE,s2001,electricity,dem,66.6916413292721
h0010,DE,s2001,electricity,dem,67.9858006699315
h0011,DE,s2001,electricity,dem,68.9776097358656
h0012,DE,s2001,electricity,dem,68.4932045160853
h0013,DE,s2001,electricity,dem,67.3123611094919
h0014,DE,s2001,electricity,dem,66.0903350105908
h0015,DE,s2001,electricity,dem,65.4830108347667
h0016,DE,s2001,electricity,dem,65.9376715490524
h0017,DE,s2001,electricity,dem,68.3779984721293
h0018,DE,s2001,electricity,dem,69.1745753952062
h0019,DE,s2001,electricity,dem,67.7422347358656
h0020,DE,s2001,electricity,dem,64.1321138567447
h0021,DE,s2001,electricity,dem,61.1918116589425
h0022,DE,s2001,electricity,dem,59.3706646809205
h0023,DE,s2001,electricity,dem,55.6122773182831
h0024,DE,s2001,electricity,dem,52.4916193512502
h0025,DE,s2001,electricity,dem,50.9539278697051
h0026,DE,s2001,electricity,dem,50.003151770804
h0027,DE,s2001,electricity,dem,50.0481888587161
h0028,DE,s2001,electricity,dem,50.8904622103645
h0029,DE,s2001,electricity,dem,52.8369141334414
h0030,DE,s2001,electricity,dem,57.8239718257491
h0031,DE,s2001,electricity,dem,63.0184718257491
h0032,DE,s2001,electricity,dem,65.7606449026721
h0033,DE,s2001,electricity,dem,67.1336449026721
h0034,DE,s2001,electricity,dem,68.4278042433315
h0035,DE,s2001,electricity,dem,69.4196133092656
h0036,DE,s2001,electricity,dem,68.9352080894853
h0037,DE,s2001,electricity,dem,67.7543646828919
h0038,DE,s2001,electricity,dem,66.5323385839908
h0039,DE,s2001,electricity,dem,65.9250144081667
h0040,DE,s2001,electricity,dem,66.3796751224524
h0041,DE,s2001,electricity,dem,68.8200020455293
h0042,DE,s2001,electricity,dem,69.6165789686062
h0043,DE,s2001,electricity,dem,68.1842383092656
h0044,DE,s2001,electricity,dem,64.5741174301447
h0045,DE,s2001,electricity,dem,61.6338152323425
h0046,DE,s2001,electricity,dem,59.8126682543205
h0047,DE,s2001,electricity,dem,56.0542808916831
h0048,DE,s2001,electricity,dem,52.9336229246502
h0049,DE,s2001,electricity,dem,51.2956777740051
h0050,DE,s2001,electricity,dem,50.344901675104
h0051,DE,s2001,electricity,dem,50.3899387630161
h0052,DE,s2001,electricity,dem,51.2322121146645
h0053,DE,s2001,electricity,dem,53.1786640377414
h0054,DE,s2001,electricity,dem,58.1657217300491
h0055,DE,s2001,electricity,dem,63.3602217300491
h0056,DE,s2001,electricity,dem,66.1023948069721
h0057,DE,s2001,electricity,dem,67.4753948069721
h0058,DE,s2001,electricity,dem,68.7695541476315
h0059,DE,s2001,electricity,dem,69.7613632135656
h0060,DE,s2001,electricity,dem,69.2769579937854
h0061,DE,s2001,electricity,dem,68.0961145871919
h0062,DE,s2001,electricity,dem,66.8740884882908
h0063,DE,s2001,electricity,dem,66.2667643124667
h0064,DE,s2001,electricity,dem,66.7214250267524
h0065,DE,s2001,electricity,dem,69.1617519498293
h0066,DE,s2001,electricity,dem,69.9583288729062
h0067,DE,s2001,electricity,dem,68.5259882135656
h0068,DE,s2001,electricity,dem,64.9158673344447
h0069,DE,s2001,electricity,dem,61.9755651366425
h0070,DE,s2001,electricity,dem,60.1544181586205
h0071,DE,s2001,electricity,dem,56.3960307959831
h0072,DE,s2001,electricity,dem,53.2753728289502
h0073,DE,s2001,electricity,dem,50.9243259817051
h0074,DE,s2001,electricity,dem,49.973549882804
h0075,DE,s2001,electricity,dem,50.0185869707162
h0076,DE,s2001,electricity,dem,50.8608603223645
h0077,DE,s2001,electricity,dem,52.8073122454414
h0078,DE,s2001,electricity,dem,57.7943699377491
h0079,DE,s2001,electricity,dem,62.9888699377491
h0080,DE,s2001,electricity,dem,65.7310430146722
h0081,DE,s2001,electricity,dem,67.1040430146721
h0082,DE,s2001,electricity,dem,68.3982023553315
h0083,DE,s2001,electricity,dem,69.3900114212656
h0084,DE,s2001,electricity,dem,68.9056062014853
h0085,DE,s2001,electricity,dem,67.7247627948919
h0086,DE,s2001,electricity,dem,66.5027366959908
h0087,DE,s2001,electricity,dem,65.8954125201667
h0088,DE,s2001,electricity,dem,66.3500732344524
h0089,DE,s2001,electricity,dem,68.7904001575293
h0090,DE,s2001,electricity,dem,69.5869770806062
h0091,DE,s2001,electricity,dem,68.1546364212656
h0092,DE,s2001,electricity,dem,64.5445155421447
h0093,DE,s2001,electricity,dem,61.6042133443425
h0094,DE,s2001,electricity,dem,59.7830663663205
h0095,DE,s2001,electricity,dem,56.0246790036831
h0096,DE,s2001,electricity,dem,52.9040210366502
h0097,DE,s2001,electricity,dem,48.7793690038051
h0098,DE,s2001,electricity,dem,47.828592904904
h0099,DE,s2001,electricity,dem,47.8736299928162
h0100,DE,s2001,electricity,dem,48.7159033444645
h0101,DE,s2001,electricity,dem,50.6623552675414
h0102,DE,s2001,electricity,dem,55.6494129598491
h0103,DE,s2001,electricity,dem,60.8439129598491
h0104,DE,s2001,electricity,dem,63.5860860367722
h0105,DE,s2001,electricity,dem,64.9590860367721
h0106,DE,s2001,electricity,dem,66.2532453774315
h0107,DE,s2001,electricity,dem,67.2450544433656
h0108,DE,s2001,electricity,dem,66.7606492235854
h0109,DE,s2001,electricity,dem,65.5798058169919
h0110,DE,s2001,electricity,dem,64.3577797180908
h0111,DE,s2001,electricity,dem,63.7504555422667
h0112,DE,s2001,electricity,dem,64.2051162565524
h0113,DE,s2001,electricity,dem,66.6454431796293
h0114,DE,s2001,electricity,dem,67.4420201027062
h0115,DE,s2001,electricity,dem,66.0096794433656
h0116,DE,s2001,electricity,dem,62.3995585642447
h0117,DE,s2001,electricity,dem,59.4592563664425
h0118,DE,s2001,electricity,dem,57.6381093884205
h0119,DE,s2001,electricity,dem,53.8797220257831
h0120,DE,s2001,electricity,dem,50.7590640587502
h0121,DE,s2001,electricity,dem,40.3758206762051
h0122,DE,s2001,electricity,dem,39.425044577304
h0123,DE,s2001,electricity,dem,39.4700816652161
h0124,DE,s2001,electricity,dem,40.3123550168645
h0125,DE,s2001,electricity,dem,42.2588069399414
h0126,DE,s2001,electricity,dem,47.2458646322491
h0127,DE,s2001,electricity,dem,52.4403646322491
h0128,DE,s2001,electricity,dem,55.1825377091722
h0129,DE,s2001,electricity,dem,56.5555377091722
h0130,DE,s2001,electricity,dem,57.8496970498315
h0131,DE,s2001,electricity,dem,58.8415061157656
h0132,DE,s2001,electricity,dem,58.3571008959854
h0133,DE,s2001,electricity,dem,57.1762574893919
h0134,DE,s2001,electricity,dem,55.9542313904908
h0135,DE,s2001,electricity,dem,55.3469072146667
h0136,DE,s2001,electricity,dem,55.8015679289524
h0137,DE,s2001,electricity,dem,58.2418948520293
h0138,DE,s2001,electricity,dem,59.0384717751062
h0139,DE,s2001,electricity,dem,57.6061311157656
h0140,DE,s2001,electricity,dem,53.9960102366447
h0141,DE,s2001,electricity,dem,51.0557080388425
h0142,DE,s2001,electricity,dem,49.2345610608205
h0143,DE,s2001,electricity,dem,45.4761736981831
h0144,DE,s2001,electricity,dem,42.3555157311502
h0145,DE,s2001,electricity,dem,37.3962994336051
h0146,DE,s2001,electricity,dem,36.445523334704
h0147,DE,s2001,electricity,dem,36.4905604226161
h0148,DE,s2001,electricity,dem,37.3328337742645
h0149,DE,s2001,electricity,dem,39.2792856973414
h0150,DE,s2001,electricity,dem,44.2663433896491
