timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s2001,solar,avaConv,0.0
h0002,DE,s2001,solar,avaConv,0.0
h0003,DE,s2001,solar,avaConv,0.0
h0004,DE,s2001,solar,avaConv,0.0
h0005,DE,s2001,solar,avaConv,0.0
h0006,DE,s2001,solar,avaConv,0.0
h0007,DE,s2001,solar,avaConv,0.0
h0008,DE,s2001,solar,avaConv,0.00734780427610033
h0009,DE,s2001,solar,avaConv,0.0509880812196821
h0010,DE,s2001,solar,avaConv,0.0874043240713559
h0011,DE,s2001,solar,avaConv,0.0972995151367422
h0012,DE,s2001,solar,avaConv,0.0897199875734617
h0013,DE,s2001,solar,avaConv,0.0739504829642632
h0014,DE,s2001,solar,avaConv,0.0443980943884103
h0015,DE,s2001,solar,avaConv,0.0152927868916728
h0016,DE,s2001,solar,avaConv,0.000708365266896225
h0017,DE,s2001,solar,avaConv,0.0
h0018,DE,s2001,solar,avaConv,0.0
h0019,DE,s2001,solar,avaConv,0.0
h0020,DE,s2001,solar,avaConv,0.0
h0021,DE,s2001,solar,avaConv,0.0
h0022,DE,s2001,solar,avaConv,0.0
h0023,DE,s2001,solar,avaConv,0.0
h0024,DE,s2001,solar,avaConv,0.0
h0025,DE,s2001,solar,avaConv,0.0
h0026,DE,s2001,solar,avaConv,0.0
h0027,DE,s2001,solar,avaConv,0.0
h0028,DE,s2001,solar,avaConv,0.0
h0029,DE,s2001,solar,avaConv,0.0
h0030,DE,s2001,solar,avaConv,0.0
h0031,DE,s2001,solar,avaConv,0.0
h0032,DE,s2001,solar,avaConv,0.00300920470411903
h0033,DE,s2001,solar,avaConv,0.0274426650110186
h0034,DE,s2001,solar,avaConv,0.0625701052348677
h0035,DE,s2001,solar,avaConv,0.101305967538125
h0036,DE,s2001,solar,avaConv,0.120848555693192
h0037,DE,s2001,solar,avaConv,0.115673409778926
h0038,DE,s2001,solar,avaConv,0.0872511863468821
h0039,DE,s2001,solar,avaConv,0.0362417167451889
h0040,DE,s2001,solar,avaConv,0.00146143357418348
h0041,DE,s2001,solar,avaConv,0.0
h0042,DE,s2001,solar,avaConv,0.0
h0043,DE,s2001,solar,avaConv,0.0
h0044,DE,s2001,solar,avaConv,0.0
h0045,DE,s2001,solar,avaConv,0.0
h0046,DE,s2001,solar,avaConv,0.0
h0047,DE,s2001,solar,avaConv,0.0
h0048,DE,s2001,solar,avaConv,0.0
h0049,DE,s2001,solar,avaConv,0.0
h0050,DE,s2001,solar,avaConv,0.0
h0051,DE,s2001,solar,avaConv,0.0
h0052,DE,s2001,solar,avaConv,0.0
