timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s1996,electricity,dem,11.4638280423901
h0002,NL,s1996,electricity,dem,11.1413719984341
h0003,NL,s1996,electricity,dem,11.0147579874451
h0004,NL,s1996,electricity,dem,11.0568843610714
h0005,NL,s1996,electricity,dem,11.4560766687637
h0006,NL,s1996,electricity,dem,12.6280766687637
h0007,NL,s1996,electricity,dem,14.433959910522
h0008,NL,s1996,electricity,dem,15.6977923281044
h0009,NL,s1996,electricity,dem,16.2935423281044
h0010,NL,s1996,electricity,dem,16.4784915039286
h0011,NL,s1996,electricity,dem,16.4848678775549
h0012,NL,s1996,electricity,dem,16.3267085368956
h0013,NL,s1996,electricity,dem,16.2844626577747
h0014,NL,s1996,electricity,dem,16.1981371083242
h0015,NL,s1996,electricity,dem,16.1910931522802
h0016,NL,s1996,electricity,dem,16.5182016687637
h0017,NL,s1996,electricity,dem,17.2899722731593
h0018,NL,s1996,electricity,dem,17.0165588116209
h0019,NL,s1996,electricity,dem,16.4947497456868
h0020,NL,s1996,electricity,dem,15.7187785918407
h0021,NL,s1996,electricity,dem,14.7774750204121
h0022,NL,s1996,electricity,dem,13.7626137566758
h0023,NL,s1996,electricity,dem,12.8384255698626
h0024,NL,s1996,electricity,dem,12.0261838116209
h0025,NL,s1996,electricity,dem,11.9585617367901
h0026,NL,s1996,electricity,dem,11.6361056928341
h0027,NL,s1996,electricity,dem,11.5094916818451
h0028,NL,s1996,electricity,dem,11.5516180554714
h0029,NL,s1996,electricity,dem,11.9508103631637
h0030,NL,s1996,electricity,dem,13.1228103631637
h0031,NL,s1996,electricity,dem,14.928693604922
h0032,NL,s1996,electricity,dem,16.1925260225044
h0033,NL,s1996,electricity,dem,16.7882760225044
h0034,NL,s1996,electricity,dem,16.9732251983286
h0035,NL,s1996,electricity,dem,16.979601571955
h0036,NL,s1996,electricity,dem,16.8214422312956
h0037,NL,s1996,electricity,dem,16.7791963521747
h0038,NL,s1996,electricity,dem,16.6928708027242
h0039,NL,s1996,electricity,dem,16.6858268466802
h0040,NL,s1996,electricity,dem,17.0129353631637
h0041,NL,s1996,electricity,dem,17.7847059675594
h0042,NL,s1996,electricity,dem,17.5112925060209
h0043,NL,s1996,electricity,dem,16.9894834400868
h0044,NL,s1996,electricity,dem,16.2135122862407
h0045,NL,s1996,electricity,dem,15.2722087148121
h0046,NL,s1996,electricity,dem,14.2573474510758
h0047,NL,s1996,electricity,dem,13.3331592642626
h0048,NL,s1996,electricity,dem,12.5209175060209
h0049,NL,s1996,electricity,dem,12.0849005188901
h0050,NL,s1996,electricity,dem,11.7624444749341
h0051,NL,s1996,electricity,dem,11.6358304639451
h0052,NL,s1996,electricity,dem,11.6779568375714
h0053,NL,s1996,electricity,dem,12.0771491452637
h0054,NL,s1996,electricity,dem,13.2491491452637
h0055,NL,s1996,electricity,dem,15.055032387022
h0056,NL,s1996,electricity,dem,16.3188648046044
h0057,NL,s1996,electricity,dem,16.9146148046044
h0058,NL,s1996,electricity,dem,17.0995639804286
h0059,NL,s1996,electricity,dem,17.105940354055
h0060,NL,s1996,electricity,dem,16.9477810133956
h0061,NL,s1996,electricity,dem,16.9055351342747
h0062,NL,s1996,electricity,dem,16.8192095848242
h0063,NL,s1996,electricity,dem,16.8121656287802
h0064,NL,s1996,electricity,dem,17.1392741452637
h0065,NL,s1996,electricity,dem,17.9110447496593
h0066,NL,s1996,electricity,dem,17.6376312881209
h0067,NL,s1996,electricity,dem,17.1158222221868
h0068,NL,s1996,electricity,dem,16.3398510683407
h0069,NL,s1996,electricity,dem,15.3985474969121
h0070,NL,s1996,electricity,dem,14.3836862331758
h0071,NL,s1996,electricity,dem,13.4594980463626
h0072,NL,s1996,electricity,dem,12.6472562881209
h0073,NL,s1996,electricity,dem,11.9415130794901
h0074,NL,s1996,electricity,dem,11.6190570355341
h0075,NL,s1996,electricity,dem,11.4924430245451
