timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s1998,electricity,dem,11.0707894047901
h0002,NL,s1998,electricity,dem,10.7483333608341
h0003,NL,s1998,electricity,dem,10.6217193498451
h0004,NL,s1998,electricity,dem,10.6638457234714
h0005,NL,s1998,electricity,dem,11.0630380311637
h0006,NL,s1998,electricity,dem,12.2350380311637
h0007,NL,s1998,electricity,dem,14.040921272922
h0008,NL,s1998,electricity,dem,15.3047536905044
h0009,NL,s1998,electricity,dem,15.9005036905044
h0010,NL,s1998,electricity,dem,16.0854528663286
h0011,NL,s1998,electricity,dem,16.091829239955
h0012,NL,s1998,electricity,dem,15.9336698992956
h0013,NL,s1998,electricity,dem,15.8914240201747
h0014,NL,s1998,electricity,dem,15.8050984707242
h0015,NL,s1998,electricity,dem,15.7980545146802
h0016,NL,s1998,electricity,dem,16.1251630311637
h0017,NL,s1998,electricity,dem,16.8969336355594
h0018,NL,s1998,electricity,dem,16.6235201740209
h0019,NL,s1998,electricity,dem,16.1017111080868
h0020,NL,s1998,electricity,dem,15.3257399542407
h0021,NL,s1998,electricity,dem,14.3844363828121
h0022,NL,s1998,electricity,dem,13.3695751190758
h0023,NL,s1998,electricity,dem,12.4453869322626
h0024,NL,s1998,electricity,dem,11.6331451740209
h0025,NL,s1998,electricity,dem,10.7696704262901
h0026,NL,s1998,electricity,dem,10.4472143823341
h0027,NL,s1998,electricity,dem,10.3206003713451
h0028,NL,s1998,electricity,dem,10.3627267449714
h0029,NL,s1998,electricity,dem,10.7619190526637
h0030,NL,s1998,electricity,dem,11.9339190526637
h0031,NL,s1998,electricity,dem,13.739802294422
h0032,NL,s1998,electricity,dem,15.0036347120044
h0033,NL,s1998,electricity,dem,15.5993847120044
h0034,NL,s1998,electricity,dem,15.7843338878286
h0035,NL,s1998,electricity,dem,15.7907102614549
h0036,NL,s1998,electricity,dem,15.6325509207956
h0037,NL,s1998,electricity,dem,15.5903050416747
h0038,NL,s1998,electricity,dem,15.5039794922242
h0039,NL,s1998,electricity,dem,15.4969355361802
h0040,NL,s1998,electricity,dem,15.8240440526637
h0041,NL,s1998,electricity,dem,16.5958146570593
h0042,NL,s1998,electricity,dem,16.3224011955209
h0043,NL,s1998,electricity,dem,15.8005921295868
h0044,NL,s1998,electricity,dem,15.0246209757407
h0045,NL,s1998,electricity,dem,14.0833174043121
h0046,NL,s1998,electricity,dem,13.0684561405758
h0047,NL,s1998,electricity,dem,12.1442679537626
h0048,NL,s1998,electricity,dem,11.3320261955209
h0049,NL,s1998,electricity,dem,9.14468270199011
h0050,NL,s1998,electricity,dem,8.82222665803407
h0051,NL,s1998,electricity,dem,8.69561264704506
h0052,NL,s1998,electricity,dem,8.73773902067144
h0053,NL,s1998,electricity,dem,9.13693132836374
h0054,NL,s1998,electricity,dem,10.3089313283637
h0055,NL,s1998,electricity,dem,12.114814570122
h0056,NL,s1998,electricity,dem,13.3786469877044
h0057,NL,s1998,electricity,dem,13.9743969877044
h0058,NL,s1998,electricity,dem,14.1593461635286
h0059,NL,s1998,electricity,dem,14.1657225371549
h0060,NL,s1998,electricity,dem,14.0075631964956
h0061,NL,s1998,electricity,dem,13.9653173173747
h0062,NL,s1998,electricity,dem,13.8789917679242
h0063,NL,s1998,electricity,dem,13.8719478118802
h0064,NL,s1998,electricity,dem,14.1990563283637
h0065,NL,s1998,electricity,dem,14.9708269327593
h0066,NL,s1998,electricity,dem,14.6974134712209
h0067,NL,s1998,electricity,dem,14.1756044052868
h0068,NL,s1998,electricity,dem,13.3996332514407
h0069,NL,s1998,electricity,dem,12.4583296800121
h0070,NL,s1998,electricity,dem,11.4434684162758
h0071,NL,s1998,electricity,dem,10.5192802294626
h0072,NL,s1998,electricity,dem,9.70703847122087
h0073,NL,s1998,electricity,dem,8.56373553509011
h0074,NL,s1998,electricity,dem,8.24127949113407
h0075,NL,s1998,electricity,dem,8.11466548014506
h0076,NL,s1998,electricity,dem,8.15679185377144
