timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,s1986,electricity,dem,73.3568380836476
h0002,FR,s1986,electricity,dem,71.8674259957355
h0003,FR,s1986,electricity,dem,69.1111512704608
h0004,FR,s1986,electricity,dem,68.125486435296
h0005,FR,s1986,electricity,dem,69.9945139078234
h0006,FR,s1986,electricity,dem,74.2635633583729
h0007,FR,s1986,electricity,dem,78.7220688528784
h0008,FR,s1986,electricity,dem,80.7272886330982
h0009,FR,s1986,electricity,dem,81.8773985232081
h0010,FR,s1986,electricity,dem,82.1042941276036
h0011,FR,s1986,electricity,dem,82.1827831385927
h0012,FR,s1986,electricity,dem,82.2456402814498
h0013,FR,s1986,electricity,dem,80.5162226990322
h0014,FR,s1986,electricity,dem,78.4403161056256
h0015,FR,s1986,electricity,dem,76.453475446285
h0016,FR,s1986,electricity,dem,75.8929919298015
h0017,FR,s1986,electricity,dem,78.2408051166147
h0018,FR,s1986,electricity,dem,82.5114699517795
h0019,FR,s1986,electricity,dem,83.4219369847465
h0020,FR,s1986,electricity,dem,80.1192941276037
h0021,FR,s1986,electricity,dem,76.7831073144168
h0022,FR,s1986,electricity,dem,77.1738490726586
h0023,FR,s1986,electricity,dem,78.2704259957355
h0024,FR,s1986,electricity,dem,75.5886237979334
h0025,FR,s1986,electricity,dem,65.0736434659476
h0026,FR,s1986,electricity,dem,63.5842313780355
h0027,FR,s1986,electricity,dem,60.8279566527608
h0028,FR,s1986,electricity,dem,59.842291817596
h0029,FR,s1986,electricity,dem,61.7113192901234
h0030,FR,s1986,electricity,dem,65.9803687406729
h0031,FR,s1986,electricity,dem,70.4388742351784
h0032,FR,s1986,electricity,dem,72.4440940153982
h0033,FR,s1986,electricity,dem,73.5942039055081
h0034,FR,s1986,electricity,dem,73.8210995099036
h0035,FR,s1986,electricity,dem,73.8995885208927
h0036,FR,s1986,electricity,dem,73.9624456637498
h0037,FR,s1986,electricity,dem,72.2330280813322
h0038,FR,s1986,electricity,dem,70.1571214879256
h0039,FR,s1986,electricity,dem,68.170280828585
h0040,FR,s1986,electricity,dem,67.6097973121015
h0041,FR,s1986,electricity,dem,69.9576104989147
h0042,FR,s1986,electricity,dem,74.2282753340795
h0043,FR,s1986,electricity,dem,75.1387423670465
h0044,FR,s1986,electricity,dem,71.8360995099037
h0045,FR,s1986,electricity,dem,68.4999126967168
h0046,FR,s1986,electricity,dem,68.8906544549586
h0047,FR,s1986,electricity,dem,69.9872313780356
h0048,FR,s1986,electricity,dem,67.3054291802334
h0049,FR,s1986,electricity,dem,65.6338520891476
h0050,FR,s1986,electricity,dem,64.1444400012355
h0051,FR,s1986,electricity,dem,61.3881652759608
h0052,FR,s1986,electricity,dem,60.402500440796
h0053,FR,s1986,electricity,dem,62.2715279133234
h0054,FR,s1986,electricity,dem,66.5405773638729
h0055,FR,s1986,electricity,dem,70.9990828583784
h0056,FR,s1986,electricity,dem,73.0043026385982
h0057,FR,s1986,electricity,dem,74.1544125287081
h0058,FR,s1986,electricity,dem,74.3813081331036
h0059,FR,s1986,electricity,dem,74.4597971440927
h0060,FR,s1986,electricity,dem,74.5226542869498
h0061,FR,s1986,electricity,dem,72.7932367045322
h0062,FR,s1986,electricity,dem,70.7173301111256
h0063,FR,s1986,electricity,dem,68.730489451785
h0064,FR,s1986,electricity,dem,68.1700059353015
h0065,FR,s1986,electricity,dem,70.5178191221147
h0066,FR,s1986,electricity,dem,74.7884839572795
h0067,FR,s1986,electricity,dem,75.6989509902465
h0068,FR,s1986,electricity,dem,72.3963081331037
h0069,FR,s1986,electricity,dem,69.0601213199168
h0070,FR,s1986,electricity,dem,69.4508630781586
h0071,FR,s1986,electricity,dem,70.5474400012356
h0072,FR,s1986,electricity,dem,67.8656378034334
h0073,FR,s1986,electricity,dem,67.1335788865476
h0074,FR,s1986,electricity,dem,65.6441667986355
h0075,FR,s1986,electricity,dem,62.8878920733608
h0076,FR,s1986,electricity,dem,61.902227238196
h0077,FR,s1986,electricity,dem,63.7712547107234
h0078,FR,s1986,electricity,dem,68.0403041612729
h0079,FR,s1986,electricity,dem,72.4988096557784
h0080,FR,s1986,electricity,dem,74.5040294359982
h0081,FR,s1986,electricity,dem,75.6541393261081
h0082,FR,s1986,electricity,dem,75.8810349305036
h0083,FR,s1986,electricity,dem,75.9595239414927
h0084,FR,s1986,electricity,dem,76.0223810843498
h0085,FR,s1986,electricity,dem,74.2929635019322
h0086,FR,s1986,electricity,dem,72.2170569085256
h0087,FR,s1986,electricity,dem,70.230216249185
h0088,FR,s1986,electricity,dem,69.6697327327015
h0089,FR,s1986,electricity,dem,72.0175459195147
h0090,FR,s1986,electricity,dem,76.2882107546795
h0091,FR,s1986,electricity,dem,77.1986777876465
h0092,FR,s1986,electricity,dem,73.8960349305037
h0093,FR,s1986,electricity,dem,70.5598481173168
h0094,FR,s1986,electricity,dem,70.9505898755586
h0095,FR,s1986,electricity,dem,72.0471667986356
h0096,FR,s1986,electricity,dem,69.3653646008334
h0097,FR,s1986,electricity,dem,62.0612200742476
h0098,FR,s1986,electricity,dem,60.5718079863355
h0099,FR,s1986,electricity,dem,57.8155332610608
h0100,FR,s1986,electricity,dem,56.829868425896
h0101,FR,s1986,electricity,dem,58.6988958984234
h0102,FR,s1986,electricity,dem,62.9679453489729
h0103,FR,s1986,electricity,dem,67.4264508434784
h0104,FR,s1986,electricity,dem,69.4316706236982
h0105,FR,s1986,electricity,dem,70.581780513808
h0106,FR,s1986,electricity,dem,70.8086761182036
h0107,FR,s1986,electricity,dem,70.8871651291927
h0108,FR,s1986,electricity,dem,70.9500222720498
h0109,FR,s1986,electricity,dem,69.2206046896322
h0110,FR,s1986,electricity,dem,67.1446980962256
h0111,FR,s1986,electricity,dem,65.157857436885
h0112,FR,s1986,electricity,dem,64.5973739204015
h0113,FR,s1986,electricity,dem,66.9451871072147
h0114,FR,s1986,electricity,dem,71.2158519423795
h0115,FR,s1986,electricity,dem,72.1263189753465
h0116,FR,s1986,electricity,dem,68.8236761182036
h0117,FR,s1986,electricity,dem,65.4874893050168
h0118,FR,s1986,electricity,dem,65.8782310632586
h0119,FR,s1986,electricity,dem,66.9748079863355
h0120,FR,s1986,electricity,dem,64.2930057885334
h0121,FR,s1986,electricity,dem,69.2611404508476
h0122,FR,s1986,electricity,dem,67.7717283629355
h0123,FR,s1986,electricity,dem,65.0154536376608
h0124,FR,s1986,electricity,dem,64.029788802496
h0125,FR,s1986,electricity,dem,65.8988162750234
h0126,FR,s1986,electricity,dem,70.1678657255729
h0127,FR,s1986,electricity,dem,74.6263712200784
h0128,FR,s1986,electricity,dem,76.6315910002982
h0129,FR,s1986,electricity,dem,77.7817008904081
h0130,FR,s1986,electricity,dem,78.0085964948036
h0131,FR,s1986,electricity,dem,78.0870855057927
h0132,FR,s1986,electricity,dem,78.1499426486498
h0133,FR,s1986,electricity,dem,76.4205250662322
h0134,FR,s1986,electricity,dem,74.3446184728256
h0135,FR,s1986,electricity,dem,72.357777813485
h0136,FR,s1986,electricity,dem,71.7972942970015
h0137,FR,s1986,electricity,dem,74.1451074838147
h0138,FR,s1986,electricity,dem,78.4157723189795
h0139,FR,s1986,electricity,dem,79.3262393519465
h0140,FR,s1986,electricity,dem,76.0235964948036
h0141,FR,s1986,electricity,dem,72.6874096816168
h0142,FR,s1986,electricity,dem,73.0781514398586
h0143,FR,s1986,electricity,dem,74.1747283629355
