timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s2011,solar,avaConv,0.0
h0002,LU,s2011,solar,avaConv,0.0
h0003,LU,s2011,solar,avaConv,0.0
h0004,LU,s2011,solar,avaConv,0.0
h0005,LU,s2011,solar,avaConv,0.0
h0006,LU,s2011,solar,avaConv,0.0
h0007,LU,s2011,solar,avaConv,0.0
h0008,LU,s2011,solar,avaConv,0.00253510503515728
h0009,LU,s2011,solar,avaConv,0.0546354880776971
h0010,LU,s2011,solar,avaConv,0.126166063109996
h0011,LU,s2011,solar,avaConv,0.168089499127257
h0012,LU,s2011,solar,avaConv,0.194325122875618
h0013,LU,s2011,solar,avaConv,0.195000718233976
h0014,LU,s2011,solar,avaConv,0.146825143738444
h0015,LU,s2011,solar,avaConv,0.0654440183322698
h0016,LU,s2011,solar,avaConv,0.00528114433578313
h0017,LU,s2011,solar,avaConv,0.0
h0018,LU,s2011,solar,avaConv,0.0
h0019,LU,s2011,solar,avaConv,0.0
h0020,LU,s2011,solar,avaConv,0.0
h0021,LU,s2011,solar,avaConv,0.0
h0022,LU,s2011,solar,avaConv,0.0
h0023,LU,s2011,solar,avaConv,0.0
h0024,LU,s2011,solar,avaConv,0.0
h0025,LU,s2011,solar,avaConv,0.0
h0026,LU,s2011,solar,avaConv,0.0
h0027,LU,s2011,solar,avaConv,0.0
h0028,LU,s2011,solar,avaConv,0.0
h0029,LU,s2011,solar,avaConv,0.0
h0030,LU,s2011,solar,avaConv,0.0
h0031,LU,s2011,solar,avaConv,0.0
h0032,LU,s2011,solar,avaConv,0.00256226629523717
h0033,LU,s2011,solar,avaConv,0.0458578759563278
h0034,LU,s2011,solar,avaConv,0.112110423646966
h0035,LU,s2011,solar,avaConv,0.177551601639681
h0036,LU,s2011,solar,avaConv,0.272192308388352
h0037,LU,s2011,solar,avaConv,0.244108153877484
h0038,LU,s2011,solar,avaConv,0.183375281183808
h0039,LU,s2011,solar,avaConv,0.0889447765300439
h0040,LU,s2011,solar,avaConv,0.00869283744205698
h0041,LU,s2011,solar,avaConv,0.0
h0042,LU,s2011,solar,avaConv,0.0
h0043,LU,s2011,solar,avaConv,0.0
h0044,LU,s2011,solar,avaConv,0.0
h0045,LU,s2011,solar,avaConv,0.0
h0046,LU,s2011,solar,avaConv,0.0
h0047,LU,s2011,solar,avaConv,0.0
h0048,LU,s2011,solar,avaConv,0.0
h0049,LU,s2011,solar,avaConv,0.0
h0050,LU,s2011,solar,avaConv,0.0
h0051,LU,s2011,solar,avaConv,0.0
h0052,LU,s2011,solar,avaConv,0.0
h0053,LU,s2011,solar,avaConv,0.0
h0054,LU,s2011,solar,avaConv,0.0
h0055,LU,s2011,solar,avaConv,0.0
h0056,LU,s2011,solar,avaConv,0.00223651242180997
h0057,LU,s2011,solar,avaConv,0.0460661437478225
h0058,LU,s2011,solar,avaConv,0.113859735472214
h0059,LU,s2011,solar,avaConv,0.163977533558981
h0060,LU,s2011,solar,avaConv,0.183165020976715
h0061,LU,s2011,solar,avaConv,0.173993773791761
h0062,LU,s2011,solar,avaConv,0.125891065737851
h0063,LU,s2011,solar,avaConv,0.0612341554919259
h0064,LU,s2011,solar,avaConv,0.00550445216112767
h0065,LU,s2011,solar,avaConv,0.0
h0066,LU,s2011,solar,avaConv,0.0
h0067,LU,s2011,solar,avaConv,0.0
h0068,LU,s2011,solar,avaConv,0.0
h0069,LU,s2011,solar,avaConv,0.0
h0070,LU,s2011,solar,avaConv,0.0
h0071,LU,s2011,solar,avaConv,0.0
h0072,LU,s2011,solar,avaConv,0.0
h0073,LU,s2011,solar,avaConv,0.0
h0074,LU,s2011,solar,avaConv,0.0
h0075,LU,s2011,solar,avaConv,0.0
h0076,LU,s2011,solar,avaConv,0.0
h0077,LU,s2011,solar,avaConv,0.0
h0078,LU,s2011,solar,avaConv,0.0
h0079,LU,s2011,solar,avaConv,0.0
h0080,LU,s2011,solar,avaConv,0.00284068061769895
h0081,LU,s2011,solar,avaConv,0.05408701067148
h0082,LU,s2011,solar,avaConv,0.13158494145282
h0083,LU,s2011,solar,avaConv,0.191566358503598
h0084,LU,s2011,solar,avaConv,0.214074370917932
h0085,LU,s2011,solar,avaConv,0.195192628516335
h0086,LU,s2011,solar,avaConv,0.189403267128493
h0087,LU,s2011,solar,avaConv,0.0892816364559112
h0088,LU,s2011,solar,avaConv,0.00886065622932959
h0089,LU,s2011,solar,avaConv,0.0
h0090,LU,s2011,solar,avaConv,0.0
h0091,LU,s2011,solar,avaConv,0.0
h0092,LU,s2011,solar,avaConv,0.0
h0093,LU,s2011,solar,avaConv,0.0
h0094,LU,s2011,solar,avaConv,0.0
h0095,LU,s2011,solar,avaConv,0.0
h0096,LU,s2011,solar,avaConv,0.0
