timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s2001,electricity,dem,11.2252271616901
h0002,NL,s2001,electricity,dem,10.9027711177341
h0003,NL,s2001,electricity,dem,10.7761571067451
h0004,NL,s2001,electricity,dem,10.8182834803714
h0005,NL,s2001,electricity,dem,11.2174757880637
h0006,NL,s2001,electricity,dem,12.3894757880637
h0007,NL,s2001,electricity,dem,14.195359029822
h0008,NL,s2001,electricity,dem,15.4591914474044
h0009,NL,s2001,electricity,dem,16.0549414474044
h0010,NL,s2001,electricity,dem,16.2398906232286
h0011,NL,s2001,electricity,dem,16.246266996855
h0012,NL,s2001,electricity,dem,16.0881076561956
h0013,NL,s2001,electricity,dem,16.0458617770747
h0014,NL,s2001,electricity,dem,15.9595362276242
h0015,NL,s2001,electricity,dem,15.9524922715802
h0016,NL,s2001,electricity,dem,16.2796007880637
h0017,NL,s2001,electricity,dem,17.0513713924593
h0018,NL,s2001,electricity,dem,16.7779579309209
h0019,NL,s2001,electricity,dem,16.2561488649868
h0020,NL,s2001,electricity,dem,15.4801777111407
h0021,NL,s2001,electricity,dem,14.5388741397121
h0022,NL,s2001,electricity,dem,13.5240128759758
h0023,NL,s2001,electricity,dem,12.5998246891626
h0024,NL,s2001,electricity,dem,11.7875829309209
h0025,NL,s2001,electricity,dem,11.0355472839901
h0026,NL,s2001,electricity,dem,10.7130912400341
h0027,NL,s2001,electricity,dem,10.5864772290451
h0028,NL,s2001,electricity,dem,10.6286036026714
h0029,NL,s2001,electricity,dem,11.0277959103637
h0030,NL,s2001,electricity,dem,12.1997959103637
h0031,NL,s2001,electricity,dem,14.005679152122
h0032,NL,s2001,electricity,dem,15.2695115697044
h0033,NL,s2001,electricity,dem,15.8652615697044
h0034,NL,s2001,electricity,dem,16.0502107455286
h0035,NL,s2001,electricity,dem,16.0565871191549
h0036,NL,s2001,electricity,dem,15.8984277784956
h0037,NL,s2001,electricity,dem,15.8561818993747
h0038,NL,s2001,electricity,dem,15.7698563499242
h0039,NL,s2001,electricity,dem,15.7628123938802
h0040,NL,s2001,electricity,dem,16.0899209103637
h0041,NL,s2001,electricity,dem,16.8616915147593
h0042,NL,s2001,electricity,dem,16.5882780532209
h0043,NL,s2001,electricity,dem,16.0664689872868
h0044,NL,s2001,electricity,dem,15.2904978334407
h0045,NL,s2001,electricity,dem,14.3491942620121
h0046,NL,s2001,electricity,dem,13.3343329982758
h0047,NL,s2001,electricity,dem,12.4101448114626
h0048,NL,s2001,electricity,dem,11.5979030532209
h0049,NL,s2001,electricity,dem,11.0193507094901
h0050,NL,s2001,electricity,dem,10.6968946655341
h0051,NL,s2001,electricity,dem,10.5702806545451
h0052,NL,s2001,electricity,dem,10.6124070281714
h0053,NL,s2001,electricity,dem,11.0115993358637
h0054,NL,s2001,electricity,dem,12.1835993358637
h0055,NL,s2001,electricity,dem,13.989482577622
h0056,NL,s2001,electricity,dem,15.2533149952044
h0057,NL,s2001,electricity,dem,15.8490649952044
h0058,NL,s2001,electricity,dem,16.0340141710286
h0059,NL,s2001,electricity,dem,16.0403905446549
h0060,NL,s2001,electricity,dem,15.8822312039956
h0061,NL,s2001,electricity,dem,15.8399853248747
h0062,NL,s2001,electricity,dem,15.7536597754242
h0063,NL,s2001,electricity,dem,15.7466158193802
h0064,NL,s2001,electricity,dem,16.0737243358637
h0065,NL,s2001,electricity,dem,16.8454949402593
h0066,NL,s2001,electricity,dem,16.5720814787209
h0067,NL,s2001,electricity,dem,16.0502724127868
h0068,NL,s2001,electricity,dem,15.2743012589407
h0069,NL,s2001,electricity,dem,14.3329976875121
h0070,NL,s2001,electricity,dem,13.3181364237758
h0071,NL,s2001,electricity,dem,12.3939482369626
