timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s1985,solar,avaConv,0.0
h0002,LU,s1985,solar,avaConv,0.0
h0003,LU,s1985,solar,avaConv,0.0
h0004,LU,s1985,solar,avaConv,0.0
h0005,LU,s1985,solar,avaConv,0.0
h0006,LU,s1985,solar,avaConv,0.0
h0007,LU,s1985,solar,avaConv,0.0
h0008,LU,s1985,solar,avaConv,0.00113048019753926
h0009,LU,s1985,solar,avaConv,0.0229598162951285
h0010,LU,s1985,solar,avaConv,0.0582847021808601
h0011,LU,s1985,solar,avaConv,0.0957369048289261
h0012,LU,s1985,solar,avaConv,0.114604222250375
h0013,LU,s1985,solar,avaConv,0.0965857048684545
h0014,LU,s1985,solar,avaConv,0.0695483163508894
h0015,LU,s1985,solar,avaConv,0.0335007351229293
h0016,LU,s1985,solar,avaConv,0.00278620467614155
h0017,LU,s1985,solar,avaConv,0.0
h0018,LU,s1985,solar,avaConv,0.0
h0019,LU,s1985,solar,avaConv,0.0
h0020,LU,s1985,solar,avaConv,0.0
h0021,LU,s1985,solar,avaConv,0.0
h0022,LU,s1985,solar,avaConv,0.0
h0023,LU,s1985,solar,avaConv,0.0
h0024,LU,s1985,solar,avaConv,0.0
h0025,LU,s1985,solar,avaConv,0.0
h0026,LU,s1985,solar,avaConv,0.0
h0027,LU,s1985,solar,avaConv,0.0
h0028,LU,s1985,solar,avaConv,0.0
h0029,LU,s1985,solar,avaConv,0.0
h0030,LU,s1985,solar,avaConv,0.0
h0031,LU,s1985,solar,avaConv,0.0
h0032,LU,s1985,solar,avaConv,0.00141334621958333
h0033,LU,s1985,solar,avaConv,0.0192194139771746
h0034,LU,s1985,solar,avaConv,0.0498221267334885
h0035,LU,s1985,solar,avaConv,0.101478099517386
h0036,LU,s1985,solar,avaConv,0.123212347040192
h0037,LU,s1985,solar,avaConv,0.109355310772862
h0038,LU,s1985,solar,avaConv,0.071402135175797
h0039,LU,s1985,solar,avaConv,0.0347025708447203
h0040,LU,s1985,solar,avaConv,0.0038448113347797
h0041,LU,s1985,solar,avaConv,0.0
h0042,LU,s1985,solar,avaConv,0.0
h0043,LU,s1985,solar,avaConv,0.0
h0044,LU,s1985,solar,avaConv,0.0
h0045,LU,s1985,solar,avaConv,0.0
h0046,LU,s1985,solar,avaConv,0.0
h0047,LU,s1985,solar,avaConv,0.0
h0048,LU,s1985,solar,avaConv,0.0
h0049,LU,s1985,solar,avaConv,0.0
h0050,LU,s1985,solar,avaConv,0.0
h0051,LU,s1985,solar,avaConv,0.0
h0052,LU,s1985,solar,avaConv,0.0
h0053,LU,s1985,solar,avaConv,0.0
h0054,LU,s1985,solar,avaConv,0.0
h0055,LU,s1985,solar,avaConv,0.0
h0056,LU,s1985,solar,avaConv,0.00157074057427823
h0057,LU,s1985,solar,avaConv,0.0266952341094097
h0058,LU,s1985,solar,avaConv,0.0649044530034143
h0059,LU,s1985,solar,avaConv,0.0959844906683731
h0060,LU,s1985,solar,avaConv,0.112848371005741
h0061,LU,s1985,solar,avaConv,0.0801615725307273
h0062,LU,s1985,solar,avaConv,0.0603091521120831
h0063,LU,s1985,solar,avaConv,0.0351721094434999
h0064,LU,s1985,solar,avaConv,0.00396372737311704
h0065,LU,s1985,solar,avaConv,0.0
h0066,LU,s1985,solar,avaConv,0.0
h0067,LU,s1985,solar,avaConv,0.0
h0068,LU,s1985,solar,avaConv,0.0
h0069,LU,s1985,solar,avaConv,0.0
h0070,LU,s1985,solar,avaConv,0.0
h0071,LU,s1985,solar,avaConv,0.0
h0072,LU,s1985,solar,avaConv,0.0
h0073,LU,s1985,solar,avaConv,0.0
h0074,LU,s1985,solar,avaConv,0.0
h0075,LU,s1985,solar,avaConv,0.0
h0076,LU,s1985,solar,avaConv,0.0
h0077,LU,s1985,solar,avaConv,0.0
h0078,LU,s1985,solar,avaConv,0.0
h0079,LU,s1985,solar,avaConv,0.0
h0080,LU,s1985,solar,avaConv,0.00435020640028627
h0081,LU,s1985,solar,avaConv,0.073378514967728
h0082,LU,s1985,solar,avaConv,0.146638312039564
h0083,LU,s1985,solar,avaConv,0.230650379175262
h0084,LU,s1985,solar,avaConv,0.252009726812426
h0085,LU,s1985,solar,avaConv,0.205349468970481
h0086,LU,s1985,solar,avaConv,0.116828341630595
h0087,LU,s1985,solar,avaConv,0.0603410983635723
h0088,LU,s1985,solar,avaConv,0.00669768149858186
h0089,LU,s1985,solar,avaConv,0.0
h0090,LU,s1985,solar,avaConv,0.0
h0091,LU,s1985,solar,avaConv,0.0
h0092,LU,s1985,solar,avaConv,0.0
h0093,LU,s1985,solar,avaConv,0.0
h0094,LU,s1985,solar,avaConv,0.0
h0095,LU,s1985,solar,avaConv,0.0
h0096,LU,s1985,solar,avaConv,0.0
h0097,LU,s1985,solar,avaConv,0.0
h0098,LU,s1985,solar,avaConv,0.0
h0099,LU,s1985,solar,avaConv,0.0
h0100,LU,s1985,solar,avaConv,0.0
h0101,LU,s1985,solar,avaConv,0.0
h0102,LU,s1985,solar,avaConv,0.0
h0103,LU,s1985,solar,avaConv,0.0
h0104,LU,s1985,solar,avaConv,0.00384220145239194
h0105,LU,s1985,solar,avaConv,0.0587221666661056
h0106,LU,s1985,solar,avaConv,0.142271581004799
h0107,LU,s1985,solar,avaConv,0.204694602738359
h0108,LU,s1985,solar,avaConv,0.24141803528966
h0109,LU,s1985,solar,avaConv,0.22515808733226
h0110,LU,s1985,solar,avaConv,0.164133264252164
h0111,LU,s1985,solar,avaConv,0.0866097753519289
h0112,LU,s1985,solar,avaConv,0.00955021460916535
