timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,frtRoadHeavy,mustOut,0.202885432276013
h0002,01ES,frtRoadHeavy,mustOut,0.273399000824984
h0003,01ES,frtRoadHeavy,mustOut,0.322571701427912
h0004,01ES,frtRoadHeavy,mustOut,0.438702624042428
h0005,01ES,frtRoadHeavy,mustOut,0.397720219209851
h0006,01ES,frtRoadHeavy,mustOut,0.466250838920144
h0007,01ES,frtRoadHeavy,mustOut,0.52306576725509
h0008,01ES,frtRoadHeavy,mustOut,0.592626378853824
h0009,01ES,frtRoadHeavy,mustOut,0.674752822488023
h0010,01ES,frtRoadHeavy,mustOut,0.761368128056187
h0011,01ES,frtRoadHeavy,mustOut,1.0
h0012,01ES,frtRoadHeavy,mustOut,0.883981765126643
h0013,01ES,frtRoadHeavy,mustOut,0.908013911198011
h0014,01ES,frtRoadHeavy,mustOut,0.873470186420792
h0015,01ES,frtRoadHeavy,mustOut,0.782789471423087
h0016,01ES,frtRoadHeavy,mustOut,0.723747313014653
h0017,01ES,frtRoadHeavy,mustOut,0.683886168100675
h0018,01ES,frtRoadHeavy,mustOut,0.765061200999053
h0019,01ES,frtRoadHeavy,mustOut,0.542079411767067
h0020,01ES,frtRoadHeavy,mustOut,0.457669117731564
h0021,01ES,frtRoadHeavy,mustOut,0.445327828700382
h0022,01ES,frtRoadHeavy,mustOut,0.429559036967726
h0023,01ES,frtRoadHeavy,mustOut,0.431596956062535
h0024,01ES,frtRoadHeavy,mustOut,0.445165310725711
h0025,01ES,frtRoadHeavy,mustOut,0.511050813115941
h0026,01ES,frtRoadHeavy,mustOut,0.569354899972254
h0027,01ES,frtRoadHeavy,mustOut,0.661390695240065
h0028,01ES,frtRoadHeavy,mustOut,0.863438672168946
h0029,01ES,frtRoadHeavy,mustOut,0.721345112376328
h0030,01ES,frtRoadHeavy,mustOut,0.673529019858921
h0031,01ES,frtRoadHeavy,mustOut,0.690492920333467
h0032,01ES,frtRoadHeavy,mustOut,0.754143421977977
h0033,01ES,frtRoadHeavy,mustOut,0.746604413171785
h0034,01ES,frtRoadHeavy,mustOut,0.624259726462047
h0035,01ES,frtRoadHeavy,mustOut,0.658273711020549
h0036,01ES,frtRoadHeavy,mustOut,0.51029692811213
h0037,01ES,frtRoadHeavy,mustOut,0.51914671002991
h0038,01ES,frtRoadHeavy,mustOut,0.50168789275314
h0039,01ES,frtRoadHeavy,mustOut,0.447395925448945
h0040,01ES,frtRoadHeavy,mustOut,0.368994239868005
h0041,01ES,frtRoadHeavy,mustOut,0.299343637084136
h0042,01ES,frtRoadHeavy,mustOut,0.365597604135967
h0043,01ES,frtRoadHeavy,mustOut,0.289397986470212
h0044,01ES,frtRoadHeavy,mustOut,0.310892242016331
h0045,01ES,frtRoadHeavy,mustOut,0.332504799438226
h0046,01ES,frtRoadHeavy,mustOut,0.346289428855502
h0047,01ES,frtRoadHeavy,mustOut,0.379566159009046
h0048,01ES,frtRoadHeavy,mustOut,0.409402039431923
h0049,01ES,frtRoadHeavy,mustOut,0.438196615043293
h0050,01ES,frtRoadHeavy,mustOut,0.424572502991666
h0051,01ES,frtRoadHeavy,mustOut,0.42502294504405
h0052,01ES,frtRoadHeavy,mustOut,0.523959801768505
h0053,01ES,frtRoadHeavy,mustOut,0.495611430626062
h0054,01ES,frtRoadHeavy,mustOut,0.544243990706638
h0055,01ES,frtRoadHeavy,mustOut,0.576533927258135
h0056,01ES,frtRoadHeavy,mustOut,0.555247848453548
h0057,01ES,frtRoadHeavy,mustOut,0.554687627553159
h0058,01ES,frtRoadHeavy,mustOut,0.569255450137492
h0059,01ES,frtRoadHeavy,mustOut,0.730631629688832
h0060,01ES,frtRoadHeavy,mustOut,0.670614851481887
h0061,01ES,frtRoadHeavy,mustOut,0.7181544326812
h0062,01ES,frtRoadHeavy,mustOut,0.747833728711366
h0063,01ES,frtRoadHeavy,mustOut,0.751028177867125
h0064,01ES,frtRoadHeavy,mustOut,0.743833386415808
h0065,01ES,frtRoadHeavy,mustOut,0.706062074508456
h0066,01ES,frtRoadHeavy,mustOut,0.807760389159686
h0067,01ES,frtRoadHeavy,mustOut,0.781214379197279
h0068,01ES,frtRoadHeavy,mustOut,0.824416824360324
h0069,01ES,frtRoadHeavy,mustOut,0.875775244024389
h0070,01ES,frtRoadHeavy,mustOut,0.701050163128042
h0071,01ES,frtRoadHeavy,mustOut,0.640133183652673
h0072,01ES,frtRoadHeavy,mustOut,0.518888888005521
h0073,01ES,frtRoadHeavy,mustOut,0.460040114958218
h0074,01ES,frtRoadHeavy,mustOut,0.342314855760015
h0075,01ES,frtRoadHeavy,mustOut,0.272314813653137
h0076,01ES,frtRoadHeavy,mustOut,0.502054329162695
h0077,01ES,frtRoadHeavy,mustOut,0.5179662035693
h0078,01ES,frtRoadHeavy,mustOut,0.702547199287976
h0079,01ES,frtRoadHeavy,mustOut,0.647143493370368
h0080,01ES,frtRoadHeavy,mustOut,0.670551053260733
h0081,01ES,frtRoadHeavy,mustOut,0.56397201102711
h0082,01ES,frtRoadHeavy,mustOut,0.49038545148659
h0083,01ES,frtRoadHeavy,mustOut,0.52790827854713
h0084,01ES,frtRoadHeavy,mustOut,0.495267590659973
h0085,01ES,frtRoadHeavy,mustOut,0.572201896559065
h0086,01ES,frtRoadHeavy,mustOut,0.653135858521535
h0087,01ES,frtRoadHeavy,mustOut,0.551202135468581
h0088,01ES,frtRoadHeavy,mustOut,0.499016786135308
h0089,01ES,frtRoadHeavy,mustOut,0.397507064420512
h0090,01ES,frtRoadHeavy,mustOut,0.477431006461863
h0091,01ES,frtRoadHeavy,mustOut,0.385170270104166
h0092,01ES,frtRoadHeavy,mustOut,0.432960662801983
h0093,01ES,frtRoadHeavy,mustOut,0.510720248153389
h0094,01ES,frtRoadHeavy,mustOut,0.519318617451044
h0095,01ES,frtRoadHeavy,mustOut,0.483121961857002
h0096,01ES,frtRoadHeavy,mustOut,0.416063488658112
h0097,01ES,frtRoadHeavy,mustOut,0.421235751143819
h0098,01ES,frtRoadHeavy,mustOut,0.408876239747437
h0099,01ES,frtRoadHeavy,mustOut,0.449435013933892
h0100,01ES,frtRoadHeavy,mustOut,0.537483313348317
h0101,01ES,frtRoadHeavy,mustOut,0.418549649609074
h0102,01ES,frtRoadHeavy,mustOut,0.448244505588475
h0103,01ES,frtRoadHeavy,mustOut,0.457893856924767
h0104,01ES,frtRoadHeavy,mustOut,0.526486986875741
h0105,01ES,frtRoadHeavy,mustOut,0.577272311301627
h0106,01ES,frtRoadHeavy,mustOut,0.693874693651613
h0107,01ES,frtRoadHeavy,mustOut,0.983106937189829
h0108,01ES,frtRoadHeavy,mustOut,0.896675807168606
h0109,01ES,frtRoadHeavy,mustOut,0.972073896398126
h0110,01ES,frtRoadHeavy,mustOut,0.983951758995741
h0111,01ES,frtRoadHeavy,mustOut,0.869312728610705
h0112,01ES,frtRoadHeavy,mustOut,0.688456958954278
h0113,01ES,frtRoadHeavy,mustOut,0.478517653991247
h0114,01ES,frtRoadHeavy,mustOut,0.48849857543653
h0115,01ES,frtRoadHeavy,mustOut,0.33148060392605
h0116,01ES,frtRoadHeavy,mustOut,0.262278849676971
h0117,01ES,frtRoadHeavy,mustOut,0.226724204630398
h0118,01ES,frtRoadHeavy,mustOut,0.228316661314406
h0119,01ES,frtRoadHeavy,mustOut,0.230220673489507
h0120,01ES,frtRoadHeavy,mustOut,0.253406851594724
h0121,01ES,frtRoadHeavy,mustOut,0.305330645505068
h0122,01ES,frtRoadHeavy,mustOut,0.377912198590125
