timestep_3,timestep_5,region_4,technology_3,parameter,value
d008,h0187,22FR,bevFrtRoadLight,avaConv,0.11055123280512583
d008,h0188,22FR,bevFrtRoadLight,avaConv,0.1358795275705924
d008,h0189,22FR,bevFrtRoadLight,avaConv,0.14839753638937292
d008,h0190,22FR,bevFrtRoadLight,avaConv,0.15895997844534138
d008,h0191,22FR,bevFrtRoadLight,avaConv,0.13002621696791664
d008,h0192,22FR,bevFrtRoadLight,avaConv,0.09428590705437946
d001,h0001,23FR,bevFrtRoadLight,avaConv,0.188821157411972
d001,h0002,23FR,bevFrtRoadLight,avaConv,0.1895190403258
d001,h0003,23FR,bevFrtRoadLight,avaConv,0.208262300006697
d001,h0004,23FR,bevFrtRoadLight,avaConv,0.237434964253035
d001,h0005,23FR,bevFrtRoadLight,avaConv,0.268258685429882
d001,h0006,23FR,bevFrtRoadLight,avaConv,0.282592961999997
d001,h0007,23FR,bevFrtRoadLight,avaConv,0.279550337386131
d001,h0008,23FR,bevFrtRoadLight,avaConv,0.273131495230916
d001,h0009,23FR,bevFrtRoadLight,avaConv,0.263661813290769
d001,h0010,23FR,bevFrtRoadLight,avaConv,0.257494532268737
d001,h0011,23FR,bevFrtRoadLight,avaConv,0.241846182299845
d001,h0012,23FR,bevFrtRoadLight,avaConv,0.227010426003949
d001,h0013,23FR,bevFrtRoadLight,avaConv,0.208225697090996
d001,h0014,23FR,bevFrtRoadLight,avaConv,0.187412486505842
d001,h0015,23FR,bevFrtRoadLight,avaConv,0.156571733118072
d001,h0016,23FR,bevFrtRoadLight,avaConv,0.122374105077318
d001,h0017,23FR,bevFrtRoadLight,avaConv,0.116985013070685
d001,h0018,23FR,bevFrtRoadLight,avaConv,0.134541735075875
d001,h0019,23FR,bevFrtRoadLight,avaConv,0.151411287142254
d001,h0020,23FR,bevFrtRoadLight,avaConv,0.162495389595932
d001,h0021,23FR,bevFrtRoadLight,avaConv,0.177336937712159
d001,h0022,23FR,bevFrtRoadLight,avaConv,0.200217853052646
d001,h0023,23FR,bevFrtRoadLight,avaConv,0.217563157227896
d001,h0024,23FR,bevFrtRoadLight,avaConv,0.225528708971841
d002,h0025,23FR,bevFrtRoadLight,avaConv,0.227300284613913
d002,h0026,23FR,bevFrtRoadLight,avaConv,0.225421042369595
d002,h0027,23FR,bevFrtRoadLight,avaConv,0.222093312751236
d002,h0028,23FR,bevFrtRoadLight,avaConv,0.180450827653382
d002,h0029,23FR,bevFrtRoadLight,avaConv,0.180776828497395
d002,h0030,23FR,bevFrtRoadLight,avaConv,0.184688846756118
d002,h0031,23FR,bevFrtRoadLight,avaConv,0.217891028523366
d002,h0032,23FR,bevFrtRoadLight,avaConv,0.208868864485773
d002,h0033,23FR,bevFrtRoadLight,avaConv,0.191336044696367
d002,h0034,23FR,bevFrtRoadLight,avaConv,0.184492524694094
d002,h0035,23FR,bevFrtRoadLight,avaConv,0.175204017321233
d002,h0036,23FR,bevFrtRoadLight,avaConv,0.17110494906883
d002,h0037,23FR,bevFrtRoadLight,avaConv,0.167563498947451
d002,h0038,23FR,bevFrtRoadLight,avaConv,0.148520223346142
d002,h0039,23FR,bevFrtRoadLight,avaConv,0.126593387908746
d002,h0040,23FR,bevFrtRoadLight,avaConv,0.0922149805037232
d002,h0041,23FR,bevFrtRoadLight,avaConv,0.0654741168342737
d002,h0042,23FR,bevFrtRoadLight,avaConv,0.0626511958180722
d002,h0043,23FR,bevFrtRoadLight,avaConv,0.0990594986259508
d002,h0044,23FR,bevFrtRoadLight,avaConv,0.152436150524698
d002,h0045,23FR,bevFrtRoadLight,avaConv,0.17895633244516
d002,h0046,23FR,bevFrtRoadLight,avaConv,0.177890659409818
d002,h0047,23FR,bevFrtRoadLight,avaConv,0.173728605867181
d002,h0048,23FR,bevFrtRoadLight,avaConv,0.187621444517535
d003,h0049,23FR,bevFrtRoadLight,avaConv,0.226973506740401
d003,h0050,23FR,bevFrtRoadLight,avaConv,0.256694646494872
d003,h0051,23FR,bevFrtRoadLight,avaConv,0.273909495373145
d003,h0052,23FR,bevFrtRoadLight,avaConv,0.273737651020462
d003,h0053,23FR,bevFrtRoadLight,avaConv,0.268014031295418
d003,h0054,23FR,bevFrtRoadLight,avaConv,0.259166853886932
d003,h0055,23FR,bevFrtRoadLight,avaConv,0.248930974596693
d003,h0056,23FR,bevFrtRoadLight,avaConv,0.238624615737329
d003,h0057,23FR,bevFrtRoadLight,avaConv,0.226639709000355
d003,h0058,23FR,bevFrtRoadLight,avaConv,0.216559914065804
d003,h0059,23FR,bevFrtRoadLight,avaConv,0.204536092247407
d003,h0060,23FR,bevFrtRoadLight,avaConv,0.209605373056116
d003,h0061,23FR,bevFrtRoadLight,avaConv,0.215199617040481
d003,h0062,23FR,bevFrtRoadLight,avaConv,0.215746872544127
d003,h0063,23FR,bevFrtRoadLight,avaConv,0.202343257012103
d003,h0064,23FR,bevFrtRoadLight,avaConv,0.191010080612225
d003,h0065,23FR,bevFrtRoadLight,avaConv,0.186965529803445
d003,h0066,23FR,bevFrtRoadLight,avaConv,0.170817049206771
d003,h0067,23FR,bevFrtRoadLight,avaConv,0.174048350791061
d003,h0068,23FR,bevFrtRoadLight,avaConv,0.173191298839538
d003,h0069,23FR,bevFrtRoadLight,avaConv,0.179998528372081
d003,h0070,23FR,bevFrtRoadLight,avaConv,0.152192475817701
d003,h0071,23FR,bevFrtRoadLight,avaConv,0.116010767088723
d003,h0072,23FR,bevFrtRoadLight,avaConv,0.0735443485871391
d004,h0073,23FR,bevFrtRoadLight,avaConv,0.0416198480000011
d004,h0074,23FR,bevFrtRoadLight,avaConv,0.0952153777177875
d004,h0075,23FR,bevFrtRoadLight,avaConv,0.14959437271126
d004,h0076,23FR,bevFrtRoadLight,avaConv,0.195799519214934
d004,h0077,23FR,bevFrtRoadLight,avaConv,0.209372278173297
d004,h0078,23FR,bevFrtRoadLight,avaConv,0.207439483046724
d004,h0079,23FR,bevFrtRoadLight,avaConv,0.210128206894455
d004,h0080,23FR,bevFrtRoadLight,avaConv,0.217775589979981
d004,h0081,23FR,bevFrtRoadLight,avaConv,0.225657949053716
d004,h0082,23FR,bevFrtRoadLight,avaConv,0.225340269779806
d004,h0083,23FR,bevFrtRoadLight,avaConv,0.230326761525973
d004,h0084,23FR,bevFrtRoadLight,avaConv,0.232991013278723
d004,h0085,23FR,bevFrtRoadLight,avaConv,0.233674573318719
d004,h0086,23FR,bevFrtRoadLight,avaConv,0.22481139432118
d004,h0087,23FR,bevFrtRoadLight,avaConv,0.212989153600737
d004,h0088,23FR,bevFrtRoadLight,avaConv,0.194068890779287
d004,h0089,23FR,bevFrtRoadLight,avaConv,0.173185377102939
d004,h0090,23FR,bevFrtRoadLight,avaConv,0.19094787324398
d004,h0091,23FR,bevFrtRoadLight,avaConv,0.221364019708301
d004,h0092,23FR,bevFrtRoadLight,avaConv,0.258472046540384
d004,h0093,23FR,bevFrtRoadLight,avaConv,0.268616649613305
d004,h0094,23FR,bevFrtRoadLight,avaConv,0.269941934577616
d004,h0095,23FR,bevFrtRoadLight,avaConv,0.265852123569941
d004,h0096,23FR,bevFrtRoadLight,avaConv,0.256055360279284
d005,h0097,23FR,bevFrtRoadLight,avaConv,0.244489698156916
d005,h0098,23FR,bevFrtRoadLight,avaConv,0.232215806447583
d005,h0099,23FR,bevFrtRoadLight,avaConv,0.220858907391807
d005,h0100,23FR,bevFrtRoadLight,avaConv,0.203277345766467
d005,h0101,23FR,bevFrtRoadLight,avaConv,0.192141564444414
d005,h0102,23FR,bevFrtRoadLight,avaConv,0.182559379342321
d005,h0103,23FR,bevFrtRoadLight,avaConv,0.178085502766973
d005,h0104,23FR,bevFrtRoadLight,avaConv,0.179243740490621
d005,h0105,23FR,bevFrtRoadLight,avaConv,0.209695510501389
d005,h0106,23FR,bevFrtRoadLight,avaConv,0.245708871059388
d005,h0107,23FR,bevFrtRoadLight,avaConv,0.271791431901936
d005,h0108,23FR,bevFrtRoadLight,avaConv,0.268559067333477
d005,h0109,23FR,bevFrtRoadLight,avaConv,0.25764357801317
d005,h0110,23FR,bevFrtRoadLight,avaConv,0.236063146694529
d005,h0111,23FR,bevFrtRoadLight,avaConv,0.216601087211995
d005,h0112,23FR,bevFrtRoadLight,avaConv,0.197072208139423
d005,h0113,23FR,bevFrtRoadLight,avaConv,0.184694030768908
d005,h0114,23FR,bevFrtRoadLight,avaConv,0.170796182233849
d005,h0115,23FR,bevFrtRoadLight,avaConv,0.166835247287795
d005,h0116,23FR,bevFrtRoadLight,avaConv,0.164171992205106
d005,h0117,23FR,bevFrtRoadLight,avaConv,0.156744701212146
d005,h0118,23FR,bevFrtRoadLight,avaConv,0.139558483496824
d005,h0119,23FR,bevFrtRoadLight,avaConv,0.117218144663026
d005,h0120,23FR,bevFrtRoadLight,avaConv,0.105363923346372
d006,h0121,23FR,bevFrtRoadLight,avaConv,0.121364989846205
d006,h0122,23FR,bevFrtRoadLight,avaConv,0.13855418463148
d006,h0123,23FR,bevFrtRoadLight,avaConv,0.15491967136496
d006,h0124,23FR,bevFrtRoadLight,avaConv,0.170225497292932
d006,h0125,23FR,bevFrtRoadLight,avaConv,0.184058660321932
d006,h0126,23FR,bevFrtRoadLight,avaConv,0.204946572052722
d006,h0127,23FR,bevFrtRoadLight,avaConv,0.216649051383992
d006,h0128,23FR,bevFrtRoadLight,avaConv,0.237395922698526
d006,h0129,23FR,bevFrtRoadLight,avaConv,0.251790220501714
d006,h0130,23FR,bevFrtRoadLight,avaConv,0.26076488558659
d006,h0131,23FR,bevFrtRoadLight,avaConv,0.253603825452357
d006,h0132,23FR,bevFrtRoadLight,avaConv,0.249893142262147
d006,h0133,23FR,bevFrtRoadLight,avaConv,0.242042077095506
d006,h0134,23FR,bevFrtRoadLight,avaConv,0.229225614848941
d006,h0135,23FR,bevFrtRoadLight,avaConv,0.208287709629794
d006,h0136,23FR,bevFrtRoadLight,avaConv,0.184553549865065
d006,h0137,23FR,bevFrtRoadLight,avaConv,0.178388109048372
d006,h0138,23FR,bevFrtRoadLight,avaConv,0.163612127437903
d006,h0139,23FR,bevFrtRoadLight,avaConv,0.178264817528475
d006,h0140,23FR,bevFrtRoadLight,avaConv,0.193195191166658
d006,h0141,23FR,bevFrtRoadLight,avaConv,0.208674108703548
d006,h0142,23FR,bevFrtRoadLight,avaConv,0.207510914379213
d006,h0143,23FR,bevFrtRoadLight,avaConv,0.199480542576212
d006,h0144,23FR,bevFrtRoadLight,avaConv,0.194441558219762
d007,h0145,23FR,bevFrtRoadLight,avaConv,0.185693479499454
d007,h0146,23FR,bevFrtRoadLight,avaConv,0.183846398434994
d007,h0147,23FR,bevFrtRoadLight,avaConv,0.19098626191321
d007,h0148,23FR,bevFrtRoadLight,avaConv,0.209333236832735
d007,h0149,23FR,bevFrtRoadLight,avaConv,0.213324316100951
d007,h0150,23FR,bevFrtRoadLight,avaConv,0.209825476581201
d007,h0151,23FR,bevFrtRoadLight,avaConv,0.195077026930959
d007,h0152,23FR,bevFrtRoadLight,avaConv,0.188877612193427
d007,h0153,23FR,bevFrtRoadLight,avaConv,0.183773631786481
d007,h0154,23FR,bevFrtRoadLight,avaConv,0.176767620989852
d007,h0155,23FR,bevFrtRoadLight,avaConv,0.183711002459037
d007,h0156,23FR,bevFrtRoadLight,avaConv,0.183811710179133
d007,h0157,23FR,bevFrtRoadLight,avaConv,0.186844411408137
d007,h0158,23FR,bevFrtRoadLight,avaConv,0.166776482048024
d007,h0159,23FR,bevFrtRoadLight,avaConv,0.176905020871381
d007,h0160,23FR,bevFrtRoadLight,avaConv,0.189665926210022
d007,h0161,23FR,bevFrtRoadLight,avaConv,0.218454374079649
d007,h0162,23FR,bevFrtRoadLight,avaConv,0.207173667728542
d007,h0163,23FR,bevFrtRoadLight,avaConv,0.219954416021766
d007,h0164,23FR,bevFrtRoadLight,avaConv,0.22800770032922
d007,h0165,23FR,bevFrtRoadLight,avaConv,0.23741614233953
d007,h0166,23FR,bevFrtRoadLight,avaConv,0.210862428477433
d007,h0167,23FR,bevFrtRoadLight,avaConv,0.18193467073017
d007,h0168,23FR,bevFrtRoadLight,avaConv,0.175253468550094
d008,h0169,23FR,bevFrtRoadLight,avaConv,0.1735367460321897
d008,h0170,23FR,bevFrtRoadLight,avaConv,0.1775915307412833
d008,h0171,23FR,bevFrtRoadLight,avaConv,0.17458336006474132
d008,h0172,23FR,bevFrtRoadLight,avaConv,0.18918034848647744
d008,h0173,23FR,bevFrtRoadLight,avaConv,0.18084947195401838
d008,h0174,23FR,bevFrtRoadLight,avaConv,0.18384828555414093
d008,h0175,23FR,bevFrtRoadLight,avaConv,0.1822485881750817
d008,h0176,23FR,bevFrtRoadLight,avaConv,0.20536058585482037
d008,h0177,23FR,bevFrtRoadLight,avaConv,0.22258461780533842
d008,h0178,23FR,bevFrtRoadLight,avaConv,0.2224158860344001
d008,h0179,23FR,bevFrtRoadLight,avaConv,0.18796442360512575
d008,h0180,23FR,bevFrtRoadLight,avaConv,0.1762157962980005
d008,h0181,23FR,bevFrtRoadLight,avaConv,0.16281749884615207
d008,h0182,23FR,bevFrtRoadLight,avaConv,0.17726297830527604
d008,h0183,23FR,bevFrtRoadLight,avaConv,0.15002985875613806
d008,h0184,23FR,bevFrtRoadLight,avaConv,0.11749097396485395
d008,h0185,23FR,bevFrtRoadLight,avaConv,0.08957640414347154
d008,h0186,23FR,bevFrtRoadLight,avaConv,0.09051944673120987
d008,h0187,23FR,bevFrtRoadLight,avaConv,0.11055123280512583
d008,h0188,23FR,bevFrtRoadLight,avaConv,0.1358795275705924
d008,h0189,23FR,bevFrtRoadLight,avaConv,0.14839753638937292
d008,h0190,23FR,bevFrtRoadLight,avaConv,0.15895997844534138
d008,h0191,23FR,bevFrtRoadLight,avaConv,0.13002621696791664
d008,h0192,23FR,bevFrtRoadLight,avaConv,0.09428590705437946
d001,h0001,24FR,bevFrtRoadLight,avaConv,0.188821157411972
d001,h0002,24FR,bevFrtRoadLight,avaConv,0.1895190403258
d001,h0003,24FR,bevFrtRoadLight,avaConv,0.208262300006697
d001,h0004,24FR,bevFrtRoadLight,avaConv,0.237434964253035
d001,h0005,24FR,bevFrtRoadLight,avaConv,0.268258685429882
d001,h0006,24FR,bevFrtRoadLight,avaConv,0.282592961999997
d001,h0007,24FR,bevFrtRoadLight,avaConv,0.279550337386131
d001,h0008,24FR,bevFrtRoadLight,avaConv,0.273131495230916
d001,h0009,24FR,bevFrtRoadLight,avaConv,0.263661813290769
d001,h0010,24FR,bevFrtRoadLight,avaConv,0.257494532268737
d001,h0011,24FR,bevFrtRoadLight,avaConv,0.241846182299845
d001,h0012,24FR,bevFrtRoadLight,avaConv,0.227010426003949
d001,h0013,24FR,bevFrtRoadLight,avaConv,0.208225697090996
d001,h0014,24FR,bevFrtRoadLight,avaConv,0.187412486505842
d001,h0015,24FR,bevFrtRoadLight,avaConv,0.156571733118072
d001,h0016,24FR,bevFrtRoadLight,avaConv,0.122374105077318
d001,h0017,24FR,bevFrtRoadLight,avaConv,0.116985013070685
d001,h0018,24FR,bevFrtRoadLight,avaConv,0.134541735075875
d001,h0019,24FR,bevFrtRoadLight,avaConv,0.151411287142254
d001,h0020,24FR,bevFrtRoadLight,avaConv,0.162495389595932
d001,h0021,24FR,bevFrtRoadLight,avaConv,0.177336937712159
d001,h0022,24FR,bevFrtRoadLight,avaConv,0.200217853052646
d001,h0023,24FR,bevFrtRoadLight,avaConv,0.217563157227896
d001,h0024,24FR,bevFrtRoadLight,avaConv,0.225528708971841
d002,h0025,24FR,bevFrtRoadLight,avaConv,0.227300284613913
d002,h0026,24FR,bevFrtRoadLight,avaConv,0.225421042369595
d002,h0027,24FR,bevFrtRoadLight,avaConv,0.222093312751236
d002,h0028,24FR,bevFrtRoadLight,avaConv,0.180450827653382
d002,h0029,24FR,bevFrtRoadLight,avaConv,0.180776828497395
d002,h0030,24FR,bevFrtRoadLight,avaConv,0.184688846756118
d002,h0031,24FR,bevFrtRoadLight,avaConv,0.217891028523366
d002,h0032,24FR,bevFrtRoadLight,avaConv,0.208868864485773
d002,h0033,24FR,bevFrtRoadLight,avaConv,0.191336044696367
d002,h0034,24FR,bevFrtRoadLight,avaConv,0.184492524694094
d002,h0035,24FR,bevFrtRoadLight,avaConv,0.175204017321233
d002,h0036,24FR,bevFrtRoadLight,avaConv,0.17110494906883
d002,h0037,24FR,bevFrtRoadLight,avaConv,0.167563498947451
d002,h0038,24FR,bevFrtRoadLight,avaConv,0.148520223346142
d002,h0039,24FR,bevFrtRoadLight,avaConv,0.126593387908746
d002,h0040,24FR,bevFrtRoadLight,avaConv,0.0922149805037232
d002,h0041,24FR,bevFrtRoadLight,avaConv,0.0654741168342737
d002,h0042,24FR,bevFrtRoadLight,avaConv,0.0626511958180722
d002,h0043,24FR,bevFrtRoadLight,avaConv,0.0990594986259508
d002,h0044,24FR,bevFrtRoadLight,avaConv,0.152436150524698
d002,h0045,24FR,bevFrtRoadLight,avaConv,0.17895633244516
d002,h0046,24FR,bevFrtRoadLight,avaConv,0.177890659409818
d002,h0047,24FR,bevFrtRoadLight,avaConv,0.173728605867181
d002,h0048,24FR,bevFrtRoadLight,avaConv,0.187621444517535
d003,h0049,24FR,bevFrtRoadLight,avaConv,0.226973506740401
d003,h0050,24FR,bevFrtRoadLight,avaConv,0.256694646494872
d003,h0051,24FR,bevFrtRoadLight,avaConv,0.273909495373145
d003,h0052,24FR,bevFrtRoadLight,avaConv,0.273737651020462
d003,h0053,24FR,bevFrtRoadLight,avaConv,0.268014031295418
d003,h0054,24FR,bevFrtRoadLight,avaConv,0.259166853886932
d003,h0055,24FR,bevFrtRoadLight,avaConv,0.248930974596693
d003,h0056,24FR,bevFrtRoadLight,avaConv,0.238624615737329
d003,h0057,24FR,bevFrtRoadLight,avaConv,0.226639709000355
d003,h0058,24FR,bevFrtRoadLight,avaConv,0.216559914065804
d003,h0059,24FR,bevFrtRoadLight,avaConv,0.204536092247407
d003,h0060,24FR,bevFrtRoadLight,avaConv,0.209605373056116
d003,h0061,24FR,bevFrtRoadLight,avaConv,0.215199617040481
d003,h0062,24FR,bevFrtRoadLight,avaConv,0.215746872544127
d003,h0063,24FR,bevFrtRoadLight,avaConv,0.202343257012103
d003,h0064,24FR,bevFrtRoadLight,avaConv,0.191010080612225
d003,h0065,24FR,bevFrtRoadLight,avaConv,0.186965529803445
d003,h0066,24FR,bevFrtRoadLight,avaConv,0.170817049206771
d003,h0067,24FR,bevFrtRoadLight,avaConv,0.174048350791061
d003,h0068,24FR,bevFrtRoadLight,avaConv,0.173191298839538
d003,h0069,24FR,bevFrtRoadLight,avaConv,0.179998528372081
d003,h0070,24FR,bevFrtRoadLight,avaConv,0.152192475817701
d003,h0071,24FR,bevFrtRoadLight,avaConv,0.116010767088723
d003,h0072,24FR,bevFrtRoadLight,avaConv,0.0735443485871391
d004,h0073,24FR,bevFrtRoadLight,avaConv,0.0416198480000011
d004,h0074,24FR,bevFrtRoadLight,avaConv,0.0952153777177875
d004,h0075,24FR,bevFrtRoadLight,avaConv,0.14959437271126
d004,h0076,24FR,bevFrtRoadLight,avaConv,0.195799519214934
d004,h0077,24FR,bevFrtRoadLight,avaConv,0.209372278173297
d004,h0078,24FR,bevFrtRoadLight,avaConv,0.207439483046724
d004,h0079,24FR,bevFrtRoadLight,avaConv,0.210128206894455
d004,h0080,24FR,bevFrtRoadLight,avaConv,0.217775589979981
d004,h0081,24FR,bevFrtRoadLight,avaConv,0.225657949053716
d004,h0082,24FR,bevFrtRoadLight,avaConv,0.225340269779806
d004,h0083,24FR,bevFrtRoadLight,avaConv,0.230326761525973
d004,h0084,24FR,bevFrtRoadLight,avaConv,0.232991013278723
d004,h0085,24FR,bevFrtRoadLight,avaConv,0.233674573318719
d004,h0086,24FR,bevFrtRoadLight,avaConv,0.22481139432118
d004,h0087,24FR,bevFrtRoadLight,avaConv,0.212989153600737
d004,h0088,24FR,bevFrtRoadLight,avaConv,0.194068890779287
d004,h0089,24FR,bevFrtRoadLight,avaConv,0.173185377102939
d004,h0090,24FR,bevFrtRoadLight,avaConv,0.19094787324398
d004,h0091,24FR,bevFrtRoadLight,avaConv,0.221364019708301
d004,h0092,24FR,bevFrtRoadLight,avaConv,0.258472046540384
d004,h0093,24FR,bevFrtRoadLight,avaConv,0.268616649613305
d004,h0094,24FR,bevFrtRoadLight,avaConv,0.269941934577616
d004,h0095,24FR,bevFrtRoadLight,avaConv,0.265852123569941
d004,h0096,24FR,bevFrtRoadLight,avaConv,0.256055360279284
d005,h0097,24FR,bevFrtRoadLight,avaConv,0.244489698156916
d005,h0098,24FR,bevFrtRoadLight,avaConv,0.232215806447583
d005,h0099,24FR,bevFrtRoadLight,avaConv,0.220858907391807
d005,h0100,24FR,bevFrtRoadLight,avaConv,0.203277345766467
d005,h0101,24FR,bevFrtRoadLight,avaConv,0.192141564444414
d005,h0102,24FR,bevFrtRoadLight,avaConv,0.182559379342321
d005,h0103,24FR,bevFrtRoadLight,avaConv,0.178085502766973
d005,h0104,24FR,bevFrtRoadLight,avaConv,0.179243740490621
d005,h0105,24FR,bevFrtRoadLight,avaConv,0.209695510501389
d005,h0106,24FR,bevFrtRoadLight,avaConv,0.245708871059388
d005,h0107,24FR,bevFrtRoadLight,avaConv,0.271791431901936
d005,h0108,24FR,bevFrtRoadLight,avaConv,0.268559067333477
d005,h0109,24FR,bevFrtRoadLight,avaConv,0.25764357801317
d005,h0110,24FR,bevFrtRoadLight,avaConv,0.236063146694529
d005,h0111,24FR,bevFrtRoadLight,avaConv,0.216601087211995
d005,h0112,24FR,bevFrtRoadLight,avaConv,0.197072208139423
d005,h0113,24FR,bevFrtRoadLight,avaConv,0.184694030768908
d005,h0114,24FR,bevFrtRoadLight,avaConv,0.170796182233849
d005,h0115,24FR,bevFrtRoadLight,avaConv,0.166835247287795
d005,h0116,24FR,bevFrtRoadLight,avaConv,0.164171992205106
d005,h0117,24FR,bevFrtRoadLight,avaConv,0.156744701212146
d005,h0118,24FR,bevFrtRoadLight,avaConv,0.139558483496824
d005,h0119,24FR,bevFrtRoadLight,avaConv,0.117218144663026
d005,h0120,24FR,bevFrtRoadLight,avaConv,0.105363923346372
d006,h0121,24FR,bevFrtRoadLight,avaConv,0.121364989846205
d006,h0122,24FR,bevFrtRoadLight,avaConv,0.13855418463148
d006,h0123,24FR,bevFrtRoadLight,avaConv,0.15491967136496
d006,h0124,24FR,bevFrtRoadLight,avaConv,0.170225497292932
d006,h0125,24FR,bevFrtRoadLight,avaConv,0.184058660321932
d006,h0126,24FR,bevFrtRoadLight,avaConv,0.204946572052722
d006,h0127,24FR,bevFrtRoadLight,avaConv,0.216649051383992
d006,h0128,24FR,bevFrtRoadLight,avaConv,0.237395922698526
d006,h0129,24FR,bevFrtRoadLight,avaConv,0.251790220501714
d006,h0130,24FR,bevFrtRoadLight,avaConv,0.26076488558659
d006,h0131,24FR,bevFrtRoadLight,avaConv,0.253603825452357
d006,h0132,24FR,bevFrtRoadLight,avaConv,0.249893142262147
d006,h0133,24FR,bevFrtRoadLight,avaConv,0.242042077095506
d006,h0134,24FR,bevFrtRoadLight,avaConv,0.229225614848941
d006,h0135,24FR,bevFrtRoadLight,avaConv,0.208287709629794
d006,h0136,24FR,bevFrtRoadLight,avaConv,0.184553549865065
d006,h0137,24FR,bevFrtRoadLight,avaConv,0.178388109048372
d006,h0138,24FR,bevFrtRoadLight,avaConv,0.163612127437903
d006,h0139,24FR,bevFrtRoadLight,avaConv,0.178264817528475
d006,h0140,24FR,bevFrtRoadLight,avaConv,0.193195191166658
d006,h0141,24FR,bevFrtRoadLight,avaConv,0.208674108703548
d006,h0142,24FR,bevFrtRoadLight,avaConv,0.207510914379213
d006,h0143,24FR,bevFrtRoadLight,avaConv,0.199480542576212
d006,h0144,24FR,bevFrtRoadLight,avaConv,0.194441558219762
d007,h0145,24FR,bevFrtRoadLight,avaConv,0.185693479499454
d007,h0146,24FR,bevFrtRoadLight,avaConv,0.183846398434994
d007,h0147,24FR,bevFrtRoadLight,avaConv,0.19098626191321
d007,h0148,24FR,bevFrtRoadLight,avaConv,0.209333236832735
d007,h0149,24FR,bevFrtRoadLight,avaConv,0.213324316100951
d007,h0150,24FR,bevFrtRoadLight,avaConv,0.209825476581201
d007,h0151,24FR,bevFrtRoadLight,avaConv,0.195077026930959
d007,h0152,24FR,bevFrtRoadLight,avaConv,0.188877612193427
d007,h0153,24FR,bevFrtRoadLight,avaConv,0.183773631786481
d007,h0154,24FR,bevFrtRoadLight,avaConv,0.176767620989852
d007,h0155,24FR,bevFrtRoadLight,avaConv,0.183711002459037
d007,h0156,24FR,bevFrtRoadLight,avaConv,0.183811710179133
d007,h0157,24FR,bevFrtRoadLight,avaConv,0.186844411408137
d007,h0158,24FR,bevFrtRoadLight,avaConv,0.166776482048024
d007,h0159,24FR,bevFrtRoadLight,avaConv,0.176905020871381
d007,h0160,24FR,bevFrtRoadLight,avaConv,0.189665926210022
d007,h0161,24FR,bevFrtRoadLight,avaConv,0.218454374079649
d007,h0162,24FR,bevFrtRoadLight,avaConv,0.207173667728542
d007,h0163,24FR,bevFrtRoadLight,avaConv,0.219954416021766
d007,h0164,24FR,bevFrtRoadLight,avaConv,0.22800770032922
d007,h0165,24FR,bevFrtRoadLight,avaConv,0.23741614233953
d007,h0166,24FR,bevFrtRoadLight,avaConv,0.210862428477433
d007,h0167,24FR,bevFrtRoadLight,avaConv,0.18193467073017
d007,h0168,24FR,bevFrtRoadLight,avaConv,0.175253468550094
d008,h0169,24FR,bevFrtRoadLight,avaConv,0.1735367460321897
d008,h0170,24FR,bevFrtRoadLight,avaConv,0.1775915307412833
d008,h0171,24FR,bevFrtRoadLight,avaConv,0.17458336006474132
d008,h0172,24FR,bevFrtRoadLight,avaConv,0.18918034848647744
d008,h0173,24FR,bevFrtRoadLight,avaConv,0.18084947195401838
d008,h0174,24FR,bevFrtRoadLight,avaConv,0.18384828555414093
d008,h0175,24FR,bevFrtRoadLight,avaConv,0.1822485881750817
d008,h0176,24FR,bevFrtRoadLight,avaConv,0.20536058585482037
d008,h0177,24FR,bevFrtRoadLight,avaConv,0.22258461780533842
d008,h0178,24FR,bevFrtRoadLight,avaConv,0.2224158860344001
d008,h0179,24FR,bevFrtRoadLight,avaConv,0.18796442360512575
d008,h0180,24FR,bevFrtRoadLight,avaConv,0.1762157962980005
d008,h0181,24FR,bevFrtRoadLight,avaConv,0.16281749884615207
d008,h0182,24FR,bevFrtRoadLight,avaConv,0.17726297830527604
d008,h0183,24FR,bevFrtRoadLight,avaConv,0.15002985875613806
d008,h0184,24FR,bevFrtRoadLight,avaConv,0.11749097396485395
d008,h0185,24FR,bevFrtRoadLight,avaConv,0.08957640414347154
d008,h0186,24FR,bevFrtRoadLight,avaConv,0.09051944673120987
d008,h0187,24FR,bevFrtRoadLight,avaConv,0.11055123280512583
d008,h0188,24FR,bevFrtRoadLight,avaConv,0.1358795275705924
d008,h0189,24FR,bevFrtRoadLight,avaConv,0.14839753638937292
d008,h0190,24FR,bevFrtRoadLight,avaConv,0.15895997844534138
d008,h0191,24FR,bevFrtRoadLight,avaConv,0.13002621696791664
d008,h0192,24FR,bevFrtRoadLight,avaConv,0.09428590705437946
d001,h0001,25FR,bevFrtRoadLight,avaConv,0.188821157411972
d001,h0002,25FR,bevFrtRoadLight,avaConv,0.1895190403258
d001,h0003,25FR,bevFrtRoadLight,avaConv,0.208262300006697
d001,h0004,25FR,bevFrtRoadLight,avaConv,0.237434964253035
d001,h0005,25FR,bevFrtRoadLight,avaConv,0.268258685429882
d001,h0006,25FR,bevFrtRoadLight,avaConv,0.282592961999997
d001,h0007,25FR,bevFrtRoadLight,avaConv,0.279550337386131
