timestep_5,region_4,technology_3,parameter,value
h0001,01ES,bevFrtRoadHeavy,avaConv,0.281890129405326
h0002,01ES,bevFrtRoadHeavy,avaConv,0.282931995559754
h0003,01ES,bevFrtRoadHeavy,avaConv,0.310913711626205
h0004,01ES,bevFrtRoadHeavy,avaConv,0.354465431892336
h0005,01ES,bevFrtRoadHeavy,avaConv,0.400482005890349
h0006,01ES,bevFrtRoadHeavy,avaConv,0.421881572999995
h0007,01ES,bevFrtRoadHeavy,avaConv,0.417339254060914
h0008,01ES,bevFrtRoadHeavy,avaConv,0.407756598152656
h0009,01ES,bevFrtRoadHeavy,avaConv,0.393619358962774
h0010,01ES,bevFrtRoadHeavy,avaConv,0.384412257336761
h0011,01ES,bevFrtRoadHeavy,avaConv,0.361050916182524
h0012,01ES,bevFrtRoadHeavy,avaConv,0.338902692485304
h0013,01ES,bevFrtRoadHeavy,avaConv,0.310859067595279
h0014,01ES,bevFrtRoadHeavy,avaConv,0.279787133245817
h0015,01ES,bevFrtRoadHeavy,avaConv,0.233745131634482
h0016,01ES,bevFrtRoadHeavy,avaConv,0.182691669377633
h0017,01ES,bevFrtRoadHeavy,avaConv,0.174646321579875
h0018,01ES,bevFrtRoadHeavy,avaConv,0.200856661220101
h0019,01ES,bevFrtRoadHeavy,avaConv,0.226041128374512
h0020,01ES,bevFrtRoadHeavy,avaConv,0.242588527868624
h0021,01ES,bevFrtRoadHeavy,avaConv,0.264745398163826
h0022,01ES,bevFrtRoadHeavy,avaConv,0.298904198701557
h0023,01ES,bevFrtRoadHeavy,avaConv,0.324798913342446
h0024,01ES,bevFrtRoadHeavy,avaConv,0.336690644505045
h0025,01ES,bevFrtRoadHeavy,avaConv,0.339335420131255
h0026,01ES,bevFrtRoadHeavy,avaConv,0.336529909165252
h0027,01ES,bevFrtRoadHeavy,avaConv,0.331561959182455
h0028,01ES,bevFrtRoadHeavy,avaConv,0.269394108421338
h0029,01ES,bevFrtRoadHeavy,avaConv,0.269880793250912
h0030,01ES,bevFrtRoadHeavy,avaConv,0.275721024526784
h0031,01ES,bevFrtRoadHeavy,avaConv,0.325288390733521
h0032,01ES,bevFrtRoadHeavy,avaConv,0.311819248568992
h0033,01ES,bevFrtRoadHeavy,avaConv,0.285644592505546
h0034,01ES,bevFrtRoadHeavy,avaConv,0.275427936592941
h0035,01ES,bevFrtRoadHeavy,avaConv,0.261561172404298
h0036,01ES,bevFrtRoadHeavy,avaConv,0.255441694898341
h0037,01ES,bevFrtRoadHeavy,avaConv,0.250154681816776
h0038,01ES,bevFrtRoadHeavy,avaConv,0.221725074194858
h0039,01ES,bevFrtRoadHeavy,avaConv,0.188990614278353
h0040,01ES,bevFrtRoadHeavy,avaConv,0.137667268249529
h0041,01ES,bevFrtRoadHeavy,avaConv,0.0977459701756909
h0042,01ES,bevFrtRoadHeavy,avaConv,0.0935316465686164
h0043,01ES,bevFrtRoadHeavy,avaConv,0.147885413462798
h0044,01ES,bevFrtRoadHeavy,avaConv,0.22757114172623
h0045,01ES,bevFrtRoadHeavy,avaConv,0.267162984502823
h0046,01ES,bevFrtRoadHeavy,avaConv,0.265572046263373
h0047,01ES,bevFrtRoadHeavy,avaConv,0.259358538066034
h0048,01ES,bevFrtRoadHeavy,avaConv,0.280099084715816
h0049,01ES,bevFrtRoadHeavy,avaConv,0.338847575308365
h0050,01ES,bevFrtRoadHeavy,avaConv,0.383218111050602
h0051,01ES,bevFrtRoadHeavy,avaConv,0.408918070171176
h0052,01ES,bevFrtRoadHeavy,avaConv,0.408661525011843
h0053,01ES,bevFrtRoadHeavy,avaConv,0.400116763035627
h0054,01ES,bevFrtRoadHeavy,avaConv,0.386908857665556
h0055,01ES,bevFrtRoadHeavy,avaConv,0.371627766046338
h0056,01ES,bevFrtRoadHeavy,avaConv,0.356241456115092
h0057,01ES,bevFrtRoadHeavy,avaConv,0.338349250436638
h0058,01ES,bevFrtRoadHeavy,avaConv,0.323301176670415
h0059,01ES,bevFrtRoadHeavy,avaConv,0.305350874672008
h0060,01ES,bevFrtRoadHeavy,avaConv,0.312918777734192
h0061,01ES,bevFrtRoadHeavy,avaConv,0.321270395725612
h0062,01ES,bevFrtRoadHeavy,avaConv,0.322087391178584
h0063,01ES,bevFrtRoadHeavy,avaConv,0.302077203325696
h0064,01ES,bevFrtRoadHeavy,avaConv,0.285157962943974
h0065,01ES,bevFrtRoadHeavy,avaConv,0.279119873677404
h0066,01ES,bevFrtRoadHeavy,avaConv,0.255011890086073
h0067,01ES,bevFrtRoadHeavy,avaConv,0.259835883184293
h0068,01ES,bevFrtRoadHeavy,avaConv,0.258556394516114
h0069,01ES,bevFrtRoadHeavy,avaConv,0.268718872278221
h0070,01ES,bevFrtRoadHeavy,avaConv,0.227207360368519
h0071,01ES,bevFrtRoadHeavy,avaConv,0.173191874394211
h0072,01ES,bevFrtRoadHeavy,avaConv,0.109793978610201
h0073,01ES,bevFrtRoadHeavy,avaConv,0.052174011266910875
h0074,01ES,bevFrtRoadHeavy,avaConv,0.14214654498909
h0075,01ES,bevFrtRoadHeavy,avaConv,0.223328665736376
h0076,01ES,bevFrtRoadHeavy,avaConv,0.29230809058362
h0077,01ES,bevFrtRoadHeavy,avaConv,0.312570792689813
h0078,01ES,bevFrtRoadHeavy,avaConv,0.309685332379446
h0079,01ES,bevFrtRoadHeavy,avaConv,0.313699314024216
h0080,01ES,bevFrtRoadHeavy,avaConv,0.325116052660352
h0081,01ES,bevFrtRoadHeavy,avaConv,0.336883586277093
h0082,01ES,bevFrtRoadHeavy,avaConv,0.336409324634128
h0083,01ES,bevFrtRoadHeavy,avaConv,0.343853632155149
h0084,01ES,bevFrtRoadHeavy,avaConv,0.347831079562611
h0085,01ES,bevFrtRoadHeavy,avaConv,0.348851562579836
h0086,01ES,bevFrtRoadHeavy,avaConv,0.33561976854273
h0087,01ES,bevFrtRoadHeavy,avaConv,0.317970406495999
h0088,01ES,bevFrtRoadHeavy,avaConv,0.289724444226454
h0089,01ES,bevFrtRoadHeavy,avaConv,0.258547554986289
h0090,01ES,bevFrtRoadHeavy,avaConv,0.285065093483216
h0091,01ES,bevFrtRoadHeavy,avaConv,0.330473201439998
h0092,01ES,bevFrtRoadHeavy,avaConv,0.385871582670726
h0093,01ES,bevFrtRoadHeavy,avaConv,0.401016408305609
h0094,01ES,bevFrtRoadHeavy,avaConv,0.402994919631879
h0095,01ES,bevFrtRoadHeavy,avaConv,0.396889261760606
h0096,01ES,bevFrtRoadHeavy,avaConv,0.382263724621154
h0097,01ES,bevFrtRoadHeavy,avaConv,0.364997407133014
h0098,01ES,bevFrtRoadHeavy,avaConv,0.34667377772186
h0099,01ES,bevFrtRoadHeavy,avaConv,0.329719121766467
h0100,01ES,bevFrtRoadHeavy,avaConv,0.303471698970818
h0101,01ES,bevFrtRoadHeavy,avaConv,0.286847148899545
h0102,01ES,bevFrtRoadHeavy,avaConv,0.272541954029935
h0103,01ES,bevFrtRoadHeavy,avaConv,0.265862927107456
h0104,01ES,bevFrtRoadHeavy,avaConv,0.267592053873371
h0105,01ES,bevFrtRoadHeavy,avaConv,0.313053344111104
h0106,01ES,bevFrtRoadHeavy,avaConv,0.366817503981369
h0107,01ES,bevFrtRoadHeavy,avaConv,0.405756024544611
h0108,01ES,bevFrtRoadHeavy,avaConv,0.400930444187942
h0109,01ES,bevFrtRoadHeavy,avaConv,0.384634766444839
h0110,01ES,bevFrtRoadHeavy,avaConv,0.352417452143294
h0111,01ES,bevFrtRoadHeavy,avaConv,0.323362643762076
h0112,01ES,bevFrtRoadHeavy,avaConv,0.294208080993969
h0113,01ES,bevFrtRoadHeavy,avaConv,0.275728763757829
h0114,01ES,bevFrtRoadHeavy,avaConv,0.25498073816168
h0115,01ES,bevFrtRoadHeavy,avaConv,0.249067479210509
h0116,01ES,bevFrtRoadHeavy,avaConv,0.245091519239413
h0117,01ES,bevFrtRoadHeavy,avaConv,0.234003354515284
h0118,01ES,bevFrtRoadHeavy,avaConv,0.208346138694799
h0119,01ES,bevFrtRoadHeavy,avaConv,0.174994362176912
h0120,01ES,bevFrtRoadHeavy,avaConv,0.157297255622533
h0121,01ES,bevFrtRoadHeavy,avaConv,0.181185165188967
h0122,01ES,bevFrtRoadHeavy,avaConv,0.20684682565934
h0123,01ES,bevFrtRoadHeavy,avaConv,0.231278777170786
h0124,01ES,bevFrtRoadHeavy,avaConv,0.254128765365971
h0125,01ES,bevFrtRoadHeavy,avaConv,0.274780222860195
h0126,01ES,bevFrtRoadHeavy,avaConv,0.305963678123638
h0127,01ES,bevFrtRoadHeavy,avaConv,0.323434249568685
h0128,01ES,bevFrtRoadHeavy,avaConv,0.354407146721895
h0129,01ES,bevFrtRoadHeavy,avaConv,0.375896319857969
h0130,01ES,bevFrtRoadHeavy,avaConv,0.389294551109239
h0131,01ES,bevFrtRoadHeavy,avaConv,0.378603841383489
h0132,01ES,bevFrtRoadHeavy,avaConv,0.373064181281484
h0133,01ES,bevFrtRoadHeavy,avaConv,0.361343366016757
h0134,01ES,bevFrtRoadHeavy,avaConv,0.342209735289363
h0135,01ES,bevFrtRoadHeavy,avaConv,0.310951644738484
h0136,01ES,bevFrtRoadHeavy,avaConv,0.275519040511495
h0137,01ES,bevFrtRoadHeavy,avaConv,0.266314685999605
h0138,01ES,bevFrtRoadHeavy,avaConv,0.244255699645593
h0139,01ES,bevFrtRoadHeavy,avaConv,0.266130625029862
h0140,01ES,bevFrtRoadHeavy,avaConv,0.288420102748161
h0141,01ES,bevFrtRoadHeavy,avaConv,0.311528498582495
h0142,01ES,bevFrtRoadHeavy,avaConv,0.309791971954323
h0143,01ES,bevFrtRoadHeavy,avaConv,0.29780347165841
h0144,01ES,bevFrtRoadHeavy,avaConv,0.290280798072699
h0145,01ES,bevFrtRoadHeavy,avaConv,0.277220836792931
h0146,01ES,bevFrtRoadHeavy,avaConv,0.27446333885222
h0147,01ES,bevFrtRoadHeavy,avaConv,0.285122404211162
h0148,01ES,bevFrtRoadHeavy,avaConv,0.312512507427281
h0149,01ES,bevFrtRoadHeavy,avaConv,0.318470768828316
h0150,01ES,bevFrtRoadHeavy,avaConv,0.31324736891022
h0151,01ES,bevFrtRoadHeavy,avaConv,0.291229485105314
h0152,01ES,bevFrtRoadHeavy,avaConv,0.281974411126783
h0153,01ES,bevFrtRoadHeavy,avaConv,0.274354705232977
h0154,01ES,bevFrtRoadHeavy,avaConv,0.263895467695428
h0155,01ES,bevFrtRoadHeavy,avaConv,0.274261206388869
h0156,01ES,bevFrtRoadHeavy,avaConv,0.274411552531746
h0157,01ES,bevFrtRoadHeavy,avaConv,0.278939057014116
h0158,01ES,bevFrtRoadHeavy,avaConv,0.24897974844582
h0159,01ES,bevFrtRoadHeavy,avaConv,0.26410059208235
h0160,01ES,bevFrtRoadHeavy,avaConv,0.283151281514376
h0161,01ES,bevFrtRoadHeavy,avaConv,0.32612940677024
h0162,01ES,bevFrtRoadHeavy,avaConv,0.309288498425882
h0163,01ES,bevFrtRoadHeavy,avaConv,0.328368811543997
h0164,01ES,bevFrtRoadHeavy,avaConv,0.340391518009871
h0165,01ES,bevFrtRoadHeavy,avaConv,0.354437332167887
h0166,01ES,bevFrtRoadHeavy,avaConv,0.314795429994117
h0167,01ES,bevFrtRoadHeavy,avaConv,0.271609329696931
h0168,01ES,bevFrtRoadHeavy,avaConv,0.261634997815172
h0169,01ES,bevFrtRoadHeavy,avaConv,0.27133713863066
h0170,01ES,bevFrtRoadHeavy,avaConv,0.277677085432592
h0171,01ES,bevFrtRoadHeavy,avaConv,0.272973594935725
h0172,01ES,bevFrtRoadHeavy,avaConv,0.295797032037849
h0173,01ES,bevFrtRoadHeavy,avaConv,0.282771109301725
h0174,01ES,bevFrtRoadHeavy,avaConv,0.287459968869471
h0175,01ES,bevFrtRoadHeavy,avaConv,0.284958727054992
h0176,01ES,bevFrtRoadHeavy,avaConv,0.321095991657638
h0177,01ES,bevFrtRoadHeavy,avaConv,0.348027000535833
h0178,01ES,bevFrtRoadHeavy,avaConv,0.347763176828509
h0179,01ES,bevFrtRoadHeavy,avaConv,0.293895846579869
h0180,01ES,bevFrtRoadHeavy,avaConv,0.275526025553207
h0181,01ES,bevFrtRoadHeavy,avaConv,0.254576827137979
h0182,01ES,bevFrtRoadHeavy,avaConv,0.277163369293172
h0183,01ES,bevFrtRoadHeavy,avaConv,0.234582435257828
h0184,01ES,bevFrtRoadHeavy,avaConv,0.18370555691445
h0185,01ES,bevFrtRoadHeavy,avaConv,0.140059127075297
h0186,01ES,bevFrtRoadHeavy,avaConv,0.141533642284861
h0187,01ES,bevFrtRoadHeavy,avaConv,0.172854774887307
h0188,01ES,bevFrtRoadHeavy,avaConv,0.212457378813166
h0189,01ES,bevFrtRoadHeavy,avaConv,0.232030181971069
h0190,01ES,bevFrtRoadHeavy,avaConv,0.248545317571334
h0191,01ES,bevFrtRoadHeavy,avaConv,0.203305307872177
h0192,01ES,bevFrtRoadHeavy,avaConv,0.147422772530959
h0001,02ES,bevFrtRoadHeavy,avaConv,0.281890129405326
h0002,02ES,bevFrtRoadHeavy,avaConv,0.282931995559754
h0003,02ES,bevFrtRoadHeavy,avaConv,0.310913711626205
h0004,02ES,bevFrtRoadHeavy,avaConv,0.354465431892336
h0005,02ES,bevFrtRoadHeavy,avaConv,0.400482005890349
h0006,02ES,bevFrtRoadHeavy,avaConv,0.421881572999995
h0007,02ES,bevFrtRoadHeavy,avaConv,0.417339254060914
h0008,02ES,bevFrtRoadHeavy,avaConv,0.407756598152656
h0009,02ES,bevFrtRoadHeavy,avaConv,0.393619358962774
h0010,02ES,bevFrtRoadHeavy,avaConv,0.384412257336761
h0011,02ES,bevFrtRoadHeavy,avaConv,0.361050916182524
h0012,02ES,bevFrtRoadHeavy,avaConv,0.338902692485304
h0013,02ES,bevFrtRoadHeavy,avaConv,0.310859067595279
h0014,02ES,bevFrtRoadHeavy,avaConv,0.279787133245817
h0015,02ES,bevFrtRoadHeavy,avaConv,0.233745131634482
h0016,02ES,bevFrtRoadHeavy,avaConv,0.182691669377633
h0017,02ES,bevFrtRoadHeavy,avaConv,0.174646321579875
h0018,02ES,bevFrtRoadHeavy,avaConv,0.200856661220101
h0019,02ES,bevFrtRoadHeavy,avaConv,0.226041128374512
h0020,02ES,bevFrtRoadHeavy,avaConv,0.242588527868624
h0021,02ES,bevFrtRoadHeavy,avaConv,0.264745398163826
h0022,02ES,bevFrtRoadHeavy,avaConv,0.298904198701557
h0023,02ES,bevFrtRoadHeavy,avaConv,0.324798913342446
h0024,02ES,bevFrtRoadHeavy,avaConv,0.336690644505045
h0025,02ES,bevFrtRoadHeavy,avaConv,0.339335420131255
h0026,02ES,bevFrtRoadHeavy,avaConv,0.336529909165252
h0027,02ES,bevFrtRoadHeavy,avaConv,0.331561959182455
h0028,02ES,bevFrtRoadHeavy,avaConv,0.269394108421338
h0029,02ES,bevFrtRoadHeavy,avaConv,0.269880793250912
h0030,02ES,bevFrtRoadHeavy,avaConv,0.275721024526784
h0031,02ES,bevFrtRoadHeavy,avaConv,0.325288390733521
h0032,02ES,bevFrtRoadHeavy,avaConv,0.311819248568992
h0033,02ES,bevFrtRoadHeavy,avaConv,0.285644592505546
h0034,02ES,bevFrtRoadHeavy,avaConv,0.275427936592941
h0035,02ES,bevFrtRoadHeavy,avaConv,0.261561172404298
h0036,02ES,bevFrtRoadHeavy,avaConv,0.255441694898341
h0037,02ES,bevFrtRoadHeavy,avaConv,0.250154681816776
h0038,02ES,bevFrtRoadHeavy,avaConv,0.221725074194858
h0039,02ES,bevFrtRoadHeavy,avaConv,0.188990614278353
h0040,02ES,bevFrtRoadHeavy,avaConv,0.137667268249529
h0041,02ES,bevFrtRoadHeavy,avaConv,0.0977459701756909
h0042,02ES,bevFrtRoadHeavy,avaConv,0.0935316465686164
h0043,02ES,bevFrtRoadHeavy,avaConv,0.147885413462798
h0044,02ES,bevFrtRoadHeavy,avaConv,0.22757114172623
h0045,02ES,bevFrtRoadHeavy,avaConv,0.267162984502823
h0046,02ES,bevFrtRoadHeavy,avaConv,0.265572046263373
h0047,02ES,bevFrtRoadHeavy,avaConv,0.259358538066034
h0048,02ES,bevFrtRoadHeavy,avaConv,0.280099084715816
h0049,02ES,bevFrtRoadHeavy,avaConv,0.338847575308365
h0050,02ES,bevFrtRoadHeavy,avaConv,0.383218111050602
h0051,02ES,bevFrtRoadHeavy,avaConv,0.408918070171176
h0052,02ES,bevFrtRoadHeavy,avaConv,0.408661525011843
h0053,02ES,bevFrtRoadHeavy,avaConv,0.400116763035627
h0054,02ES,bevFrtRoadHeavy,avaConv,0.386908857665556
h0055,02ES,bevFrtRoadHeavy,avaConv,0.371627766046338
h0056,02ES,bevFrtRoadHeavy,avaConv,0.356241456115092
h0057,02ES,bevFrtRoadHeavy,avaConv,0.338349250436638
h0058,02ES,bevFrtRoadHeavy,avaConv,0.323301176670415
h0059,02ES,bevFrtRoadHeavy,avaConv,0.305350874672008
h0060,02ES,bevFrtRoadHeavy,avaConv,0.312918777734192
h0061,02ES,bevFrtRoadHeavy,avaConv,0.321270395725612
h0062,02ES,bevFrtRoadHeavy,avaConv,0.322087391178584
h0063,02ES,bevFrtRoadHeavy,avaConv,0.302077203325696
h0064,02ES,bevFrtRoadHeavy,avaConv,0.285157962943974
h0065,02ES,bevFrtRoadHeavy,avaConv,0.279119873677404
h0066,02ES,bevFrtRoadHeavy,avaConv,0.255011890086073
h0067,02ES,bevFrtRoadHeavy,avaConv,0.259835883184293
h0068,02ES,bevFrtRoadHeavy,avaConv,0.258556394516114
h0069,02ES,bevFrtRoadHeavy,avaConv,0.268718872278221
h0070,02ES,bevFrtRoadHeavy,avaConv,0.227207360368519
h0071,02ES,bevFrtRoadHeavy,avaConv,0.173191874394211
h0072,02ES,bevFrtRoadHeavy,avaConv,0.109793978610201
h0073,02ES,bevFrtRoadHeavy,avaConv,0.052174011266910875
h0074,02ES,bevFrtRoadHeavy,avaConv,0.14214654498909
h0075,02ES,bevFrtRoadHeavy,avaConv,0.223328665736376
h0076,02ES,bevFrtRoadHeavy,avaConv,0.29230809058362
h0077,02ES,bevFrtRoadHeavy,avaConv,0.312570792689813
h0078,02ES,bevFrtRoadHeavy,avaConv,0.309685332379446
h0079,02ES,bevFrtRoadHeavy,avaConv,0.313699314024216
h0080,02ES,bevFrtRoadHeavy,avaConv,0.325116052660352
h0081,02ES,bevFrtRoadHeavy,avaConv,0.336883586277093
h0082,02ES,bevFrtRoadHeavy,avaConv,0.336409324634128
h0083,02ES,bevFrtRoadHeavy,avaConv,0.343853632155149
h0084,02ES,bevFrtRoadHeavy,avaConv,0.347831079562611
h0085,02ES,bevFrtRoadHeavy,avaConv,0.348851562579836
h0086,02ES,bevFrtRoadHeavy,avaConv,0.33561976854273
h0087,02ES,bevFrtRoadHeavy,avaConv,0.317970406495999
h0088,02ES,bevFrtRoadHeavy,avaConv,0.289724444226454
h0089,02ES,bevFrtRoadHeavy,avaConv,0.258547554986289
h0090,02ES,bevFrtRoadHeavy,avaConv,0.285065093483216
h0091,02ES,bevFrtRoadHeavy,avaConv,0.330473201439998
h0092,02ES,bevFrtRoadHeavy,avaConv,0.385871582670726
h0093,02ES,bevFrtRoadHeavy,avaConv,0.401016408305609
h0094,02ES,bevFrtRoadHeavy,avaConv,0.402994919631879
h0095,02ES,bevFrtRoadHeavy,avaConv,0.396889261760606
