timestep_3,timestep_5,region_4,technology_3,parameter,value
d003,h0067,17FR,bevPsngRoadPub,avaConv,0.335555340563809
d003,h0068,17FR,bevPsngRoadPub,avaConv,0.333902993150996
d003,h0069,17FR,bevPsngRoadPub,avaConv,0.34702694510664
d003,h0070,17FR,bevPsngRoadPub,avaConv,0.293418453869411
d003,h0071,17FR,bevPsngRoadPub,avaConv,0.223662173254039
d003,h0072,17FR,bevPsngRoadPub,avaConv,0.141789329402217
d004,h0073,17FR,bevPsngRoadPub,avaConv,0.0802407050000027
d004,h0074,17FR,bevPsngRoadPub,avaConv,0.183569842859675
d004,h0075,17FR,bevPsngRoadPub,avaConv,0.288409459150144
d004,h0076,17FR,bevPsngRoadPub,avaConv,0.377490359707494
d004,h0077,17FR,bevPsngRoadPub,avaConv,0.403657868845574
d004,h0078,17FR,bevPsngRoadPub,avaConv,0.399931549050226
d004,h0079,17FR,bevPsngRoadPub,avaConv,0.405115255397273
d004,h0080,17FR,bevPsngRoadPub,avaConv,0.419858976178417
d004,h0081,17FR,bevPsngRoadPub,avaConv,0.43505571769015
d004,h0082,17FR,bevPsngRoadPub,avaConv,0.434443250532857
d004,h0083,17FR,bevPsngRoadPub,avaConv,0.444056923621991
d004,h0084,17FR,bevPsngRoadPub,avaConv,0.449193449593084
d004,h0085,17FR,bevPsngRoadPub,avaConv,0.450511314459861
d004,h0086,17FR,bevPsngRoadPub,avaConv,0.433423608247063
d004,h0087,17FR,bevPsngRoadPub,avaConv,0.41063099936091
d004,h0088,17FR,bevPsngRoadPub,avaConv,0.374153806413464
d004,h0089,17FR,bevPsngRoadPub,avaConv,0.333891577382895
d004,h0090,17FR,bevPsngRoadPub,avaConv,0.368136661377962
d004,h0091,17FR,bevPsngRoadPub,avaConv,0.426777266043508
d004,h0092,17FR,bevPsngRoadPub,avaConv,0.49831943564109
d004,h0093,17FR,bevPsngRoadPub,avaConv,0.517877654581982
d004,h0094,17FR,bevPsngRoadPub,avaConv,0.520432728664462
d004,h0095,17FR,bevPsngRoadPub,avaConv,0.512547805179597
d004,h0096,17FR,bevPsngRoadPub,avaConv,0.493660202044773
d005,h0097,17FR,bevPsngRoadPub,avaConv,0.47136226169
d005,h0098,17FR,bevPsngRoadPub,avaConv,0.447698894987261
d005,h0099,17FR,bevPsngRoadPub,avaConv,0.425803437883966
d005,h0100,17FR,bevPsngRoadPub,avaConv,0.391907184505677
d005,h0101,17FR,bevPsngRoadPub,avaConv,0.370438030464012
d005,h0102,17FR,bevPsngRoadPub,avaConv,0.351964121020942
d005,h0103,17FR,bevPsngRoadPub,avaConv,0.34333874135746
d005,h0104,17FR,bevPsngRoadPub,avaConv,0.345571757290506
d005,h0105,17FR,bevPsngRoadPub,avaConv,0.404281042015127
d005,h0106,17FR,bevPsngRoadPub,avaConv,0.473712757141833
d005,h0107,17FR,bevPsngRoadPub,avaConv,0.523998454992729
d005,h0108,17FR,bevPsngRoadPub,avaConv,0.517766639621141
d005,h0109,17FR,bevPsngRoadPub,avaConv,0.496722195673624
d005,h0110,17FR,bevPsngRoadPub,avaConv,0.455116348692656
d005,h0111,17FR,bevPsngRoadPub,avaConv,0.417594601907088
d005,h0112,17FR,bevPsngRoadPub,avaConv,0.379944031143221
d005,h0113,17FR,bevPsngRoadPub,avaConv,0.35607960730308
d005,h0114,17FR,bevPsngRoadPub,avaConv,0.329285344820764
d005,h0115,17FR,bevPsngRoadPub,avaConv,0.321648887208143
d005,h0116,17FR,bevPsngRoadPub,avaConv,0.316514282725886
d005,h0117,17FR,bevPsngRoadPub,avaConv,0.30219488700041
d005,h0118,17FR,bevPsngRoadPub,avaConv,0.269060834971548
d005,h0119,17FR,bevPsngRoadPub,avaConv,0.225989929341963
d005,h0120,17FR,bevPsngRoadPub,avaConv,0.203135662893236
d006,h0121,17FR,bevPsngRoadPub,avaConv,0.233984810700738
d006,h0122,17FR,bevPsngRoadPub,avaConv,0.267124602967492
d006,h0123,17FR,bevPsngRoadPub,avaConv,0.298676332985468
d006,h0124,17FR,bevPsngRoadPub,avaConv,0.328185096619853
d006,h0125,17FR,bevPsngRoadPub,avaConv,0.354854649662018
d006,h0126,17FR,bevPsngRoadPub,avaConv,0.395125358026531
d006,h0127,17FR,bevPsngRoadPub,avaConv,0.417687074706519
d006,h0128,17FR,bevPsngRoadPub,avaConv,0.457685865365135
d006,h0129,17FR,bevPsngRoadPub,avaConv,0.48543725506487
d006,h0130,17FR,bevPsngRoadPub,avaConv,0.502739900052949
d006,h0131,17FR,bevPsngRoadPub,avaConv,0.488933782679889
d006,h0132,17FR,bevPsngRoadPub,avaConv,0.481779795546419
d006,h0133,17FR,bevPsngRoadPub,avaConv,0.466643386701159
d006,h0134,17FR,bevPsngRoadPub,avaConv,0.441933974310349
d006,h0135,17FR,bevPsngRoadPub,avaConv,0.401566881267358
d006,h0136,17FR,bevPsngRoadPub,avaConv,0.355808768378172
d006,h0137,17FR,bevPsngRoadPub,avaConv,0.34392214852426
d006,h0138,17FR,bevPsngRoadPub,avaConv,0.315434894785447
d006,h0139,17FR,bevPsngRoadPub,avaConv,0.343684449604183
d006,h0140,17FR,bevPsngRoadPub,avaConv,0.372469362560897
d006,h0141,17FR,bevPsngRoadPub,avaConv,0.402311836847291
d006,h0142,17FR,bevPsngRoadPub,avaConv,0.400069264603687
d006,h0143,17FR,bevPsngRoadPub,avaConv,0.384587163984345
d006,h0144,17FR,bevPsngRoadPub,avaConv,0.374872288528503
d007,h0145,17FR,bevPsngRoadPub,avaConv,0.358006489326886
d007,h0146,17FR,bevPsngRoadPub,avaConv,0.354445421708262
d007,h0147,17FR,bevPsngRoadPub,avaConv,0.368210673319393
d007,h0148,17FR,bevPsngRoadPub,avaConv,0.403582599009985
d007,h0149,17FR,bevPsngRoadPub,avaConv,0.411277173146382
d007,h0150,17FR,bevPsngRoadPub,avaConv,0.404531608763996
d007,h0151,17FR,bevPsngRoadPub,avaConv,0.376097435506843
d007,h0152,17FR,bevPsngRoadPub,avaConv,0.364145316208552
d007,h0153,17FR,bevPsngRoadPub,avaConv,0.354305131610143
d007,h0154,17FR,bevPsngRoadPub,avaConv,0.340797939928201
d007,h0155,17FR,bevPsngRoadPub,avaConv,0.354184385336897
d007,h0156,17FR,bevPsngRoadPub,avaConv,0.354378544198726
d007,h0157,17FR,bevPsngRoadPub,avaConv,0.360225420581651
d007,h0158,17FR,bevPsngRoadPub,avaConv,0.321535591158602
d007,h0159,17FR,bevPsngRoadPub,avaConv,0.341062839589438
d007,h0160,17FR,bevPsngRoadPub,avaConv,0.36566514106974
d007,h0161,17FR,bevPsngRoadPub,avaConv,0.421167635089423
d007,h0162,17FR,bevPsngRoadPub,avaConv,0.399419073440932
d007,h0163,17FR,bevPsngRoadPub,avaConv,0.424059630647888
d007,h0164,17FR,bevPsngRoadPub,avaConv,0.439585905366721
d007,h0165,17FR,bevPsngRoadPub,avaConv,0.457724847322254
d007,h0166,17FR,bevPsngRoadPub,avaConv,0.406530793922156
d007,h0167,17FR,bevPsngRoadPub,avaConv,0.350759718645311
d007,h0168,17FR,bevPsngRoadPub,avaConv,0.337878739828619
d008,h0169,17FR,bevPsngRoadPub,avaConv,0.3345689965128475
d008,h0170,17FR,bevPsngRoadPub,avaConv,0.3423863914437164
d008,h0171,17FR,bevPsngRoadPub,avaConv,0.33658680956078424
d008,h0172,17FR,bevPsngRoadPub,avaConv,0.3647289746298561
d008,h0173,17FR,bevPsngRoadPub,avaConv,0.3486675175027515
d008,h0174,17FR,bevPsngRoadPub,avaConv,0.35444905924588893
d008,h0175,17FR,bevPsngRoadPub,avaConv,0.3513649334688009
d008,h0176,17FR,bevPsngRoadPub,avaConv,0.39592355299046095
d008,h0177,17FR,bevPsngRoadPub,avaConv,0.429130509858318
d008,h0178,17FR,bevPsngRoadPub,avaConv,0.428805204791707
d008,h0179,17FR,bevPsngRoadPub,avaConv,0.3623847409982112
d008,h0180,17FR,bevPsngRoadPub,avaConv,0.3397340537249335
d008,h0181,17FR,bevPsngRoadPub,avaConv,0.3139028962100463
d008,h0182,17FR,bevPsngRoadPub,avaConv,0.34175296043646575
d008,h0183,17FR,bevPsngRoadPub,avaConv,0.2892490515672374
d008,h0184,17FR,bevPsngRoadPub,avaConv,0.2265159281730086
d008,h0185,17FR,bevPsngRoadPub,avaConv,0.17269822248281194
d008,h0186,17FR,bevPsngRoadPub,avaConv,0.1745163555141547
d008,h0187,17FR,bevPsngRoadPub,avaConv,0.2131365022610671
d008,h0188,17FR,bevPsngRoadPub,avaConv,0.2619680169552356
d008,h0189,17FR,bevPsngRoadPub,avaConv,0.2861020270559709
d008,h0190,17FR,bevPsngRoadPub,avaConv,0.30646581634274694
d008,h0191,17FR,bevPsngRoadPub,avaConv,0.25068316559747306
d008,h0192,17FR,bevPsngRoadPub,avaConv,0.18177787712671795
d001,h0001,18FR,bevPsngRoadPub,avaConv,0.364036472541741
d001,h0002,18FR,bevPsngRoadPub,avaConv,0.365381951680544
d001,h0003,18FR,bevPsngRoadPub,avaConv,0.401517893224437
d001,h0004,18FR,bevPsngRoadPub,avaConv,0.457761134814021
d001,h0005,18FR,bevPsngRoadPub,avaConv,0.517187520250949
d001,h0006,18FR,bevPsngRoadPub,avaConv,0.544823192000004
d001,h0007,18FR,bevPsngRoadPub,avaConv,0.53895718420946
d001,h0008,18FR,bevPsngRoadPub,avaConv,0.526582020781395
d001,h0009,18FR,bevPsngRoadPub,avaConv,0.508325011494557
d001,h0010,18FR,bevPsngRoadPub,avaConv,0.496434844103067
d001,h0011,18FR,bevPsngRoadPub,avaConv,0.466265713456848
d001,h0012,18FR,bevPsngRoadPub,avaConv,0.437663217296504
d001,h0013,18FR,bevPsngRoadPub,avaConv,0.401447325633659
d001,h0014,18FR,bevPsngRoadPub,avaConv,0.361320637006788
d001,h0015,18FR,bevPsngRoadPub,avaConv,0.301861414744982
d001,h0016,18FR,bevPsngRoadPub,avaConv,0.235930328778943
d001,h0017,18FR,bevPsngRoadPub,avaConv,0.22554046491579
d001,h0018,18FR,bevPsngRoadPub,avaConv,0.259388827962376
d001,h0019,18FR,bevPsngRoadPub,avaConv,0.291912367401201
d001,h0020,18FR,bevPsngRoadPub,avaConv,0.313281887988214
d001,h0021,18FR,bevPsngRoadPub,avaConv,0.341895550728382
d001,h0022,18FR,bevPsngRoadPub,avaConv,0.386008656871676
d001,h0023,18FR,bevPsngRoadPub,avaConv,0.419449418551577
d001,h0024,18FR,bevPsngRoadPub,avaConv,0.434806550077958
d002,h0025,18FR,bevPsngRoadPub,avaConv,0.438222047140591
d002,h0026,18FR,bevPsngRoadPub,avaConv,0.434598974918884
d002,h0027,18FR,bevPsngRoadPub,avaConv,0.428183301611809
d002,h0028,18FR,bevPsngRoadPub,avaConv,0.34789895361245
d002,h0029,18FR,bevPsngRoadPub,avaConv,0.348527464509807
d002,h0030,18FR,bevPsngRoadPub,avaConv,0.356069612978625
d002,h0031,18FR,bevPsngRoadPub,avaConv,0.42008153561141
d002,h0032,18FR,bevPsngRoadPub,avaConv,0.402687315236714
d002,h0033,18FR,bevPsngRoadPub,avaConv,0.368885033537594
d002,h0034,18FR,bevPsngRoadPub,avaConv,0.355691115065656
d002,h0035,18FR,bevPsngRoadPub,avaConv,0.337783400451186
d002,h0036,18FR,bevPsngRoadPub,avaConv,0.329880629755944
d002,h0037,18FR,bevPsngRoadPub,avaConv,0.323052914702635
d002,h0038,18FR,bevPsngRoadPub,avaConv,0.286338560237053
d002,h0039,18FR,bevPsngRoadPub,avaConv,0.24406486558611
d002,h0040,18FR,bevPsngRoadPub,avaConv,0.177785248186876
d002,h0041,18FR,bevPsngRoadPub,avaConv,0.126230379616939
d002,h0042,18FR,bevPsngRoadPub,avaConv,0.120787948117228
d002,h0043,18FR,bevPsngRoadPub,avaConv,0.190981089887507
d002,h0044,18FR,bevPsngRoadPub,avaConv,0.293888246243358
d002,h0045,18FR,bevPsngRoadPub,avaConv,0.345017652374507
d002,h0046,18FR,bevPsngRoadPub,avaConv,0.342963094546153
d002,h0047,18FR,bevPsngRoadPub,avaConv,0.334938891405517
d002,h0048,18FR,bevPsngRoadPub,avaConv,0.361723495614597
d003,h0049,18FR,bevPsngRoadPub,avaConv,0.437592038550183
d003,h0050,18FR,bevPsngRoadPub,avaConv,0.494892708806075
d003,h0051,18FR,bevPsngRoadPub,avaConv,0.528081960717909
d003,h0052,18FR,bevPsngRoadPub,avaConv,0.527750654945286
d003,h0053,18FR,bevPsngRoadPub,avaConv,0.516715841426685
d003,h0054,18FR,bevPsngRoadPub,avaConv,0.499658985413054
d003,h0055,18FR,bevPsngRoadPub,avaConv,0.479924790654543
d003,h0056,18FR,bevPsngRoadPub,avaConv,0.460054715648665
d003,h0057,18FR,bevPsngRoadPub,avaConv,0.436948495277084
d003,h0058,18FR,bevPsngRoadPub,avaConv,0.417515222870369
d003,h0059,18FR,bevPsngRoadPub,avaConv,0.394333976268995
d003,h0060,18FR,bevPsngRoadPub,avaConv,0.404107261766302
d003,h0061,18FR,bevPsngRoadPub,avaConv,0.414892646842269
d003,h0062,18FR,bevPsngRoadPub,avaConv,0.415947725056209
d003,h0063,18FR,bevPsngRoadPub,avaConv,0.390106315607373
d003,h0064,18FR,bevPsngRoadPub,avaConv,0.368256594416729
d003,h0065,18FR,bevPsngRoadPub,avaConv,0.360458929356156
d003,h0066,18FR,bevPsngRoadPub,avaConv,0.329325574959589
d003,h0067,18FR,bevPsngRoadPub,avaConv,0.335555340563809
d003,h0068,18FR,bevPsngRoadPub,avaConv,0.333902993150996
d003,h0069,18FR,bevPsngRoadPub,avaConv,0.34702694510664
d003,h0070,18FR,bevPsngRoadPub,avaConv,0.293418453869411
d003,h0071,18FR,bevPsngRoadPub,avaConv,0.223662173254039
d003,h0072,18FR,bevPsngRoadPub,avaConv,0.141789329402217
d004,h0073,18FR,bevPsngRoadPub,avaConv,0.0802407050000027
d004,h0074,18FR,bevPsngRoadPub,avaConv,0.183569842859675
d004,h0075,18FR,bevPsngRoadPub,avaConv,0.288409459150144
d004,h0076,18FR,bevPsngRoadPub,avaConv,0.377490359707494
d004,h0077,18FR,bevPsngRoadPub,avaConv,0.403657868845574
d004,h0078,18FR,bevPsngRoadPub,avaConv,0.399931549050226
d004,h0079,18FR,bevPsngRoadPub,avaConv,0.405115255397273
d004,h0080,18FR,bevPsngRoadPub,avaConv,0.419858976178417
d004,h0081,18FR,bevPsngRoadPub,avaConv,0.43505571769015
d004,h0082,18FR,bevPsngRoadPub,avaConv,0.434443250532857
d004,h0083,18FR,bevPsngRoadPub,avaConv,0.444056923621991
d004,h0084,18FR,bevPsngRoadPub,avaConv,0.449193449593084
d004,h0085,18FR,bevPsngRoadPub,avaConv,0.450511314459861
d004,h0086,18FR,bevPsngRoadPub,avaConv,0.433423608247063
d004,h0087,18FR,bevPsngRoadPub,avaConv,0.41063099936091
d004,h0088,18FR,bevPsngRoadPub,avaConv,0.374153806413464
d004,h0089,18FR,bevPsngRoadPub,avaConv,0.333891577382895
d004,h0090,18FR,bevPsngRoadPub,avaConv,0.368136661377962
d004,h0091,18FR,bevPsngRoadPub,avaConv,0.426777266043508
d004,h0092,18FR,bevPsngRoadPub,avaConv,0.49831943564109
d004,h0093,18FR,bevPsngRoadPub,avaConv,0.517877654581982
d004,h0094,18FR,bevPsngRoadPub,avaConv,0.520432728664462
d004,h0095,18FR,bevPsngRoadPub,avaConv,0.512547805179597
d004,h0096,18FR,bevPsngRoadPub,avaConv,0.493660202044773
d005,h0097,18FR,bevPsngRoadPub,avaConv,0.47136226169
d005,h0098,18FR,bevPsngRoadPub,avaConv,0.447698894987261
d005,h0099,18FR,bevPsngRoadPub,avaConv,0.425803437883966
d005,h0100,18FR,bevPsngRoadPub,avaConv,0.391907184505677
d005,h0101,18FR,bevPsngRoadPub,avaConv,0.370438030464012
d005,h0102,18FR,bevPsngRoadPub,avaConv,0.351964121020942
d005,h0103,18FR,bevPsngRoadPub,avaConv,0.34333874135746
d005,h0104,18FR,bevPsngRoadPub,avaConv,0.345571757290506
d005,h0105,18FR,bevPsngRoadPub,avaConv,0.404281042015127
d005,h0106,18FR,bevPsngRoadPub,avaConv,0.473712757141833
d005,h0107,18FR,bevPsngRoadPub,avaConv,0.523998454992729
d005,h0108,18FR,bevPsngRoadPub,avaConv,0.517766639621141
d005,h0109,18FR,bevPsngRoadPub,avaConv,0.496722195673624
d005,h0110,18FR,bevPsngRoadPub,avaConv,0.455116348692656
d005,h0111,18FR,bevPsngRoadPub,avaConv,0.417594601907088
d005,h0112,18FR,bevPsngRoadPub,avaConv,0.379944031143221
d005,h0113,18FR,bevPsngRoadPub,avaConv,0.35607960730308
d005,h0114,18FR,bevPsngRoadPub,avaConv,0.329285344820764
d005,h0115,18FR,bevPsngRoadPub,avaConv,0.321648887208143
d005,h0116,18FR,bevPsngRoadPub,avaConv,0.316514282725886
d005,h0117,18FR,bevPsngRoadPub,avaConv,0.30219488700041
d005,h0118,18FR,bevPsngRoadPub,avaConv,0.269060834971548
d005,h0119,18FR,bevPsngRoadPub,avaConv,0.225989929341963
d005,h0120,18FR,bevPsngRoadPub,avaConv,0.203135662893236
d006,h0121,18FR,bevPsngRoadPub,avaConv,0.233984810700738
d006,h0122,18FR,bevPsngRoadPub,avaConv,0.267124602967492
d006,h0123,18FR,bevPsngRoadPub,avaConv,0.298676332985468
d006,h0124,18FR,bevPsngRoadPub,avaConv,0.328185096619853
d006,h0125,18FR,bevPsngRoadPub,avaConv,0.354854649662018
d006,h0126,18FR,bevPsngRoadPub,avaConv,0.395125358026531
d006,h0127,18FR,bevPsngRoadPub,avaConv,0.417687074706519
d006,h0128,18FR,bevPsngRoadPub,avaConv,0.457685865365135
d006,h0129,18FR,bevPsngRoadPub,avaConv,0.48543725506487
d006,h0130,18FR,bevPsngRoadPub,avaConv,0.502739900052949
d006,h0131,18FR,bevPsngRoadPub,avaConv,0.488933782679889
d006,h0132,18FR,bevPsngRoadPub,avaConv,0.481779795546419
d006,h0133,18FR,bevPsngRoadPub,avaConv,0.466643386701159
d006,h0134,18FR,bevPsngRoadPub,avaConv,0.441933974310349
d006,h0135,18FR,bevPsngRoadPub,avaConv,0.401566881267358
d006,h0136,18FR,bevPsngRoadPub,avaConv,0.355808768378172
d006,h0137,18FR,bevPsngRoadPub,avaConv,0.34392214852426
d006,h0138,18FR,bevPsngRoadPub,avaConv,0.315434894785447
d006,h0139,18FR,bevPsngRoadPub,avaConv,0.343684449604183
d006,h0140,18FR,bevPsngRoadPub,avaConv,0.372469362560897
d006,h0141,18FR,bevPsngRoadPub,avaConv,0.402311836847291
d006,h0142,18FR,bevPsngRoadPub,avaConv,0.400069264603687
d006,h0143,18FR,bevPsngRoadPub,avaConv,0.384587163984345
d006,h0144,18FR,bevPsngRoadPub,avaConv,0.374872288528503
d007,h0145,18FR,bevPsngRoadPub,avaConv,0.358006489326886
d007,h0146,18FR,bevPsngRoadPub,avaConv,0.354445421708262
d007,h0147,18FR,bevPsngRoadPub,avaConv,0.368210673319393
d007,h0148,18FR,bevPsngRoadPub,avaConv,0.403582599009985
d007,h0149,18FR,bevPsngRoadPub,avaConv,0.411277173146382
d007,h0150,18FR,bevPsngRoadPub,avaConv,0.404531608763996
d007,h0151,18FR,bevPsngRoadPub,avaConv,0.376097435506843
d007,h0152,18FR,bevPsngRoadPub,avaConv,0.364145316208552
d007,h0153,18FR,bevPsngRoadPub,avaConv,0.354305131610143
d007,h0154,18FR,bevPsngRoadPub,avaConv,0.340797939928201
d007,h0155,18FR,bevPsngRoadPub,avaConv,0.354184385336897
d007,h0156,18FR,bevPsngRoadPub,avaConv,0.354378544198726
d007,h0157,18FR,bevPsngRoadPub,avaConv,0.360225420581651
d007,h0158,18FR,bevPsngRoadPub,avaConv,0.321535591158602
d007,h0159,18FR,bevPsngRoadPub,avaConv,0.341062839589438
d007,h0160,18FR,bevPsngRoadPub,avaConv,0.36566514106974
d007,h0161,18FR,bevPsngRoadPub,avaConv,0.421167635089423
d007,h0162,18FR,bevPsngRoadPub,avaConv,0.399419073440932
d007,h0163,18FR,bevPsngRoadPub,avaConv,0.424059630647888
d007,h0164,18FR,bevPsngRoadPub,avaConv,0.439585905366721
d007,h0165,18FR,bevPsngRoadPub,avaConv,0.457724847322254
d007,h0166,18FR,bevPsngRoadPub,avaConv,0.406530793922156
d007,h0167,18FR,bevPsngRoadPub,avaConv,0.350759718645311
d007,h0168,18FR,bevPsngRoadPub,avaConv,0.337878739828619
d008,h0169,18FR,bevPsngRoadPub,avaConv,0.3345689965128475
d008,h0170,18FR,bevPsngRoadPub,avaConv,0.3423863914437164
d008,h0171,18FR,bevPsngRoadPub,avaConv,0.33658680956078424
d008,h0172,18FR,bevPsngRoadPub,avaConv,0.3647289746298561
d008,h0173,18FR,bevPsngRoadPub,avaConv,0.3486675175027515
d008,h0174,18FR,bevPsngRoadPub,avaConv,0.35444905924588893
d008,h0175,18FR,bevPsngRoadPub,avaConv,0.3513649334688009
d008,h0176,18FR,bevPsngRoadPub,avaConv,0.39592355299046095
d008,h0177,18FR,bevPsngRoadPub,avaConv,0.429130509858318
d008,h0178,18FR,bevPsngRoadPub,avaConv,0.428805204791707
d008,h0179,18FR,bevPsngRoadPub,avaConv,0.3623847409982112
d008,h0180,18FR,bevPsngRoadPub,avaConv,0.3397340537249335
d008,h0181,18FR,bevPsngRoadPub,avaConv,0.3139028962100463
d008,h0182,18FR,bevPsngRoadPub,avaConv,0.34175296043646575
d008,h0183,18FR,bevPsngRoadPub,avaConv,0.2892490515672374
d008,h0184,18FR,bevPsngRoadPub,avaConv,0.2265159281730086
d008,h0185,18FR,bevPsngRoadPub,avaConv,0.17269822248281194
d008,h0186,18FR,bevPsngRoadPub,avaConv,0.1745163555141547
d008,h0187,18FR,bevPsngRoadPub,avaConv,0.2131365022610671
d008,h0188,18FR,bevPsngRoadPub,avaConv,0.2619680169552356
d008,h0189,18FR,bevPsngRoadPub,avaConv,0.2861020270559709
d008,h0190,18FR,bevPsngRoadPub,avaConv,0.30646581634274694
d008,h0191,18FR,bevPsngRoadPub,avaConv,0.25068316559747306
d008,h0192,18FR,bevPsngRoadPub,avaConv,0.18177787712671795
d001,h0001,19FR,bevPsngRoadPub,avaConv,0.364036472541741
d001,h0002,19FR,bevPsngRoadPub,avaConv,0.365381951680544
d001,h0003,19FR,bevPsngRoadPub,avaConv,0.401517893224437
d001,h0004,19FR,bevPsngRoadPub,avaConv,0.457761134814021
d001,h0005,19FR,bevPsngRoadPub,avaConv,0.517187520250949
d001,h0006,19FR,bevPsngRoadPub,avaConv,0.544823192000004
d001,h0007,19FR,bevPsngRoadPub,avaConv,0.53895718420946
d001,h0008,19FR,bevPsngRoadPub,avaConv,0.526582020781395
d001,h0009,19FR,bevPsngRoadPub,avaConv,0.508325011494557
d001,h0010,19FR,bevPsngRoadPub,avaConv,0.496434844103067
d001,h0011,19FR,bevPsngRoadPub,avaConv,0.466265713456848
d001,h0012,19FR,bevPsngRoadPub,avaConv,0.437663217296504
d001,h0013,19FR,bevPsngRoadPub,avaConv,0.401447325633659
d001,h0014,19FR,bevPsngRoadPub,avaConv,0.361320637006788
d001,h0015,19FR,bevPsngRoadPub,avaConv,0.301861414744982
d001,h0016,19FR,bevPsngRoadPub,avaConv,0.235930328778943
d001,h0017,19FR,bevPsngRoadPub,avaConv,0.22554046491579
d001,h0018,19FR,bevPsngRoadPub,avaConv,0.259388827962376
d001,h0019,19FR,bevPsngRoadPub,avaConv,0.291912367401201
d001,h0020,19FR,bevPsngRoadPub,avaConv,0.313281887988214
d001,h0021,19FR,bevPsngRoadPub,avaConv,0.341895550728382
d001,h0022,19FR,bevPsngRoadPub,avaConv,0.386008656871676
d001,h0023,19FR,bevPsngRoadPub,avaConv,0.419449418551577
d001,h0024,19FR,bevPsngRoadPub,avaConv,0.434806550077958
d002,h0025,19FR,bevPsngRoadPub,avaConv,0.438222047140591
d002,h0026,19FR,bevPsngRoadPub,avaConv,0.434598974918884
d002,h0027,19FR,bevPsngRoadPub,avaConv,0.428183301611809
d002,h0028,19FR,bevPsngRoadPub,avaConv,0.34789895361245
d002,h0029,19FR,bevPsngRoadPub,avaConv,0.348527464509807
d002,h0030,19FR,bevPsngRoadPub,avaConv,0.356069612978625
d002,h0031,19FR,bevPsngRoadPub,avaConv,0.42008153561141
d002,h0032,19FR,bevPsngRoadPub,avaConv,0.402687315236714
d002,h0033,19FR,bevPsngRoadPub,avaConv,0.368885033537594
d002,h0034,19FR,bevPsngRoadPub,avaConv,0.355691115065656
d002,h0035,19FR,bevPsngRoadPub,avaConv,0.337783400451186
d002,h0036,19FR,bevPsngRoadPub,avaConv,0.329880629755944
d002,h0037,19FR,bevPsngRoadPub,avaConv,0.323052914702635
d002,h0038,19FR,bevPsngRoadPub,avaConv,0.286338560237053
d002,h0039,19FR,bevPsngRoadPub,avaConv,0.24406486558611
d002,h0040,19FR,bevPsngRoadPub,avaConv,0.177785248186876
d002,h0041,19FR,bevPsngRoadPub,avaConv,0.126230379616939
d002,h0042,19FR,bevPsngRoadPub,avaConv,0.120787948117228
d002,h0043,19FR,bevPsngRoadPub,avaConv,0.190981089887507
d002,h0044,19FR,bevPsngRoadPub,avaConv,0.293888246243358
d002,h0045,19FR,bevPsngRoadPub,avaConv,0.345017652374507
d002,h0046,19FR,bevPsngRoadPub,avaConv,0.342963094546153
d002,h0047,19FR,bevPsngRoadPub,avaConv,0.334938891405517
d002,h0048,19FR,bevPsngRoadPub,avaConv,0.361723495614597
d003,h0049,19FR,bevPsngRoadPub,avaConv,0.437592038550183
d003,h0050,19FR,bevPsngRoadPub,avaConv,0.494892708806075
d003,h0051,19FR,bevPsngRoadPub,avaConv,0.528081960717909
d003,h0052,19FR,bevPsngRoadPub,avaConv,0.527750654945286
d003,h0053,19FR,bevPsngRoadPub,avaConv,0.516715841426685
d003,h0054,19FR,bevPsngRoadPub,avaConv,0.499658985413054
d003,h0055,19FR,bevPsngRoadPub,avaConv,0.479924790654543
d003,h0056,19FR,bevPsngRoadPub,avaConv,0.460054715648665
d003,h0057,19FR,bevPsngRoadPub,avaConv,0.436948495277084
d003,h0058,19FR,bevPsngRoadPub,avaConv,0.417515222870369
d003,h0059,19FR,bevPsngRoadPub,avaConv,0.394333976268995
d003,h0060,19FR,bevPsngRoadPub,avaConv,0.404107261766302
d003,h0061,19FR,bevPsngRoadPub,avaConv,0.414892646842269
d003,h0062,19FR,bevPsngRoadPub,avaConv,0.415947725056209
d003,h0063,19FR,bevPsngRoadPub,avaConv,0.390106315607373
d003,h0064,19FR,bevPsngRoadPub,avaConv,0.368256594416729
d003,h0065,19FR,bevPsngRoadPub,avaConv,0.360458929356156
d003,h0066,19FR,bevPsngRoadPub,avaConv,0.329325574959589
d003,h0067,19FR,bevPsngRoadPub,avaConv,0.335555340563809
d003,h0068,19FR,bevPsngRoadPub,avaConv,0.333902993150996
d003,h0069,19FR,bevPsngRoadPub,avaConv,0.34702694510664
d003,h0070,19FR,bevPsngRoadPub,avaConv,0.293418453869411
d003,h0071,19FR,bevPsngRoadPub,avaConv,0.223662173254039
d003,h0072,19FR,bevPsngRoadPub,avaConv,0.141789329402217
d004,h0073,19FR,bevPsngRoadPub,avaConv,0.0802407050000027
d004,h0074,19FR,bevPsngRoadPub,avaConv,0.183569842859675
d004,h0075,19FR,bevPsngRoadPub,avaConv,0.288409459150144
d004,h0076,19FR,bevPsngRoadPub,avaConv,0.377490359707494
d004,h0077,19FR,bevPsngRoadPub,avaConv,0.403657868845574
d004,h0078,19FR,bevPsngRoadPub,avaConv,0.399931549050226
d004,h0079,19FR,bevPsngRoadPub,avaConv,0.405115255397273
