timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,electricity,dem,1.306875154593
h0002,01ES,electricity,dem,1.1821050034114
h0003,01ES,electricity,dem,1.16988747560466
h0004,01ES,electricity,dem,1.03035123509917
h0005,01ES,electricity,dem,0.991949291657312
h0006,01ES,electricity,dem,1.07031768755349
h0007,01ES,electricity,dem,1.28218224472572
h0008,01ES,electricity,dem,1.35794265913061
h0009,01ES,electricity,dem,1.61194861605024
h0010,01ES,electricity,dem,1.79118696530052
h0011,01ES,electricity,dem,2.01204080240037
h0012,01ES,electricity,dem,1.83287784392068
h0013,01ES,electricity,dem,1.80435820181367
h0014,01ES,electricity,dem,1.7773171914495
h0015,01ES,electricity,dem,1.84538884382339
h0016,01ES,electricity,dem,1.79739918782674
h0017,01ES,electricity,dem,1.75537336668397
h0018,01ES,electricity,dem,1.82477085693118
h0019,01ES,electricity,dem,1.70230934706048
h0020,01ES,electricity,dem,1.79223575844257
h0021,01ES,electricity,dem,1.8802775088457
h0022,01ES,electricity,dem,1.97582028046745
h0023,01ES,electricity,dem,1.89357994404786
h0024,01ES,electricity,dem,1.74442120829625
h0025,01ES,electricity,dem,1.67719342978154
h0026,01ES,electricity,dem,1.46780110372872
h0027,01ES,electricity,dem,1.34169586446297
h0028,01ES,electricity,dem,1.23086897881063
h0029,01ES,electricity,dem,1.18076954026407
h0030,01ES,electricity,dem,1.1824619163922
h0031,01ES,electricity,dem,1.27528839634608
h0032,01ES,electricity,dem,1.33731459773453
h0033,01ES,electricity,dem,1.54397221151365
h0034,01ES,electricity,dem,1.71686866981587
h0035,01ES,electricity,dem,1.94884551289657
h0036,01ES,electricity,dem,1.81167102388546
h0037,01ES,electricity,dem,1.81920055804963
h0038,01ES,electricity,dem,1.80937704660408
h0039,01ES,electricity,dem,1.81820642853769
h0040,01ES,electricity,dem,1.75414817025826
h0041,01ES,electricity,dem,1.68836510030492
h0042,01ES,electricity,dem,1.79058691046336
h0043,01ES,electricity,dem,1.61155274060734
h0044,01ES,electricity,dem,1.58246792727279
h0045,01ES,electricity,dem,1.61541869907552
h0046,01ES,electricity,dem,1.76496960330767
h0047,01ES,electricity,dem,1.7731441135262
h0048,01ES,electricity,dem,1.69546141342195
h0049,01ES,electricity,dem,1.54688922509736
h0050,01ES,electricity,dem,1.31385328191558
h0051,01ES,electricity,dem,1.17004879800011
h0052,01ES,electricity,dem,1.16186927894114
h0053,01ES,electricity,dem,1.13723669948687
h0054,01ES,electricity,dem,1.12708028226116
h0055,01ES,electricity,dem,1.21378187507635
h0056,01ES,electricity,dem,1.27643072358147
h0057,01ES,electricity,dem,1.4582846494667
h0058,01ES,electricity,dem,1.6099616013044
h0059,01ES,electricity,dem,1.82421843494536
h0060,01ES,electricity,dem,1.6849017403845
h0061,01ES,electricity,dem,1.70650942328714
h0062,01ES,electricity,dem,1.71132680685377
h0063,01ES,electricity,dem,1.80980425582115
h0064,01ES,electricity,dem,1.76826273030208
h0065,01ES,electricity,dem,1.72931323437098
h0066,01ES,electricity,dem,1.7780488537795
h0067,01ES,electricity,dem,1.59957494413451
h0068,01ES,electricity,dem,1.59109313864403
h0069,01ES,electricity,dem,1.60923142639974
h0070,01ES,electricity,dem,1.7240859883091
h0071,01ES,electricity,dem,1.72397704004242
h0072,01ES,electricity,dem,1.66107757040448
h0073,01ES,electricity,dem,1.63135826824671
h0074,01ES,electricity,dem,1.43415401745513
h0075,01ES,electricity,dem,1.31426140932428
h0076,01ES,electricity,dem,1.21722519398094
h0077,01ES,electricity,dem,1.15335001243846
h0078,01ES,electricity,dem,1.14686112292635
h0079,01ES,electricity,dem,1.21459503524183
h0080,01ES,electricity,dem,1.2687150045203
h0081,01ES,electricity,dem,1.44764231512964
h0082,01ES,electricity,dem,1.60845098181697
h0083,01ES,electricity,dem,1.83434629854038
h0084,01ES,electricity,dem,1.71856831640398
h0085,01ES,electricity,dem,1.73575862050919
h0086,01ES,electricity,dem,1.73489225155739
h0087,01ES,electricity,dem,1.79956174956144
h0088,01ES,electricity,dem,1.7479080779596
h0089,01ES,electricity,dem,1.69716267362947
h0090,01ES,electricity,dem,1.74525247825636
h0091,01ES,electricity,dem,1.5606149236729
h0092,01ES,electricity,dem,1.56171944805367
h0093,01ES,electricity,dem,1.58555487027139
h0094,01ES,electricity,dem,1.69463917531367
h0095,01ES,electricity,dem,1.7018735775624
h0096,01ES,electricity,dem,1.65611032026106
h0097,01ES,electricity,dem,1.6499389242484
h0098,01ES,electricity,dem,1.46346388344597
h0099,01ES,electricity,dem,1.33626803312548
h0100,01ES,electricity,dem,1.23744902501304
h0101,01ES,electricity,dem,1.1495964185909
h0102,01ES,electricity,dem,1.10951053981871
h0103,01ES,electricity,dem,1.15896397661209
h0104,01ES,electricity,dem,1.21073560828804
h0105,01ES,electricity,dem,1.34441579200385
h0106,01ES,electricity,dem,1.4838795403769
h0107,01ES,electricity,dem,1.68572317852887
h0108,01ES,electricity,dem,1.56312322750156
h0109,01ES,electricity,dem,1.57828263188522
h0110,01ES,electricity,dem,1.57409591578534
h0111,01ES,electricity,dem,1.63951015654967
h0112,01ES,electricity,dem,1.4428965297157
h0113,01ES,electricity,dem,1.35125474469654
h0114,01ES,electricity,dem,1.39976016837703
h0115,01ES,electricity,dem,1.32994585357288
h0116,01ES,electricity,dem,1.37538438502596
h0117,01ES,electricity,dem,1.45706589503408
h0118,01ES,electricity,dem,1.65732252225002
h0119,01ES,electricity,dem,1.69339456026516
h0120,01ES,electricity,dem,1.65616960354803
h0121,01ES,electricity,dem,1.60548211003355
h0122,01ES,electricity,dem,1.40920001822466
h0123,01ES,electricity,dem,1.28728920840403
h0124,01ES,electricity,dem,1.20208240405056
h0125,01ES,electricity,dem,1.13933420911158
h0126,01ES,electricity,dem,1.13129965226137
h0127,01ES,electricity,dem,1.21140059016398
h0128,01ES,electricity,dem,1.29499878371109
h0129,01ES,electricity,dem,1.47897118727085
h0130,01ES,electricity,dem,1.6278340211102
h0131,01ES,electricity,dem,1.82660465242342
h0132,01ES,electricity,dem,1.69590242075508
h0133,01ES,electricity,dem,1.71679679738113
h0134,01ES,electricity,dem,1.72371605714994
h0135,01ES,electricity,dem,1.79623455416751
h0136,01ES,electricity,dem,1.74784147646448
h0137,01ES,electricity,dem,1.70601703199897
h0138,01ES,electricity,dem,1.76612713774102
h0139,01ES,electricity,dem,1.59723588465616
h0140,01ES,electricity,dem,1.57785825855447
h0141,01ES,electricity,dem,1.6861914928982
h0142,01ES,electricity,dem,1.82844670843318
h0143,01ES,electricity,dem,1.82930808430466
h0144,01ES,electricity,dem,1.67193599812068
h0145,01ES,electricity,dem,1.59104657319138
h0146,01ES,electricity,dem,1.38877369735169
h0147,01ES,electricity,dem,1.2663886126053
h0148,01ES,electricity,dem,1.17240376425812
h0149,01ES,electricity,dem,1.1061668406224
h0150,01ES,electricity,dem,0.962278977376733
h0151,01ES,electricity,dem,1.11020673952178
h0152,01ES,electricity,dem,1.2174375918045
h0153,01ES,electricity,dem,1.48821951178307
h0154,01ES,electricity,dem,1.64742449147311
h0155,01ES,electricity,dem,1.86020154726044
h0156,01ES,electricity,dem,1.74215133945998
h0157,01ES,electricity,dem,1.7625660520368
h0158,01ES,electricity,dem,1.7612944861036
h0159,01ES,electricity,dem,1.82831377932827
h0160,01ES,electricity,dem,1.78039341620264
h0161,01ES,electricity,dem,1.74128787694379
h0162,01ES,electricity,dem,1.81590476884027
h0163,01ES,electricity,dem,1.73687194213491
h0164,01ES,electricity,dem,1.83170825110315
h0165,01ES,electricity,dem,1.90872442508891
h0166,01ES,electricity,dem,1.96865746514823
h0167,01ES,electricity,dem,1.82396683778775
h0168,01ES,electricity,dem,1.64780636433963
h0169,01ES,electricity,dem,1.57332188095432
h0170,01ES,electricity,dem,1.42633475831029
h0171,01ES,electricity,dem,1.33405661458818
h0172,01ES,electricity,dem,1.21651857315469
h0173,01ES,electricity,dem,1.14496181082258
h0174,01ES,electricity,dem,1.12156689539515
h0175,01ES,electricity,dem,1.1915837914139
h0176,01ES,electricity,dem,1.1894750645366
h0177,01ES,electricity,dem,1.02612283410985
h0178,01ES,electricity,dem,1.20639039717217
h0179,01ES,electricity,dem,1.48747345167649
h0180,01ES,electricity,dem,1.56215873773467
h0181,01ES,electricity,dem,1.59989518209162
h0182,01ES,electricity,dem,1.59982823881527
h0183,01ES,electricity,dem,1.76746659188738
h0184,01ES,electricity,dem,1.61876166010316
h0185,01ES,electricity,dem,1.64552466950065
h0186,01ES,electricity,dem,1.70333797793804
h0187,01ES,electricity,dem,1.80944659827904
h0188,01ES,electricity,dem,1.90171480335187
h0189,01ES,electricity,dem,1.96999542044341
h0190,01ES,electricity,dem,2.05280051993379
h0191,01ES,electricity,dem,1.91811188319171
h0192,01ES,electricity,dem,1.76882541168854
h0001,02ES,electricity,dem,1.20596337492279
h0002,02ES,electricity,dem,1.09082748602035
h0003,02ES,electricity,dem,1.07955334784789
h0004,02ES,electricity,dem,0.950791549192034
h0005,02ES,electricity,dem,0.915354853380673
h0006,02ES,electricity,dem,0.987671948758984
h0007,02ES,electricity,dem,1.1831771548194
h0008,02ES,electricity,dem,1.25308764682024
h0009,02ES,electricity,dem,1.48748025883121
h0010,02ES,electricity,dem,1.65287852493013
h0011,02ES,electricity,dem,1.85667889393824
h0012,02ES,electricity,dem,1.69135019722994
h0013,02ES,electricity,dem,1.6650327301589
h0014,02ES,electricity,dem,1.64007972068016
h0015,02ES,electricity,dem,1.70289514673281
h0016,02ES,electricity,dem,1.65861106396966
h0017,02ES,electricity,dem,1.61983031209668
h0018,02ES,electricity,dem,1.68386920001612
h0019,02ES,electricity,dem,1.57086368818681
h0020,02ES,electricity,dem,1.65384633437446
h0021,02ES,electricity,dem,1.73508984572068
h0022,02ES,electricity,dem,1.82325517881275
h0023,02ES,electricity,dem,1.74736511898968
h0024,02ES,electricity,dem,1.60972383647387
h0025,02ES,electricity,dem,1.54768712364692
h0026,02ES,electricity,dem,1.35446325270401
h0027,02ES,electricity,dem,1.23809536598897
h0028,02ES,electricity,dem,1.13582609827525
h0029,02ES,electricity,dem,1.08959514210549
h0030,02ES,electricity,dem,1.091156839579
h0031,02ES,electricity,dem,1.17681562240454
h0032,02ES,electricity,dem,1.23405240351341
h0033,02ES,electricity,dem,1.424752725951
h0034,02ES,electricity,dem,1.58429879707611
h0035,02ES,electricity,dem,1.79836329711831
h0036,02ES,electricity,dem,1.67178088475876
h0037,02ES,electricity,dem,1.67872901779221
h0038,02ES,electricity,dem,1.66966403941625
h0039,02ES,electricity,dem,1.67781165106661
h0040,02ES,electricity,dem,1.61869972053918
h0041,02ES,electricity,dem,1.55799616153822
h0042,02ES,electricity,dem,1.65232480397675
h0043,02ES,electricity,dem,1.48711495133914
h0044,02ES,electricity,dem,1.46027595334865
h0045,02ES,electricity,dem,1.49068239563955
h0046,02ES,electricity,dem,1.62868556492217
h0047,02ES,electricity,dem,1.6362288714858
h0048,02ES,electricity,dem,1.56454452515662
h0049,02ES,electricity,dem,1.42744449917336
h0050,02ES,electricity,dem,1.21240267859078
h0051,02ES,electricity,dem,1.07970221355996
h0052,02ES,electricity,dem,1.07215428491893
h0053,02ES,electricity,dem,1.0494237367504
h0054,02ES,electricity,dem,1.04005155827445
h0055,02ES,electricity,dem,1.12005839375151
h0056,02ES,electricity,dem,1.17786974360596
h0057,02ES,electricity,dem,1.34568162175878
h0058,02ES,electricity,dem,1.48564667357978
h0059,02ES,electricity,dem,1.6833594338919
h0060,02ES,electricity,dem,1.55480022870293
h0061,02ES,electricity,dem,1.57473945098131
h0062,02ES,electricity,dem,1.57918485506134
h0063,02ES,electricity,dem,1.67005826121119
h0064,02ES,electricity,dem,1.63172440955111
h0065,02ES,electricity,dem,1.59578244110865
h0066,02ES,electricity,dem,1.64075488691137
h0067,02ES,electricity,dem,1.47606203338615
h0068,02ES,electricity,dem,1.46823515968763
h0069,02ES,electricity,dem,1.48497287992075
h0070,02ES,electricity,dem,1.5909588225096
h0071,02ES,electricity,dem,1.59085828680126
h0072,02ES,electricity,dem,1.53281566779604
h0073,02ES,electricity,dem,1.50539117372363
h0074,02ES,electricity,dem,1.32341426261784
h0075,02ES,electricity,dem,1.21277929199985
h0076,02ES,electricity,dem,1.12323583305971
h0077,02ES,electricity,dem,1.06429284280081
h0078,02ES,electricity,dem,1.05830499991619
h0079,02ES,electricity,dem,1.12080876487462
h0080,02ES,electricity,dem,1.17074980214387
h0081,02ES,electricity,dem,1.3358610467872
h0082,02ES,electricity,dem,1.48425269821122
h0083,02ES,electricity,dem,1.69270526353668
h0084,02ES,electricity,dem,1.58586720361316
h0085,02ES,electricity,dem,1.60173013977949
h0086,02ES,electricity,dem,1.60093066844409
h0087,02ES,electricity,dem,1.66060664115918
h0088,02ES,electricity,dem,1.61294146372186
h0089,02ES,electricity,dem,1.56611442071571
h0090,02ES,electricity,dem,1.61049091902421
h0091,02ES,electricity,dem,1.44011035307621
h0092,02ES,electricity,dem,1.44112959041134
h0093,02ES,electricity,dem,1.4631245347022
h0094,02ES,electricity,dem,1.56378577705389
h0095,02ES,electricity,dem,1.57046156710221
h0096,02ES,electricity,dem,1.52823196924918
h0097,02ES,electricity,dem,1.52253710425977
h0098,02ES,electricity,dem,1.35046093558015
h0099,02ES,electricity,dem,1.23308665052348
h0100,02ES,electricity,dem,1.14189805908767
h0101,02ES,electricity,dem,1.06082908676521
h0102,02ES,electricity,dem,1.0238384825128
h0103,02ES,electricity,dem,1.06947331865402
h0104,02ES,electricity,dem,1.11724734775065
h0105,02ES,electricity,dem,1.24060527138064
h0106,02ES,electricity,dem,1.36930017546252
h0107,02ES,electricity,dem,1.55555823861183
h0108,02ES,electricity,dem,1.44242497550966
h0109,02ES,electricity,dem,1.45641383007475
h0110,02ES,electricity,dem,1.45255039579037
h0111,02ES,electricity,dem,1.51291360514737
h0112,02ES,electricity,dem,1.331481712331
h0113,02ES,electricity,dem,1.24691614693843
h0114,02ES,electricity,dem,1.29167617182544
h0115,02ES,electricity,dem,1.22725264490839
h0116,02ES,electricity,dem,1.26918259097104
h0117,02ES,electricity,dem,1.34455697476889
h0118,02ES,electricity,dem,1.52935056974943
h0119,02ES,electricity,dem,1.56263726630357
h0120,02ES,electricity,dem,1.52828667491298
h0121,02ES,electricity,dem,1.48151307107617
h0122,02ES,electricity,dem,1.30038711344905
h0123,02ES,electricity,dem,1.18788977876933
h0124,02ES,electricity,dem,1.1092623100449
h0125,02ES,electricity,dem,1.05135928489902
h0126,02ES,electricity,dem,1.04394512505289
h0127,02ES,electricity,dem,1.11786098233124
h0128,02ES,electricity,dem,1.19500405087394
h0129,02ES,electricity,dem,1.36477082615453
h0130,02ES,electricity,dem,1.50213905514453
h0131,02ES,electricity,dem,1.68556139700447
h0132,02ES,electricity,dem,1.56495147963116
h0133,02ES,electricity,dem,1.58423247434921
h0134,02ES,electricity,dem,1.59061745598532
h0135,02ES,electricity,dem,1.65753635875906
h0136,02ES,electricity,dem,1.61288000493327
h0137,02ES,electricity,dem,1.57428508021944
h0138,02ES,electricity,dem,1.62975371908129
h0139,02ES,electricity,dem,1.4739035869173
h0140,02ES,electricity,dem,1.45602222519009
h0141,02ES,electricity,dem,1.55599039158021
h0142,02ES,electricity,dem,1.68726121666552
h0143,02ES,electricity,dem,1.68805608046671
h0144,02ES,electricity,dem,1.54283565026259
h0145,02ES,electricity,dem,1.46819218983681
h0146,02ES,electricity,dem,1.28153803305247
h0147,02ES,electricity,dem,1.16860304509876
h0148,02ES,electricity,dem,1.08187533854925
h0149,02ES,electricity,dem,1.02075297066928
h0150,02ES,electricity,dem,0.887975564533473
h0151,02ES,electricity,dem,1.02448092440221
h0152,02ES,electricity,dem,1.12343183035542
h0153,02ES,electricity,dem,1.37330503127883
h0154,02ES,electricity,dem,1.52021682613294
h0155,02ES,electricity,dem,1.71656407124017
h0156,02ES,electricity,dem,1.60762923801678
h0157,02ES,electricity,dem,1.62646760646437
h0158,02ES,electricity,dem,1.62529422587109
h0159,02ES,electricity,dem,1.68713855182534
h0160,02ES,electricity,dem,1.64291841140917
h0161,02ES,electricity,dem,1.60683244869342
h0162,02ES,electricity,dem,1.67568771651413
h0163,02ES,electricity,dem,1.60275749507078
h0164,02ES,electricity,dem,1.69027091578782
h0165,02ES,electricity,dem,1.76134020253422
h0166,02ES,electricity,dem,1.81664544803169
h0167,02ES,electricity,dem,1.68312726408115
h0168,02ES,electricity,dem,1.52056921227272
h0169,02ES,electricity,dem,1.45183612889667
h0170,02ES,electricity,dem,1.31619877603171
h0171,02ES,electricity,dem,1.23104598906226
h0172,02ES,electricity,dem,1.12258377472543
h0173,02ES,electricity,dem,1.05655234525239
h0174,02ES,electricity,dem,1.03496389354318
h0175,02ES,electricity,dem,1.09957435914705
h0176,02ES,electricity,dem,1.09762845989815
h0177,02ES,electricity,dem,0.946889648762073
h0178,02ES,electricity,dem,1.1132376568145
h0179,02ES,electricity,dem,1.37261657901094
h0180,02ES,electricity,dem,1.44153495986412
h0181,02ES,electricity,dem,1.47635754382277
h0182,02ES,electricity,dem,1.47629576964397
h0183,02ES,electricity,dem,1.63098974582587
h0184,02ES,electricity,dem,1.4937672263129
h0185,02ES,electricity,dem,1.51846370097052
h0186,02ES,electricity,dem,1.57181289221773
h0187,02ES,electricity,dem,1.66972822058334
h0188,02ES,electricity,dem,1.75487183632707
h0189,02ES,electricity,dem,1.8178800916605
h0190,02ES,electricity,dem,1.89429130576253
h0191,02ES,electricity,dem,1.77000279789829
h0192,02ES,electricity,dem,1.63224364288524
h0001,03ES,electricity,dem,0.856558313659258
h0002,03ES,electricity,dem,0.774780869260291
h0003,03ES,electricity,dem,0.76677319922506
h0004,03ES,electricity,dem,0.675317694510867
h0005,03ES,electricity,dem,0.650148110560792
h0006,03ES,electricity,dem,0.701512696379949
h0007,03ES,electricity,dem,0.8403739695305
h0008,03ES,electricity,dem,0.890029219748328
h0009,03ES,electricity,dem,1.05651100904077
h0010,03ES,electricity,dem,1.17398825821588
h0011,03ES,electricity,dem,1.31874132786188
h0012,03ES,electricity,dem,1.20131349166328
h0013,03ES,electricity,dem,1.18262101253588
h0014,03ES,electricity,dem,1.16489766524003
h0015,03ES,electricity,dem,1.20951351057189
h0016,03ES,electricity,dem,1.1780599025749
h0017,03ES,electricity,dem,1.15051513951036
h0018,03ES,electricity,dem,1.19599997179095
h0019,03ES,electricity,dem,1.11573566803221
h0020,03ES,electricity,dem,1.17467566319253
h0021,03ES,electricity,dem,1.23238040491317
h0022,03ES,electricity,dem,1.29500150154589
h0023,03ES,electricity,dem,1.24109915010034
h0024,03ES,electricity,dem,1.14333682390267
h0025,03ES,electricity,dem,1.09927407437894
h0026,03ES,electricity,dem,0.962033162676982
h0027,03ES,electricity,dem,0.879380668512218
h0028,03ES,electricity,dem,0.806741985353505
h0029,03ES,electricity,dem,0.773905573668813
h0030,03ES,electricity,dem,0.77501479885937
h0031,03ES,electricity,dem,0.835855570720991
h0032,03ES,electricity,dem,0.876509077888271
h0033,03ES,electricity,dem,1.01195759149829
h0034,03ES,electricity,dem,1.1252782084222
h0035,03ES,electricity,dem,1.27732157141587
h0036,03ES,electricity,dem,1.18741401707032
h0037,03ES,electricity,dem,1.19234906007242
h0038,03ES,electricity,dem,1.18591048759789
h0039,03ES,electricity,dem,1.19169748299154
h0040,03ES,electricity,dem,1.14971211545667
h0041,03ES,electricity,dem,1.10659626367195
h0042,03ES,electricity,dem,1.17359496742784
h0043,03ES,electricity,dem,1.05625154247995
h0044,03ES,electricity,dem,1.03718863614541
h0045,03ES,electricity,dem,1.05878538731933
h0046,03ES,electricity,dem,1.15680475044296
h0047,03ES,electricity,dem,1.16216252671039
h0048,03ES,electricity,dem,1.11124736288014
h0049,03ES,electricity,dem,1.01386947437968
h0050,03ES,electricity,dem,0.861131950973366
h0051,03ES,electricity,dem,0.766878933914802
h0052,03ES,electricity,dem,0.761517874729404
h0053,03ES,electricity,dem,0.745373072646152
h0054,03ES,electricity,dem,0.738716305485878
h0055,03ES,electricity,dem,0.795542674762505
h0056,03ES,electricity,dem,0.83660428025683
h0057,03ES,electricity,dem,0.955795843078358
h0058,03ES,electricity,dem,1.05520867040962
h0059,03ES,electricity,dem,1.1956379007523
h0060,03ES,electricity,dem,1.10432629188268
h0061,03ES,electricity,dem,1.11848850191791
h0062,03ES,electricity,dem,1.12164593430889
h0063,03ES,electricity,dem,1.18619049108963
h0064,03ES,electricity,dem,1.15896314736028
h0065,03ES,electricity,dem,1.13343468396011
h0066,03ES,electricity,dem,1.16537721483537
h0067,03ES,electricity,dem,1.04840099829287
h0068,03ES,electricity,dem,1.04284181310049
h0069,03ES,electricity,dem,1.05473009570965
h0070,03ES,electricity,dem,1.1300086175481
h0071,03ES,electricity,dem,1.1299372101583
h0072,03ES,electricity,dem,1.08871134137214
h0073,03ES,electricity,dem,1.06923257536307
h0074,03ES,electricity,dem,0.939980029769244
h0075,03ES,electricity,dem,0.861399447775739
h0076,03ES,electricity,dem,0.797799511174104
h0077,03ES,electricity,dem,0.755934136662687
h0078,03ES,electricity,dem,0.75168115791527
h0079,03ES,electricity,dem,0.796075640055807
h0080,03ES,electricity,dem,0.831547207066271
h0081,03ES,electricity,dem,0.948820593819766
h0082,03ES,electricity,dem,1.05421857301877
h0083,03ES,electricity,dem,1.2022759531565
h0084,03ES,electricity,dem,1.12639219885212
h0085,03ES,electricity,dem,1.13765914951983
h0086,03ES,electricity,dem,1.13709130987137
h0087,03ES,electricity,dem,1.17947729904628
h0088,03ES,electricity,dem,1.14562220455919
h0089,03ES,electricity,dem,1.11236241091615
h0090,03ES,electricity,dem,1.14388165880348
h0091,03ES,electricity,dem,1.02286563685499
h0092,03ES,electricity,dem,1.02358956946451
h0093,03ES,electricity,dem,1.03921189497006
