timestep_3,timestep_5,region_4,technology_3,parameter,value
d003,h0053,01ES,bevPsngRoadPrvt,avaConv,0.432544109446806
d003,h0054,01ES,bevPsngRoadPrvt,avaConv,0.418265773165946
d003,h0055,01ES,bevPsngRoadPrvt,avaConv,0.401746229915987
d003,h0056,01ES,bevPsngRoadPrvt,avaConv,0.385112940977638
d003,h0057,01ES,bevPsngRoadPrvt,avaConv,0.365770666419261
d003,h0058,01ES,bevPsngRoadPrvt,avaConv,0.349503025896537
d003,h0059,01ES,bevPsngRoadPrvt,avaConv,0.33009794700736
d003,h0060,01ES,bevPsngRoadPrvt,avaConv,0.338279188998199
d003,h0061,01ES,bevPsngRoadPrvt,avaConv,0.347307661562228
d003,h0062,01ES,bevPsngRoadPrvt,avaConv,0.348190870055544
d003,h0063,01ES,bevPsngRoadPrvt,avaConv,0.326558961989957
d003,h0064,01ES,bevPsngRoadPrvt,avaConv,0.308268506321401
d003,h0065,01ES,bevPsngRoadPrvt,avaConv,0.301741061854558
d003,h0066,01ES,bevPsngRoadPrvt,avaConv,0.275679253754764
d003,h0067,01ES,bevPsngRoadPrvt,avaConv,0.280894205957397
d003,h0068,01ES,bevPsngRoadPrvt,avaConv,0.279511021751353
d003,h0069,01ES,bevPsngRoadPrvt,avaConv,0.290497114570111
d003,h0070,01ES,bevPsngRoadPrvt,avaConv,0.245621314031973
d003,h0071,01ES,bevPsngRoadPrvt,avaConv,0.187228159047678
d003,h0072,01ES,bevPsngRoadPrvt,avaConv,0.118692198672137
d004,h0073,01ES,bevPsngRoadPrvt,avaConv,0.0671696930000005
d004,h0074,01ES,bevPsngRoadPrvt,avaConv,0.153666770417956
d004,h0075,01ES,bevPsngRoadPrvt,avaConv,0.241428272590604
d004,h0076,01ES,bevPsngRoadPrvt,avaConv,0.315998114757132
d004,h0077,01ES,bevPsngRoadPrvt,avaConv,0.337903001420549
d004,h0078,01ES,bevPsngRoadPrvt,avaConv,0.334783690089202
d004,h0079,01ES,bevPsngRoadPrvt,avaConv,0.339122983340082
d004,h0080,01ES,bevPsngRoadPrvt,avaConv,0.351464987999085
d004,h0081,01ES,bevPsngRoadPrvt,avaConv,0.364186217436339
d004,h0082,01ES,bevPsngRoadPrvt,avaConv,0.363673519686181
d004,h0083,01ES,bevPsngRoadPrvt,avaConv,0.371721149273605
d004,h0084,01ES,bevPsngRoadPrvt,avaConv,0.376020948133381
d004,h0085,01ES,bevPsngRoadPrvt,avaConv,0.377124136128384
d004,h0086,01ES,bevPsngRoadPrvt,avaConv,0.362819975310607
d004,h0087,01ES,bevPsngRoadPrvt,avaConv,0.343740226115106
d004,h0088,01ES,bevPsngRoadPrvt,avaConv,0.313205077828591
d004,h0089,01ES,bevPsngRoadPrvt,avaConv,0.27950146647892
d004,h0090,01ES,bevPsngRoadPrvt,avaConv,0.308168110920874
d004,h0091,01ES,bevPsngRoadPrvt,avaConv,0.357256305979492
d004,h0092,01ES,bevPsngRoadPrvt,avaConv,0.417144433078116
d004,h0093,01ES,bevPsngRoadPrvt,avaConv,0.433516666604814
d004,h0094,01ES,bevPsngRoadPrvt,avaConv,0.43565552538595
d004,h0095,01ES,bevPsngRoadPrvt,avaConv,0.429055036338678
d004,h0096,01ES,bevPsngRoadPrvt,avaConv,0.413244176792478
d005,h0097,01ES,bevPsngRoadPrvt,avaConv,0.39457851561793
d005,h0098,01ES,bevPsngRoadPrvt,avaConv,0.37476985277221
d005,h0099,01ES,bevPsngRoadPrvt,avaConv,0.356441111786678
d005,h0100,01ES,bevPsngRoadPrvt,avaConv,0.328066474505783
d005,h0101,01ES,bevPsngRoadPrvt,avaConv,0.310094592625385
d005,h0102,01ES,bevPsngRoadPrvt,avaConv,0.294630037336093
d005,h0103,01ES,bevPsngRoadPrvt,avaConv,0.287409710789188
d005,h0104,01ES,bevPsngRoadPrvt,avaConv,0.289278973676055
d005,h0105,01ES,bevPsngRoadPrvt,avaConv,0.33842466076936
d005,h0106,01ES,bevPsngRoadPrvt,avaConv,0.396546121112366
d005,h0107,01ES,bevPsngRoadPrvt,avaConv,0.438640403189504
d005,h0108,01ES,bevPsngRoadPrvt,avaConv,0.433423735298129
d005,h0109,01ES,bevPsngRoadPrvt,avaConv,0.415807379171251
d005,h0110,01ES,bevPsngRoadPrvt,avaConv,0.38097902169748
d005,h0111,01ES,bevPsngRoadPrvt,avaConv,0.349569474551256
d005,h0112,01ES,bevPsngRoadPrvt,avaConv,0.318052088472181
d005,h0113,01ES,bevPsngRoadPrvt,avaConv,0.298075120362536
d005,h0114,01ES,bevPsngRoadPrvt,avaConv,0.275645577174409
d005,h0115,01ES,bevPsngRoadPrvt,avaConv,0.269253079736471
d005,h0116,01ES,bevPsngRoadPrvt,avaConv,0.264954889527395
d005,h0117,01ES,bevPsngRoadPrvt,avaConv,0.252968087843342
d005,h0118,01ES,bevPsngRoadPrvt,avaConv,0.225231490965665
d005,h0119,01ES,bevPsngRoadPrvt,avaConv,0.189176729483904
d005,h0120,01ES,bevPsngRoadPrvt,avaConv,0.170045366459465
d006,h0121,01ES,bevPsngRoadPrvt,avaConv,0.195869264190214
d006,h0122,01ES,bevPsngRoadPrvt,avaConv,0.223610666505806
d006,h0123,01ES,bevPsngRoadPrvt,avaConv,0.250022698117932
d006,h0124,01ES,bevPsngRoadPrvt,avaConv,0.27472455709862
d006,h0125,01ES,bevPsngRoadPrvt,avaConv,0.297049705520406
d006,h0126,01ES,bevPsngRoadPrvt,avaConv,0.330760414695667
d006,h0127,01ES,bevPsngRoadPrvt,avaConv,0.349646883677216
d006,h0128,01ES,bevPsngRoadPrvt,avaConv,0.383129970217784
d006,h0129,01ES,bevPsngRoadPrvt,avaConv,0.406360727304553
d006,h0130,01ES,bevPsngRoadPrvt,avaConv,0.420844814289448
d006,h0131,01ES,bevPsngRoadPrvt,avaConv,0.409287679443439
d006,h0132,01ES,bevPsngRoadPrvt,avaConv,0.40329905923397
d006,h0133,01ES,bevPsngRoadPrvt,avaConv,0.390628334102367
d006,h0134,01ES,bevPsngRoadPrvt,avaConv,0.36994402391574
d006,h0135,01ES,bevPsngRoadPrvt,avaConv,0.336152630179456
d006,h0136,01ES,bevPsngRoadPrvt,avaConv,0.297848400765355
d006,h0137,01ES,bevPsngRoadPrvt,avaConv,0.287898081983862
d006,h0138,01ES,bevPsngRoadPrvt,avaConv,0.264051331910625
d006,h0139,01ES,bevPsngRoadPrvt,avaConv,0.287699103923247
d006,h0140,01ES,bevPsngRoadPrvt,avaConv,0.311795025780885
d006,h0141,01ES,bevPsngRoadPrvt,avaConv,0.336776234529733
d006,h0142,01ES,bevPsngRoadPrvt,avaConv,0.334898971596756
d006,h0143,01ES,bevPsngRoadPrvt,avaConv,0.321938866543105
d006,h0144,01ES,bevPsngRoadPrvt,avaConv,0.313806520297901
d007,h0145,01ES,bevPsngRoadPrvt,avaConv,0.299688118080534
d007,h0146,01ES,bevPsngRoadPrvt,avaConv,0.29670713963788
d007,h0147,01ES,bevPsngRoadPrvt,avaConv,0.30823006556731
d007,h0148,01ES,bevPsngRoadPrvt,avaConv,0.337839992376019
d007,h0149,01ES,bevPsngRoadPrvt,avaConv,0.344281139223032
d007,h0150,01ES,bevPsngRoadPrvt,avaConv,0.338634410827275
d007,h0151,01ES,bevPsngRoadPrvt,avaConv,0.314832093691973
d007,h0152,01ES,bevPsngRoadPrvt,avaConv,0.304826945370878
d007,h0153,01ES,bevPsngRoadPrvt,avaConv,0.296589702565294
d007,h0154,01ES,bevPsngRoadPrvt,avaConv,0.28528279911558
d007,h0155,01ES,bevPsngRoadPrvt,avaConv,0.296488625789381
d007,h0156,01ES,bevPsngRoadPrvt,avaConv,0.296651156477896
d007,h0157,01ES,bevPsngRoadPrvt,avaConv,0.301545591042641
d007,h0158,01ES,bevPsngRoadPrvt,avaConv,0.269158239133931
d007,h0159,01ES,bevPsngRoadPrvt,avaConv,0.285504547273682
d007,h0160,01ES,bevPsngRoadPrvt,avaConv,0.306099194756534
d007,h0161,01ES,bevPsngRoadPrvt,avaConv,0.352560469742713
d007,h0162,01ES,bevPsngRoadPrvt,avaConv,0.33435469495032
d007,h0163,01ES,bevPsngRoadPrvt,avaConv,0.354981366463465
d007,h0164,01ES,bevPsngRoadPrvt,avaConv,0.36797844961137
d007,h0165,01ES,bevPsngRoadPrvt,avaConv,0.383162602526346
d007,h0166,01ES,bevPsngRoadPrvt,avaConv,0.340307933548546
d007,h0167,01ES,bevPsngRoadPrvt,avaConv,0.293621828210569
d007,h0168,01ES,bevPsngRoadPrvt,avaConv,0.282839129504779
d008,h0169,01ES,bevPsngRoadPrvt,avaConv,0.2800685352759415
d008,h0170,01ES,bevPsngRoadPrvt,avaConv,0.28661249609921646
d008,h0171,01ES,bevPsngRoadPrvt,avaConv,0.2817576514958801
d008,h0172,01ES,bevPsngRoadPrvt,avaConv,0.3053155273320735
d008,h0173,01ES,bevPsngRoadPrvt,avaConv,0.2918704415339962
d008,h0174,01ES,bevPsngRoadPrvt,avaConv,0.29671018454913706
d008,h0175,01ES,bevPsngRoadPrvt,avaConv,0.29412845524413384
d008,h0176,01ES,bevPsngRoadPrvt,avaConv,0.3314285862286012
d008,h0177,01ES,bevPsngRoadPrvt,avaConv,0.35922621163717583
d008,h0178,01ES,bevPsngRoadPrvt,avaConv,0.35895389791545795
d008,h0179,01ES,bevPsngRoadPrvt,avaConv,0.3033531631501476
d008,h0180,01ES,bevPsngRoadPrvt,avaConv,0.2843922172310153
d008,h0181,01ES,bevPsngRoadPrvt,avaConv,0.2627688916293435
d008,h0182,01ES,bevPsngRoadPrvt,avaConv,0.2860822492548764
d008,h0183,01ES,bevPsngRoadPrvt,avaConv,0.24213109703994054
d008,h0184,01ES,bevPsngRoadPrvt,avaConv,0.1896170444804149
d008,h0185,01ES,bevPsngRoadPrvt,avaConv,0.14456610993373356
d008,h0186,01ES,bevPsngRoadPrvt,avaConv,0.14608807381144306
d008,h0187,01ES,bevPsngRoadPrvt,avaConv,0.17841709367871314
d008,h0188,01ES,bevPsngRoadPrvt,avaConv,0.21929407546915675
d008,h0189,01ES,bevPsngRoadPrvt,avaConv,0.23949671501296108
d008,h0190,01ES,bevPsngRoadPrvt,avaConv,0.2565432935166712
d008,h0191,01ES,bevPsngRoadPrvt,avaConv,0.20984749850952036
d008,h0192,01ES,bevPsngRoadPrvt,avaConv,0.15216671074104923
d001,h0001,02ES,bevPsngRoadPrvt,avaConv,0.304735832042407
d001,h0002,02ES,bevPsngRoadPrvt,avaConv,0.305862136001445
d001,h0003,02ES,bevPsngRoadPrvt,avaConv,0.336111622236442
d001,h0004,02ES,bevPsngRoadPrvt,avaConv,0.383192979044384
d001,h0005,02ES,bevPsngRoadPrvt,avaConv,0.43293895307338
d001,h0006,02ES,bevPsngRoadPrvt,avaConv,0.456072841999994
d001,h0007,02ES,bevPsngRoadPrvt,avaConv,0.451162392248422
d001,h0008,02ES,bevPsngRoadPrvt,avaConv,0.440803112662653
d001,h0009,02ES,bevPsngRoadPrvt,avaConv,0.425520125153911
d001,h0010,02ES,bevPsngRoadPrvt,avaConv,0.415566836657308
d001,h0011,02ES,bevPsngRoadPrvt,avaConv,0.390312182491168
d001,h0012,02ES,bevPsngRoadPrvt,avaConv,0.366368962294523
d001,h0013,02ES,bevPsngRoadPrvt,avaConv,0.336052549893384
d001,h0014,02ES,bevPsngRoadPrvt,avaConv,0.30246239959041
d001,h0015,02ES,bevPsngRoadPrvt,avaConv,0.252688937574414
d001,h0016,02ES,bevPsngRoadPrvt,avaConv,0.197497862612547
d001,h0017,02ES,bevPsngRoadPrvt,avaConv,0.188800482494114
d001,h0018,02ES,bevPsngRoadPrvt,avaConv,0.217135030853818
d001,h0019,02ES,bevPsngRoadPrvt,avaConv,0.244360565634978
d001,h0020,02ES,bevPsngRoadPrvt,avaConv,0.262249044001352
d001,h0021,02ES,bevPsngRoadPrvt,avaConv,0.286201611623779
d001,h0022,02ES,bevPsngRoadPrvt,avaConv,0.32312880211196
d001,h0023,02ES,bevPsngRoadPrvt,avaConv,0.351122146070773
d001,h0024,02ES,bevPsngRoadPrvt,avaConv,0.363977638868201
d002,h0025,02ES,bevPsngRoadPrvt,avaConv,0.366836759623032
d002,h0026,02ES,bevPsngRoadPrvt,avaConv,0.363803877116731
d002,h0027,02ES,bevPsngRoadPrvt,avaConv,0.358433301022528
d002,h0028,02ES,bevPsngRoadPrvt,avaConv,0.291227074764422
d002,h0029,02ES,bevPsngRoadPrvt,avaConv,0.291753202997004
d002,h0030,02ES,bevPsngRoadPrvt,avaConv,0.298066754277866
d002,h0031,02ES,bevPsngRoadPrvt,avaConv,0.351651293231766
d002,h0032,02ES,bevPsngRoadPrvt,avaConv,0.33709054806405
d002,h0033,02ES,bevPsngRoadPrvt,avaConv,0.308794574295069
d002,h0034,02ES,bevPsngRoadPrvt,avaConv,0.297749912448122
d002,h0035,02ES,bevPsngRoadPrvt,avaConv,0.282759320465212
d002,h0036,02ES,bevPsngRoadPrvt,avaConv,0.276143891975141
d002,h0037,02ES,bevPsngRoadPrvt,avaConv,0.270428394828123
d002,h0038,02ES,bevPsngRoadPrvt,avaConv,0.239694717535432
d002,h0039,02ES,bevPsngRoadPrvt,avaConv,0.204307303148195
d002,h0040,02ES,bevPsngRoadPrvt,avaConv,0.148824471344999
d002,h0041,02ES,bevPsngRoadPrvt,avaConv,0.105667763665003
d002,h0042,02ES,bevPsngRoadPrvt,avaConv,0.101111890613121
d002,h0043,02ES,bevPsngRoadPrvt,avaConv,0.159870742907075
d002,h0044,02ES,bevPsngRoadPrvt,avaConv,0.246014578295322
d002,h0045,02ES,bevPsngRoadPrvt,avaConv,0.288815130648792
d002,h0046,02ES,bevPsngRoadPrvt,avaConv,0.287095255159834
d002,h0047,02ES,bevPsngRoadPrvt,avaConv,0.280378174791458
d002,h0048,02ES,bevPsngRoadPrvt,avaConv,0.302799632929952
d003,h0049,02ES,bevPsngRoadPrvt,avaConv,0.366309378215788
d003,h0050,02ES,bevPsngRoadPrvt,avaConv,0.414275911219884
d003,h0051,02ES,bevPsngRoadPrvt,avaConv,0.442058716274701
d003,h0052,02ES,bevPsngRoadPrvt,avaConv,0.441781379407311
d003,h0053,02ES,bevPsngRoadPrvt,avaConv,0.432544109446806
d003,h0054,02ES,bevPsngRoadPrvt,avaConv,0.418265773165946
d003,h0055,02ES,bevPsngRoadPrvt,avaConv,0.401746229915987
d003,h0056,02ES,bevPsngRoadPrvt,avaConv,0.385112940977638
d003,h0057,02ES,bevPsngRoadPrvt,avaConv,0.365770666419261
d003,h0058,02ES,bevPsngRoadPrvt,avaConv,0.349503025896537
d003,h0059,02ES,bevPsngRoadPrvt,avaConv,0.33009794700736
d003,h0060,02ES,bevPsngRoadPrvt,avaConv,0.338279188998199
d003,h0061,02ES,bevPsngRoadPrvt,avaConv,0.347307661562228
d003,h0062,02ES,bevPsngRoadPrvt,avaConv,0.348190870055544
d003,h0063,02ES,bevPsngRoadPrvt,avaConv,0.326558961989957
d003,h0064,02ES,bevPsngRoadPrvt,avaConv,0.308268506321401
d003,h0065,02ES,bevPsngRoadPrvt,avaConv,0.301741061854558
d003,h0066,02ES,bevPsngRoadPrvt,avaConv,0.275679253754764
d003,h0067,02ES,bevPsngRoadPrvt,avaConv,0.280894205957397
d003,h0068,02ES,bevPsngRoadPrvt,avaConv,0.279511021751353
d003,h0069,02ES,bevPsngRoadPrvt,avaConv,0.290497114570111
d003,h0070,02ES,bevPsngRoadPrvt,avaConv,0.245621314031973
d003,h0071,02ES,bevPsngRoadPrvt,avaConv,0.187228159047678
d003,h0072,02ES,bevPsngRoadPrvt,avaConv,0.118692198672137
d004,h0073,02ES,bevPsngRoadPrvt,avaConv,0.0671696930000005
d004,h0074,02ES,bevPsngRoadPrvt,avaConv,0.153666770417956
d004,h0075,02ES,bevPsngRoadPrvt,avaConv,0.241428272590604
d004,h0076,02ES,bevPsngRoadPrvt,avaConv,0.315998114757132
d004,h0077,02ES,bevPsngRoadPrvt,avaConv,0.337903001420549
d004,h0078,02ES,bevPsngRoadPrvt,avaConv,0.334783690089202
d004,h0079,02ES,bevPsngRoadPrvt,avaConv,0.339122983340082
d004,h0080,02ES,bevPsngRoadPrvt,avaConv,0.351464987999085
d004,h0081,02ES,bevPsngRoadPrvt,avaConv,0.364186217436339
d004,h0082,02ES,bevPsngRoadPrvt,avaConv,0.363673519686181
d004,h0083,02ES,bevPsngRoadPrvt,avaConv,0.371721149273605
d004,h0084,02ES,bevPsngRoadPrvt,avaConv,0.376020948133381
d004,h0085,02ES,bevPsngRoadPrvt,avaConv,0.377124136128384
d004,h0086,02ES,bevPsngRoadPrvt,avaConv,0.362819975310607
d004,h0087,02ES,bevPsngRoadPrvt,avaConv,0.343740226115106
d004,h0088,02ES,bevPsngRoadPrvt,avaConv,0.313205077828591
d004,h0089,02ES,bevPsngRoadPrvt,avaConv,0.27950146647892
d004,h0090,02ES,bevPsngRoadPrvt,avaConv,0.308168110920874
d004,h0091,02ES,bevPsngRoadPrvt,avaConv,0.357256305979492
d004,h0092,02ES,bevPsngRoadPrvt,avaConv,0.417144433078116
d004,h0093,02ES,bevPsngRoadPrvt,avaConv,0.433516666604814
d004,h0094,02ES,bevPsngRoadPrvt,avaConv,0.43565552538595
d004,h0095,02ES,bevPsngRoadPrvt,avaConv,0.429055036338678
d004,h0096,02ES,bevPsngRoadPrvt,avaConv,0.413244176792478
d005,h0097,02ES,bevPsngRoadPrvt,avaConv,0.39457851561793
d005,h0098,02ES,bevPsngRoadPrvt,avaConv,0.37476985277221
d005,h0099,02ES,bevPsngRoadPrvt,avaConv,0.356441111786678
d005,h0100,02ES,bevPsngRoadPrvt,avaConv,0.328066474505783
d005,h0101,02ES,bevPsngRoadPrvt,avaConv,0.310094592625385
d005,h0102,02ES,bevPsngRoadPrvt,avaConv,0.294630037336093
d005,h0103,02ES,bevPsngRoadPrvt,avaConv,0.287409710789188
d005,h0104,02ES,bevPsngRoadPrvt,avaConv,0.289278973676055
d005,h0105,02ES,bevPsngRoadPrvt,avaConv,0.33842466076936
d005,h0106,02ES,bevPsngRoadPrvt,avaConv,0.396546121112366
d005,h0107,02ES,bevPsngRoadPrvt,avaConv,0.438640403189504
d005,h0108,02ES,bevPsngRoadPrvt,avaConv,0.433423735298129
d005,h0109,02ES,bevPsngRoadPrvt,avaConv,0.415807379171251
d005,h0110,02ES,bevPsngRoadPrvt,avaConv,0.38097902169748
d005,h0111,02ES,bevPsngRoadPrvt,avaConv,0.349569474551256
d005,h0112,02ES,bevPsngRoadPrvt,avaConv,0.318052088472181
d005,h0113,02ES,bevPsngRoadPrvt,avaConv,0.298075120362536
d005,h0114,02ES,bevPsngRoadPrvt,avaConv,0.275645577174409
d005,h0115,02ES,bevPsngRoadPrvt,avaConv,0.269253079736471
d005,h0116,02ES,bevPsngRoadPrvt,avaConv,0.264954889527395
d005,h0117,02ES,bevPsngRoadPrvt,avaConv,0.252968087843342
d005,h0118,02ES,bevPsngRoadPrvt,avaConv,0.225231490965665
d005,h0119,02ES,bevPsngRoadPrvt,avaConv,0.189176729483904
d005,h0120,02ES,bevPsngRoadPrvt,avaConv,0.170045366459465
d006,h0121,02ES,bevPsngRoadPrvt,avaConv,0.195869264190214
d006,h0122,02ES,bevPsngRoadPrvt,avaConv,0.223610666505806
d006,h0123,02ES,bevPsngRoadPrvt,avaConv,0.250022698117932
d006,h0124,02ES,bevPsngRoadPrvt,avaConv,0.27472455709862
d006,h0125,02ES,bevPsngRoadPrvt,avaConv,0.297049705520406
d006,h0126,02ES,bevPsngRoadPrvt,avaConv,0.330760414695667
d006,h0127,02ES,bevPsngRoadPrvt,avaConv,0.349646883677216
d006,h0128,02ES,bevPsngRoadPrvt,avaConv,0.383129970217784
d006,h0129,02ES,bevPsngRoadPrvt,avaConv,0.406360727304553
d006,h0130,02ES,bevPsngRoadPrvt,avaConv,0.420844814289448
d006,h0131,02ES,bevPsngRoadPrvt,avaConv,0.409287679443439
d006,h0132,02ES,bevPsngRoadPrvt,avaConv,0.40329905923397
d006,h0133,02ES,bevPsngRoadPrvt,avaConv,0.390628334102367
d006,h0134,02ES,bevPsngRoadPrvt,avaConv,0.36994402391574
d006,h0135,02ES,bevPsngRoadPrvt,avaConv,0.336152630179456
d006,h0136,02ES,bevPsngRoadPrvt,avaConv,0.297848400765355
d006,h0137,02ES,bevPsngRoadPrvt,avaConv,0.287898081983862
d006,h0138,02ES,bevPsngRoadPrvt,avaConv,0.264051331910625
d006,h0139,02ES,bevPsngRoadPrvt,avaConv,0.287699103923247
d006,h0140,02ES,bevPsngRoadPrvt,avaConv,0.311795025780885
d006,h0141,02ES,bevPsngRoadPrvt,avaConv,0.336776234529733
d006,h0142,02ES,bevPsngRoadPrvt,avaConv,0.334898971596756
d006,h0143,02ES,bevPsngRoadPrvt,avaConv,0.321938866543105
d006,h0144,02ES,bevPsngRoadPrvt,avaConv,0.313806520297901
d007,h0145,02ES,bevPsngRoadPrvt,avaConv,0.299688118080534
d007,h0146,02ES,bevPsngRoadPrvt,avaConv,0.29670713963788
d007,h0147,02ES,bevPsngRoadPrvt,avaConv,0.30823006556731
d007,h0148,02ES,bevPsngRoadPrvt,avaConv,0.337839992376019
d007,h0149,02ES,bevPsngRoadPrvt,avaConv,0.344281139223032
d007,h0150,02ES,bevPsngRoadPrvt,avaConv,0.338634410827275
d007,h0151,02ES,bevPsngRoadPrvt,avaConv,0.314832093691973
d007,h0152,02ES,bevPsngRoadPrvt,avaConv,0.304826945370878
d007,h0153,02ES,bevPsngRoadPrvt,avaConv,0.296589702565294
d007,h0154,02ES,bevPsngRoadPrvt,avaConv,0.28528279911558
d007,h0155,02ES,bevPsngRoadPrvt,avaConv,0.296488625789381
d007,h0156,02ES,bevPsngRoadPrvt,avaConv,0.296651156477896
d007,h0157,02ES,bevPsngRoadPrvt,avaConv,0.301545591042641
d007,h0158,02ES,bevPsngRoadPrvt,avaConv,0.269158239133931
d007,h0159,02ES,bevPsngRoadPrvt,avaConv,0.285504547273682
d007,h0160,02ES,bevPsngRoadPrvt,avaConv,0.306099194756534
d007,h0161,02ES,bevPsngRoadPrvt,avaConv,0.352560469742713
d007,h0162,02ES,bevPsngRoadPrvt,avaConv,0.33435469495032
d007,h0163,02ES,bevPsngRoadPrvt,avaConv,0.354981366463465
d007,h0164,02ES,bevPsngRoadPrvt,avaConv,0.36797844961137
d007,h0165,02ES,bevPsngRoadPrvt,avaConv,0.383162602526346
d007,h0166,02ES,bevPsngRoadPrvt,avaConv,0.340307933548546
d007,h0167,02ES,bevPsngRoadPrvt,avaConv,0.293621828210569
d007,h0168,02ES,bevPsngRoadPrvt,avaConv,0.282839129504779
d008,h0169,02ES,bevPsngRoadPrvt,avaConv,0.2800685352759415
d008,h0170,02ES,bevPsngRoadPrvt,avaConv,0.28661249609921646
d008,h0171,02ES,bevPsngRoadPrvt,avaConv,0.2817576514958801
d008,h0172,02ES,bevPsngRoadPrvt,avaConv,0.3053155273320735
d008,h0173,02ES,bevPsngRoadPrvt,avaConv,0.2918704415339962
d008,h0174,02ES,bevPsngRoadPrvt,avaConv,0.29671018454913706
d008,h0175,02ES,bevPsngRoadPrvt,avaConv,0.29412845524413384
d008,h0176,02ES,bevPsngRoadPrvt,avaConv,0.3314285862286012
d008,h0177,02ES,bevPsngRoadPrvt,avaConv,0.35922621163717583
d008,h0178,02ES,bevPsngRoadPrvt,avaConv,0.35895389791545795
d008,h0179,02ES,bevPsngRoadPrvt,avaConv,0.3033531631501476
d008,h0180,02ES,bevPsngRoadPrvt,avaConv,0.2843922172310153
d008,h0181,02ES,bevPsngRoadPrvt,avaConv,0.2627688916293435
d008,h0182,02ES,bevPsngRoadPrvt,avaConv,0.2860822492548764
d008,h0183,02ES,bevPsngRoadPrvt,avaConv,0.24213109703994054
