region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0481,0.4795441737513601,scr2010,avaConv,onshore_a
al,1,h0482,0.4292363022211962,scr2010,avaConv,onshore_a
al,1,h0483,0.33727626740279815,scr2010,avaConv,onshore_a
al,1,h0484,0.3301056641890315,scr2010,avaConv,onshore_a
al,1,h0485,0.32182702698094423,scr2010,avaConv,onshore_a
al,1,h0486,0.320918710251166,scr2010,avaConv,onshore_a
al,1,h0487,0.4790660856612636,scr2010,avaConv,onshore_a
al,1,h0488,0.5810062917717769,scr2010,avaConv,onshore_a
al,1,h0489,0.6497705351978946,scr2010,avaConv,onshore_a
al,1,h0490,0.610072257216926,scr2010,avaConv,onshore_a
al,1,h0491,0.5382964319790373,scr2010,avaConv,onshore_a
al,1,h0492,0.4569867239762929,scr2010,avaConv,onshore_a
al,1,h0493,0.4524495208044475,scr2010,avaConv,onshore_a
al,1,h0494,0.47669603125297344,scr2010,avaConv,onshore_a
al,1,h0495,0.4909004166535295,scr2010,avaConv,onshore_a
al,1,h0496,0.44098639351110813,scr2010,avaConv,onshore_a
al,1,h0497,0.39164907654032793,scr2010,avaConv,onshore_a
al,1,h0498,0.3587915876829878,scr2010,avaConv,onshore_a
al,1,h0499,0.5289958337404563,scr2010,avaConv,onshore_a
al,1,h0500,0.6694770682381417,scr2010,avaConv,onshore_a
al,1,h0501,0.7880996366689994,scr2010,avaConv,onshore_a
al,1,h0502,0.8155940681748822,scr2010,avaConv,onshore_a
al,1,h0503,0.8432802392526294,scr2010,avaConv,onshore_a
al,1,h0504,0.8563057071053044,scr2010,avaConv,onshore_a
al,1,h0505,0.7300895870954281,scr2010,avaConv,onshore_a
al,1,h0506,0.5403388625726812,scr2010,avaConv,onshore_a
al,1,h0507,0.14995823796822977,scr2010,avaConv,onshore_a
al,1,h0508,0.14240118997189272,scr2010,avaConv,onshore_a
al,1,h0509,0.13891932144489041,scr2010,avaConv,onshore_a
al,1,h0510,0.14573973247250227,scr2010,avaConv,onshore_a
al,1,h0511,0.23295739009731034,scr2010,avaConv,onshore_a
al,1,h0512,0.29866391514722723,scr2010,avaConv,onshore_a
al,1,h0513,0.3498147618575244,scr2010,avaConv,onshore_a
al,1,h0514,0.3626661131915461,scr2010,avaConv,onshore_a
al,1,h0515,0.422903883934369,scr2010,avaConv,onshore_a
al,1,h0516,0.49438957388295907,scr2010,avaConv,onshore_a
al,1,h0517,0.5716537126286492,scr2010,avaConv,onshore_a
al,1,h0518,0.6187032908448248,scr2010,avaConv,onshore_a
al,1,h0519,0.6596168378680509,scr2010,avaConv,onshore_a
al,1,h0520,0.6892430181877472,scr2010,avaConv,onshore_a
al,1,h0521,0.7171018194845292,scr2010,avaConv,onshore_a
al,1,h0522,0.7422620264380139,scr2010,avaConv,onshore_a
al,1,h0523,0.6535155768563089,scr2010,avaConv,onshore_a
al,1,h0524,0.5269770383139626,scr2010,avaConv,onshore_a
al,1,h0525,0.3342682536981409,scr2010,avaConv,onshore_a
al,1,h0526,0.3965993017619202,scr2010,avaConv,onshore_a
al,1,h0527,0.4956762457989285,scr2010,avaConv,onshore_a
al,1,h0528,0.5633249501269341,scr2010,avaConv,onshore_a
al,1,h0529,0.6759194041483114,scr2010,avaConv,onshore_a
al,1,h0530,0.7405600671973136,scr2010,avaConv,onshore_a
al,1,h0531,0.7915746289815752,scr2010,avaConv,onshore_a
al,1,h0532,0.7714356262122971,scr2010,avaConv,onshore_a
al,1,h0533,0.7532747988431187,scr2010,avaConv,onshore_a
al,1,h0534,0.7452443887457,scr2010,avaConv,onshore_a
al,1,h0535,0.7286462397844525,scr2010,avaConv,onshore_a
al,1,h0536,0.7121378409644503,scr2010,avaConv,onshore_a
al,1,h0537,0.6875196729359064,scr2010,avaConv,onshore_a
al,1,h0538,0.6844288148023976,scr2010,avaConv,onshore_a
al,1,h0539,0.6378099377689769,scr2010,avaConv,onshore_a
