timestep_4,region_2,technology_2,parameter,value
hh0001,AL,heatpumpAir,effConv,2.96
hh0002,AL,heatpumpAir,effConv,2.97
hh0003,AL,heatpumpAir,effConv,2.97
hh0004,AL,heatpumpAir,effConv,3.18
hh0005,AL,heatpumpAir,effConv,3.0949999999999998
hh0006,AL,heatpumpAir,effConv,3.0
hh0007,AL,heatpumpAir,effConv,2.9325
hh0008,AL,heatpumpAir,effConv,2.94
hh0009,AL,heatpumpAir,effConv,2.94
hh0010,AL,heatpumpAir,effConv,3.17
hh0011,AL,heatpumpAir,effConv,3.1049999999999995
hh0012,AL,heatpumpAir,effConv,3.04
hh0013,AL,heatpumpAir,effConv,2.91
hh0014,AL,heatpumpAir,effConv,2.885
hh0015,AL,heatpumpAir,effConv,2.85
hh0016,AL,heatpumpAir,effConv,3.08
hh0017,AL,heatpumpAir,effConv,3.04
hh0018,AL,heatpumpAir,effConv,2.9850000000000003
hh0019,AL,heatpumpAir,effConv,2.8625
hh0020,AL,heatpumpAir,effConv,2.8400000000000003
hh0021,AL,heatpumpAir,effConv,2.81
hh0022,AL,heatpumpAir,effConv,3.06
hh0023,AL,heatpumpAir,effConv,2.9850000000000003
hh0024,AL,heatpumpAir,effConv,2.9025000000000003
hh0025,AL,heatpumpAir,effConv,2.8249999999999997
hh0026,AL,heatpumpAir,effConv,2.88
hh0027,AL,heatpumpAir,effConv,2.92
hh0028,AL,heatpumpAir,effConv,3.14
hh0029,AL,heatpumpAir,effConv,3.1725000000000003
hh0030,AL,heatpumpAir,effConv,3.195
hh0031,AL,heatpumpAir,effConv,3.26
hh0032,AL,heatpumpAir,effConv,3.3075
hh0033,AL,heatpumpAir,effConv,3.335
hh0034,AL,heatpumpAir,effConv,3.53
hh0035,AL,heatpumpAir,effConv,3.4574999999999996
hh0036,AL,heatpumpAir,effConv,3.38
hh0037,AL,heatpumpAir,effConv,3.28
hh0038,AL,heatpumpAir,effConv,3.3000000000000003
hh0039,AL,heatpumpAir,effConv,3.3025
hh0040,AL,heatpumpAir,effConv,3.54
hh0041,AL,heatpumpAir,effConv,3.485
hh0042,AL,heatpumpAir,effConv,3.4250000000000003
hh0043,AL,heatpumpAir,effConv,3.4
hh0044,AL,heatpumpAir,effConv,3.3499999999999996
hh0045,AL,heatpumpAir,effConv,3.295
hh0046,AL,heatpumpAir,effConv,3.68
hh0047,AL,heatpumpAir,effConv,3.4825
hh0048,AL,heatpumpAir,effConv,3.28
hh0049,AL,heatpumpAir,effConv,3.0575
hh0050,AL,heatpumpAir,effConv,3.0549999999999997
hh0051,AL,heatpumpAir,effConv,3.05
hh0052,AL,heatpumpAir,effConv,3.36
hh0053,AL,heatpumpAir,effConv,3.325
hh0054,AL,heatpumpAir,effConv,3.2849999999999997
hh0055,AL,heatpumpAir,effConv,3.23
hh0056,AL,heatpumpAir,effConv,3.2350000000000003
hh0057,AL,heatpumpAir,effConv,3.2275
hh0058,AL,heatpumpAir,effConv,3.44
hh0059,AL,heatpumpAir,effConv,3.3674999999999997
hh0060,AL,heatpumpAir,effConv,3.2849999999999997
hh0061,AL,heatpumpAir,effConv,3.21
hh0062,AL,heatpumpAir,effConv,3.21
hh0063,AL,heatpumpAir,effConv,3.2024999999999997
hh0064,AL,heatpumpAir,effConv,3.67
hh0065,AL,heatpumpAir,effConv,3.625
hh0066,AL,heatpumpAir,effConv,3.575
hh0067,AL,heatpumpAir,effConv,3.555
hh0068,AL,heatpumpAir,effConv,3.5999999999999996
hh0069,AL,heatpumpAir,effConv,3.6225000000000005
hh0070,AL,heatpumpAir,effConv,4.06
hh0071,AL,heatpumpAir,effConv,3.98
